,Divorced,Married,Parther,Separated,Never,Widowed
32,16.447588,16.937088,17.071945,16.328709,16.645094,16.569578
33,16.844507,16.656982,16.319077,16.884092,16.720087,16.575247
34,16.7885,16.506239,16.332047,16.934637,16.688843,16.749733
35,16.919352,16.40648,16.339645,16.953276,16.671396,16.709854
36,16.481894,16.791916,17.098206,16.363495,16.616978,16.647512
37,16.3968,16.754297,17.078438,16.374086,16.635979,16.760399
38,16.720148,16.463078,16.574198,16.762362,16.67244,16.807777
39,16.449978,16.868969,17.11805,16.321226,16.63046,16.611313
40,16.825836,16.597443,16.280233,16.931883,16.718498,16.646114
41,16.37043,16.91063,17.047178,16.345037,16.660347,16.666378
42,16.389265,16.920181,17.112978,16.306152,16.64458,16.62684
43,16.415115,16.77123,16.889446,16.483393,16.665533,16.77529
44,16.500725,16.69293,16.997337,16.45734,16.612902,16.738764
45,16.487226,16.808458,16.709051,16.576813,16.708664,16.709791
46,16.399357,16.856361,17.067,16.340534,16.66466,16.672096
47,16.471388,16.852343,16.763016,16.532146,16.704662,16.676441
48,16.426777,16.890884,17.09969,16.332829,16.627247,16.622581
49,16.648949,16.875372,16.685371,16.557823,16.712446,16.520046
50,16.500898,16.677044,17.003403,16.452785,16.61722,16.74865
51,16.498888,16.85256,17.07728,16.361692,16.616854,16.59272
52,16.839304,16.502527,16.24644,16.978092,16.720516,16.71312
53,16.80929,16.542807,16.568829,16.7655,16.637106,16.676474
54,16.745518,16.54378,16.707832,16.668793,16.644392,16.68969
55,16.691795,16.643593,16.392323,16.834915,16.72655,16.710827
56,16.89226,16.436941,16.234455,17.021845,16.690025,16.724474
57,16.46238,16.857008,16.98386,16.413511,16.637314,16.645931
58,16.936127,16.435259,16.209927,17.034739,16.697996,16.68595
59,16.373726,16.847881,16.952333,16.412146,16.68307,16.730844
60,16.918633,16.400608,16.3532,16.951292,16.66114,16.715124
61,16.825115,16.734167,16.443419,16.768879,16.713966,16.514446
62,16.692356,16.704918,16.83876,16.531828,16.647175,16.584959
63,16.558521,16.712141,17.010767,16.436764,16.619972,16.66184
64,16.950373,16.497221,16.360703,16.921122,16.655598,16.614985
65,16.926138,16.462938,16.205383,17.031956,16.70052,16.673075
66,16.364555,16.87952,17.114353,16.312645,16.649637,16.679296
67,16.597263,16.65159,16.886492,16.514639,16.651634,16.69838
68,16.890678,16.505306,16.220402,17.000294,16.720331,16.662996
69,16.593063,16.652914,16.951918,16.491823,16.618856,16.691423
70,16.582697,16.739193,16.55276,16.697512,16.717533,16.710308
71,16.939386,16.425674,16.22214,17.034325,16.684063,16.69442
72,16.744629,16.64767,16.352325,16.855774,16.735714,16.663881
73,16.547657,16.940351,16.871824,16.444176,16.677704,16.518291
74,16.366142,16.864393,17.021427,16.37589,16.658262,16.713882
75,16.883959,16.440006,16.47735,16.86494,16.637749,16.69599
76,16.53997,16.622293,16.710154,16.613815,16.70494,16.808828
77,16.845417,16.399092,16.423311,16.911137,16.64955,16.771492
78,16.674242,16.460863,16.622238,16.75094,16.648575,16.843134
79,16.936703,16.42224,16.217823,17.036058,16.687593,16.699587
80,16.82292,16.504353,16.252092,16.97758,16.718063,16.724993
81,16.486038,16.678516,17.022373,16.438137,16.620626,16.754307
82,16.93374,16.410475,16.28917,16.997353,16.664978,16.70428
83,16.713373,16.588867,16.377466,16.86791,16.710562,16.741823
84,16.855711,16.495354,16.234667,16.997458,16.709425,16.707382
85,16.683592,16.501696,16.711967,16.676184,16.645132,16.781435
86,16.805216,16.522873,16.26261,16.961607,16.72815,16.71955
87,16.417978,16.794964,17.12044,16.340075,16.63005,16.696491
88,16.752691,16.549498,16.72979,16.671825,16.615126,16.681068
89,16.521587,16.929056,16.972153,16.387129,16.662207,16.527864
90,16.600433,16.74456,16.534338,16.708672,16.719658,16.692343
91,16.380981,16.872341,16.944176,16.407328,16.68639,16.70879
92,16.68449,16.475374,16.681183,16.711164,16.638695,16.8091
93,16.425505,16.830494,17.128988,16.331768,16.618204,16.665047
94,16.52169,16.747423,17.05749,16.400074,16.616064,16.65726
95,16.405966,16.723152,17.036638,16.403042,16.644167,16.78704
96,16.399246,16.805307,17.113106,16.34644,16.625969,16.709938
97,16.53014,16.85416,16.684452,16.57704,16.715246,16.638956
98,16.759228,16.55583,16.397137,16.844133,16.72953,16.714142
99,16.600204,16.551182,16.663778,16.686605,16.65714,16.8411
100,16.412191,16.905794,17.120842,16.305565,16.641096,16.61451
101,16.757463,16.814886,16.553528,16.671652,16.70505,16.497425
102,16.40063,16.874105,17.138811,16.308874,16.627686,16.649897
103,16.912611,16.57169,16.245865,16.964518,16.710365,16.59495
104,16.960115,16.414032,16.293583,16.988369,16.66931,16.674585
105,16.942438,16.447363,16.208801,17.031061,16.700733,16.669601
106,16.42533,16.778944,17.110018,16.357113,16.618584,16.710014
107,16.692078,16.595982,16.830944,16.58642,16.61935,16.675222
108,16.905642,16.464766,16.235579,16.998383,16.712305,16.683329
109,16.629858,16.591784,16.871971,16.565647,16.612406,16.72833
110,16.767117,16.518902,16.667265,16.704187,16.645107,16.697416
111,16.957188,16.418707,16.244297,17.016273,16.684828,16.678701
112,16.520626,16.814932,17.072634,16.37446,16.613953,16.603397
113,16.942171,16.529747,16.225887,16.991621,16.705404,16.60517
114,16.652134,16.84826,16.873066,16.47674,16.650032,16.499773
115,16.411104,16.884428,17.132244,16.306395,16.636871,16.628962
116,16.510347,16.871763,17.064554,16.361609,16.623121,16.568604
117,16.705273,16.829636,16.590569,16.632776,16.719948,16.521803
118,16.907007,16.479534,16.441898,16.862719,16.666054,16.642786
119,16.544842,16.784548,17.02627,16.400665,16.633514,16.610165
120,16.396955,16.916758,17.078417,16.33263,16.642557,16.63268
121,16.901855,16.54462,16.229557,16.981646,16.716475,16.62585
122,16.421547,16.705105,17.02953,16.421179,16.633081,16.789555
123,16.931871,16.415237,16.345654,16.949507,16.668,16.689734
124,16.401129,16.866066,17.141972,16.309496,16.628073,16.653269
125,16.935276,16.429893,16.212627,17.036732,16.69005,16.695423
126,16.957916,16.454477,16.373417,16.923273,16.656212,16.634703
127,16.378778,16.837097,16.937363,16.416574,16.684767,16.74541
128,16.508904,16.719755,16.650953,16.6423,16.704716,16.773375
129,16.38034,16.85875,17.005838,16.389189,16.655397,16.710487
130,16.933712,16.518536,16.219522,16.997532,16.709057,16.62164
131,16.621077,16.612213,16.63619,16.6538,16.717909,16.758812
132,16.67751,16.640081,16.409496,16.826714,16.721245,16.724949
133,16.527304,16.821642,16.64994,16.598528,16.72666,16.675924
134,16.39273,16.926516,17.104664,16.309052,16.647402,16.619642
135,16.951054,16.476372,16.21686,17.01281,16.701853,16.64105
136,16.40231,16.909628,17.093073,16.316004,16.65649,16.622492
137,16.94915,16.458746,16.218931,17.01677,16.699976,16.656433
138,16.431585,16.847694,17.074938,16.363115,16.623133,16.65953
139,16.911884,16.54987,16.513376,16.81103,16.637306,16.576536
140,16.414291,16.889242,17.098528,16.31956,16.653282,16.625095
141,16.737429,16.735344,16.433573,16.775045,16.731606,16.587011
142,16.727556,16.614666,16.35346,16.85909,16.74091,16.704311
143,16.413685,16.864658,16.865805,16.461248,16.69342,16.701187
144,16.575224,16.57107,16.585747,16.734304,16.684875,16.848778
145,16.45717,16.732246,17.062685,16.402617,16.61487,16.730408
146,16.516235,16.854841,16.7516,16.544865,16.687551,16.644907
147,16.91746,16.51623,16.22085,16.996027,16.715801,16.63363
148,16.464958,16.709944,17.03449,16.40865,16.641552,16.74041
149,16.959133,16.47595,16.376228,16.913826,16.662289,16.612576
150,16.806917,16.439066,16.361828,16.904951,16.707745,16.779488
151,16.537891,16.586035,16.881783,16.553497,16.626974,16.81382
152,16.5157,16.65291,16.980001,16.463846,16.628572,16.75897
153,16.575962,16.849787,16.830208,16.481163,16.695562,16.567314
154,16.958708,16.498154,16.241814,16.988686,16.70021,16.612427
155,16.959291,16.568949,16.322252,16.923712,16.675875,16.549921
156,16.711813,16.602772,16.373518,16.865791,16.71495,16.731157
157,16.700064,16.859436,16.724829,16.552795,16.67643,16.48645
158,16.369984,16.853758,16.973543,16.400423,16.673468,16.728834
159,16.417303,16.77706,17.097652,16.365273,16.621464,16.721245
160,16.925644,16.42924,16.214714,17.030468,16.697575,16.702362
161,16.846506,16.554916,16.256191,16.96459,16.711826,16.665974
162,16.919651,16.413668,16.246017,17.024523,16.679665,16.716484
163,16.39073,16.885199,16.930025,16.412317,16.689621,16.69211
164,16.876148,16.552465,16.273502,16.938131,16.727371,16.632385
165,16.949844,16.506083,16.214245,17.008894,16.70158,16.61936
166,16.39658,16.855247,17.142876,16.312855,16.628502,16.663942
167,16.443361,16.818613,17.117247,16.34481,16.615799,16.660166
168,16.771069,16.472155,16.36402,16.91952,16.682842,16.790407
169,16.439919,16.772167,16.893793,16.488895,16.65307,16.752151
170,16.897665,16.491121,16.223156,16.999258,16.716305,16.672495
171,16.921984,16.393164,16.316479,16.980478,16.66424,16.72366
172,16.921293,16.455576,16.441076,16.885075,16.640741,16.656239
173,16.52263,16.722363,16.646215,16.648058,16.698713,16.762022
174,16.885717,16.49224,16.217949,17.003805,16.714626,16.685665
175,16.596128,16.798458,16.963371,16.435843,16.633186,16.573017
176,16.709652,16.666634,16.386461,16.831661,16.729214,16.676382
177,16.852104,16.431763,16.253477,16.999935,16.70301,16.759705
178,16.40201,16.748,17.076115,16.37716,16.63563,16.761082
179,16.69752,16.770844,16.815582,16.53016,16.6571,16.528791
180,16.551044,16.91764,16.9544,16.403013,16.658432,16.515463
181,16.617407,16.751368,16.523745,16.704407,16.73657,16.66651
182,16.491232,16.765928,16.669874,16.598616,16.722673,16.751675
183,16.978064,16.48096,16.280184,16.973257,16.682486,16.605053
184,16.868105,16.529526,16.232002,16.981953,16.72026,16.66816
185,16.42421,16.817076,17.106592,16.337183,16.639439,16.675499
186,16.850264,16.403826,16.292618,16.982492,16.69267,16.778133
187,16.529274,16.834375,17.051643,16.38486,16.613562,16.58628
188,16.436262,16.743279,17.083347,16.382538,16.620817,16.733755
189,16.764454,16.446896,16.360394,16.913372,16.706598,16.808289
190,16.43207,16.835794,17.068508,16.370825,16.622425,16.67038
191,16.620518,16.560259,16.784391,16.62126,16.626783,16.786797
192,16.65,16.866283,16.840212,16.500769,16.64566,16.49707
193,16.409338,16.81145,17.130981,16.332022,16.623394,16.69282
194,16.449299,16.8221,16.793629,16.51273,16.695148,16.727085
195,16.576246,16.532091,16.77373,16.62531,16.646069,16.84655
196,16.677967,16.819452,16.543753,16.683575,16.717329,16.557924
197,16.713259,16.599424,16.356554,16.870747,16.727491,16.73252
198,16.625404,16.669216,16.74154,16.631044,16.631594,16.701199
199,16.900795,16.560087,16.238083,16.974009,16.712078,16.614952
200,16.696789,16.779665,16.507526,16.709896,16.73061,16.575518
201,16.879257,16.50998,16.220613,16.997892,16.715096,16.677162
202,16.716797,16.558344,16.448187,16.843437,16.67629,16.75694
203,16.620163,16.725046,16.487165,16.730652,16.741102,16.695862
204,16.822323,16.414232,16.308,16.971884,16.687601,16.795954
205,16.563751,16.861433,16.701523,16.558619,16.72072,16.593956
206,16.953724,16.52228,16.35794,16.906078,16.679733,16.580244
207,16.902273,16.445889,16.385227,16.929295,16.645258,16.69206
208,16.513931,16.775137,17.072962,16.384089,16.614437,16.63944
209,16.823515,16.678713,16.674702,16.663723,16.63654,16.522804
210,16.44767,16.903206,17.03334,16.349726,16.666748,16.599308
211,16.702461,16.542604,16.371593,16.87698,16.715551,16.790802
212,16.402779,16.856245,16.929377,16.434425,16.66894,16.708231
213,16.534428,16.824093,17.050203,16.389,16.61212,16.590153
214,16.738848,16.707315,16.53466,16.702219,16.72602,16.590942
215,16.372454,16.834633,16.956919,16.415987,16.674862,16.745155
216,16.904366,16.436478,16.252794,16.996288,16.70312,16.706959
217,16.780361,16.58488,16.298195,16.918398,16.725641,16.692524
218,16.562704,16.748213,17.022484,16.425293,16.612112,16.629198
219,16.82341,16.697594,16.408096,16.806412,16.719854,16.544628
220,16.610224,16.691572,16.50381,16.744978,16.717213,16.732193
221,16.926443,16.516289,16.47316,16.8389,16.650578,16.594625
222,16.939255,16.401297,16.319258,16.976135,16.663486,16.700577
223,16.874176,16.66407,16.37798,16.846195,16.692848,16.544727
224,16.45672,16.785427,17.09863,16.356104,16.627935,16.675184
225,16.876188,16.4586,16.224026,17.01676,16.703463,16.720964
226,16.449474,16.80153,17.0158,16.413242,16.62519,16.694757
227,16.961817,16.425014,16.226316,17.028364,16.686497,16.671988
228,16.394285,16.839975,17.127178,16.318735,16.638657,16.681168
229,16.5466,16.79732,17.041206,16.392763,16.62513,16.596992
230,16.587425,16.603441,16.892498,16.544538,16.616941,16.75516
231,16.399895,16.815836,16.918156,16.453222,16.667383,16.74551
232,16.646698,16.878834,16.825281,16.498705,16.65538,16.495102
233,16.590845,16.795887,16.57241,16.662981,16.729408,16.648466
234,16.409695,16.822247,17.132534,16.324892,16.628256,16.682365
235,16.611853,16.734879,16.962254,16.45876,16.627289,16.604965
236,16.879087,16.480268,16.224815,17.011278,16.70286,16.70169
237,16.47715,16.707518,17.038279,16.422895,16.616993,16.737171
238,16.64351,16.708084,16.469563,16.765574,16.72316,16.690105
239,16.963806,16.41602,16.24438,17.022076,16.676594,16.677124
240,16.933025,16.420708,16.220142,17.035507,16.68715,16.703466
241,16.809969,16.753744,16.448181,16.760965,16.712513,16.514627
242,16.367624,16.86944,17.026838,16.359243,16.67457,16.70228
243,16.921225,16.471054,16.223787,17.006039,16.709146,16.668747
244,16.885668,16.458239,16.21684,17.018583,16.706495,16.714174
245,16.4678,16.708519,17.023321,16.427128,16.624119,16.749107
246,16.386059,16.803936,17.07511,16.36902,16.631079,16.734795
247,16.834112,16.540855,16.263527,16.950937,16.728668,16.6819
248,16.775137,16.648771,16.39787,16.817135,16.735537,16.625551
249,16.445879,16.861538,17.116077,16.333254,16.6221,16.621155
250,16.38393,16.818748,17.094904,16.351566,16.631834,16.719017
251,16.947073,16.4407,16.208494,17.03323,16.696075,16.674429
252,16.932795,16.403856,16.340485,16.961674,16.659197,16.701994
253,16.951876,16.41036,16.292751,16.987844,16.673,16.68417
254,16.79807,16.678364,16.717648,16.631805,16.637136,16.536976
255,16.979383,16.482681,16.237411,17.006721,16.682938,16.61086
256,16.966965,16.545965,16.323631,16.92097,16.68523,16.557234
257,16.921389,16.521065,16.486065,16.826778,16.64496,16.599747
258,16.60081,16.768456,16.557358,16.67532,16.73644,16.661621
259,16.592213,16.723156,16.523508,16.716665,16.729176,16.715284
260,16.450815,16.747387,17.081863,16.375507,16.631878,16.712542
261,16.884205,16.60266,16.269497,16.935215,16.718,16.590418
262,16.414782,16.915373,17.049911,16.33549,16.668127,16.616322
263,16.44969,16.756237,17.09685,16.370218,16.619581,16.707422
264,16.573635,16.521254,16.686974,16.671219,16.66841,16.878513
265,16.384869,16.868261,17.140787,16.305996,16.63396,16.666128
266,16.790308,16.46611,16.599659,16.772867,16.63072,16.740334
267,16.93219,16.489828,16.205778,17.016573,16.706419,16.649218
268,16.597376,16.85865,16.64372,16.610435,16.706606,16.583202
269,16.405214,16.939054,17.04128,16.344671,16.655865,16.613914
270,16.942915,16.561613,16.30415,16.923862,16.701298,16.566164
271,16.733028,16.52874,16.737415,16.666794,16.622217,16.711803
272,16.432657,16.921116,17.058716,16.34649,16.639297,16.601728
273,16.427156,16.780684,17.103422,16.362331,16.617306,16.709099
274,16.468124,16.799746,16.720272,16.556067,16.716654,16.739145
275,16.834637,16.421555,16.472916,16.8668,16.644651,16.759447
276,16.817707,16.685781,16.359762,16.855026,16.709051,16.572666
277,16.59601,16.632181,16.605246,16.709719,16.674284,16.782555
278,16.458532,16.796082,17.109718,16.349283,16.62236,16.66403
279,16.923622,16.393713,16.26515,17.01389,16.676043,16.727581
280,16.769396,16.453682,16.554247,16.80829,16.6358,16.778585
281,16.87293,16.691298,16.396212,16.804234,16.715303,16.520033
282,16.517607,16.80036,17.072548,16.373919,16.620272,16.6153
283,16.419546,16.891232,16.88506,16.439903,16.697464,16.6668
284,16.95397,16.44942,16.255348,16.994875,16.692669,16.653717
285,16.647512,16.863218,16.659153,16.593256,16.710108,16.526754
286,16.974804,16.456959,16.246038,17.00301,16.686909,16.632286
287,16.806889,16.428713,16.496988,16.832157,16.662188,16.773062
288,16.929525,16.403833,16.294044,16.986229,16.678728,16.707632
289,16.826326,16.48121,16.255774,16.978922,16.717451,16.740313
290,16.8652,16.401648,16.306705,16.984095,16.673119,16.769232
291,16.918056,16.57128,16.250608,16.959597,16.711546,16.588917
292,16.792479,16.460884,16.599342,16.775106,16.63153,16.740652
293,16.85162,16.617826,16.395681,16.861736,16.674181,16.598957
294,16.88579,16.493761,16.215427,17.008741,16.712063,16.68422
295,16.474087,16.70424,16.993015,16.457058,16.616632,16.754965
296,16.942272,16.52549,16.222542,16.995697,16.705097,16.608904
297,16.760826,16.708885,16.388208,16.81398,16.725616,16.602488
298,16.458426,16.809399,17.11726,16.344381,16.617569,16.652971
299,16.45077,16.895319,16.873642,16.439734,16.704058,16.636484
300,16.420525,16.773981,16.890703,16.485231,16.661982,16.767578
301,16.863264,16.69908,16.528788,16.735796,16.67861,16.494463
302,16.91747,16.413052,16.28991,16.979916,16.688856,16.710793
303,16.887852,16.54132,16.529068,16.783443,16.657547,16.600767
304,16.976206,16.44038,16.292234,16.980637,16.671337,16.639214
305,16.81077,16.722963,16.397696,16.814144,16.71248,16.541948
306,16.36288,16.904896,17.060125,16.33822,16.65966,16.674221
307,16.957052,16.56282,16.319475,16.913546,16.693888,16.55322
308,16.947788,16.410728,16.319912,16.971127,16.666142,16.684309
309,16.41617,16.790522,17.10752,16.345675,16.63628,16.703842
310,16.98167,16.449188,16.27305,16.991087,16.675148,16.62985
311,16.781881,16.423775,16.338346,16.92999,16.70494,16.821064
312,16.749762,16.750639,16.445116,16.766388,16.725584,16.562508
313,16.5316,16.747574,17.051426,16.404657,16.614384,16.65036
314,16.520008,16.887478,16.745197,16.520462,16.718578,16.608269
315,16.412544,16.767593,17.055998,16.391962,16.627337,16.744564
316,16.460829,16.823536,17.089073,16.347109,16.638699,16.640755
317,16.547743,16.771551,17.00826,16.41263,16.638979,16.620836
318,16.886635,16.474049,16.36705,16.901684,16.695408,16.675169
319,16.93273,16.558903,16.450792,16.83533,16.664673,16.55757
320,16.354652,16.882631,17.08664,16.327301,16.655823,16.692963
321,16.382845,16.851517,17.134909,16.317633,16.630367,16.682732
322,16.43474,16.81695,17.093128,16.361006,16.618172,16.676012
323,16.546312,16.612982,16.591063,16.70522,16.710672,16.833752
324,16.964222,16.433426,16.223858,17.026104,16.687675,16.664713
325,16.84813,16.52673,16.241442,16.981153,16.714827,16.687725
326,16.543394,16.644053,16.956312,16.479202,16.634604,16.742434
327,16.366758,16.882402,17.101435,16.325783,16.642015,16.681604
328,16.960718,16.423903,16.319096,16.966482,16.665749,16.664064
329,16.960855,16.419611,16.245611,17.015707,16.683561,16.674652
330,16.60053,16.68146,16.491991,16.739769,16.737873,16.748377
331,16.81028,16.599861,16.285458,16.922735,16.726934,16.65472
332,16.367214,16.907999,17.100384,16.313263,16.652964,16.65818
333,16.47793,16.641539,16.956753,16.47849,16.64081,16.804474
334,16.383146,16.830938,17.120054,16.333113,16.629093,16.703648
335,16.509733,16.64867,16.98139,16.469149,16.627401,16.763649
336,16.4212,16.886305,17.121899,16.319685,16.627,16.623909
337,16.677067,16.877205,16.679968,16.577356,16.688751,16.499651
338,16.6089,16.816488,16.905321,16.452173,16.663479,16.553642
339,16.925865,16.54203,16.255135,16.961498,16.712784,16.60269
340,16.919794,16.391403,16.29907,16.992523,16.667994,16.729214
341,16.405293,16.847237,17.136938,16.319557,16.623146,16.667824
342,16.494865,16.685139,16.987091,16.45879,16.620962,16.753153
343,16.965939,16.44968,16.213366,17.028833,16.690771,16.65141
344,16.497738,16.945477,16.930918,16.402191,16.678913,16.544765
345,16.587685,16.924957,16.777582,16.50258,16.68854,16.51865
346,16.38728,16.765629,17.080168,16.371098,16.635235,16.760582
347,16.95523,16.409523,16.26353,17.012974,16.670898,16.68784
348,16.468662,16.954525,16.949348,16.393522,16.671314,16.562635
349,16.560593,16.837887,16.976204,16.409296,16.653175,16.562838
350,16.874271,16.38408,16.328949,16.971092,16.672312,16.769297
351,16.387949,16.915045,16.970652,16.379196,16.682697,16.664467
352,16.446499,16.925127,16.882347,16.436892,16.690775,16.618357
353,16.91247,16.526386,16.463284,16.832151,16.667212,16.598505
354,16.805656,16.436083,16.420374,16.862112,16.693964,16.781816
355,16.94244,16.449778,16.204601,17.031675,16.698475,16.67303
356,16.566694,16.718513,16.999805,16.438597,16.62589,16.650505
357,16.43856,16.947735,16.990477,16.36569,16.674198,16.583342
358,16.638603,16.716164,16.862144,16.508358,16.660622,16.614105
359,16.47098,16.833696,16.764687,16.534649,16.696707,16.699291
360,16.703053,16.69413,16.440454,16.795633,16.708302,16.65843
361,16.787476,16.43376,16.514359,16.826225,16.664436,16.773748
362,16.48895,16.853298,16.726723,16.542465,16.718561,16.67
363,16.56277,16.74658,17.013914,16.434496,16.608006,16.63423
364,16.839622,16.553698,16.254501,16.95632,16.72668,16.669182
365,16.412258,16.891565,17.119225,16.309011,16.643215,16.624723
366,16.83697,16.595531,16.271717,16.936466,16.721,16.638317
367,16.408337,16.899591,17.129728,16.304043,16.637342,16.620966
368,16.369328,16.881523,17.122454,16.31325,16.638044,16.675406
369,16.466396,16.87995,17.105043,16.332111,16.625095,16.591406
370,16.911251,16.393578,16.261806,17.01525,16.678783,16.739336
371,16.369745,16.853489,17.121006,16.323338,16.63485,16.697573
372,16.810127,16.520533,16.262821,16.962505,16.722029,16.721981
373,16.776068,16.583033,16.304222,16.91792,16.72065,16.698112
374,16.64783,16.881578,16.745611,16.52683,16.695135,16.503016
375,16.537064,16.87817,17.02067,16.376907,16.642225,16.54496
376,16.706493,16.52874,16.375729,16.870857,16.727634,16.790543
377,16.658033,16.760075,16.49075,16.726738,16.734678,16.629725
378,16.543211,16.762552,16.610561,16.655819,16.714699,16.713161
379,16.440224,16.888927,17.118097,16.320654,16.625916,16.60618
380,16.8117,16.5987,16.284332,16.924656,16.725132,16.655487
381,16.378036,16.846262,17.088524,16.347874,16.634426,16.704868
382,16.803627,16.671764,16.343918,16.863636,16.71865,16.59841
383,16.86638,16.399925,16.281572,16.992994,16.69006,16.769072
384,16.938131,16.534742,16.22902,16.986961,16.706852,16.604288
385,16.404415,16.826096,17.134853,16.322407,16.629927,16.6823
386,16.742697,16.474836,16.599773,16.751,16.663467,16.76823
387,16.424393,16.760141,17.10143,16.36358,16.63175,16.718699
388,16.914215,16.450502,16.212507,17.02242,16.705347,16.695011
389,16.80684,16.751097,16.458496,16.758963,16.711868,16.512733
390,16.390244,16.869678,17.04099,16.350441,16.67212,16.676527
391,16.758854,16.627403,16.334513,16.881733,16.723913,16.67359
392,16.961971,16.420084,16.306952,16.977533,16.666887,16.666576
393,16.495544,16.921951,16.835646,16.45402,16.706532,16.586306
394,16.896786,16.494768,16.211771,17.011663,16.711258,16.673748
395,16.949476,16.559462,16.256641,16.963018,16.700102,16.571306
396,16.427202,16.840097,16.979973,16.420813,16.641464,16.69045
397,16.560347,16.6753,16.66697,16.65589,16.671913,16.769579
398,16.856016,16.531334,16.23694,16.981775,16.716763,16.677176
399,16.647762,16.603287,16.873016,16.55679,16.617771,16.701368
400,16.92728,16.50861,16.218328,17.000202,16.711922,16.633654
401,16.900291,16.455133,16.468746,16.85678,16.645727,16.67333
402,16.73378,16.487057,16.619251,16.730186,16.664303,16.765432
403,16.867626,16.416445,16.447166,16.886854,16.645533,16.73637
404,16.5091,16.698915,17.029245,16.432234,16.614094,16.716413
405,16.56299,16.793226,16.610285,16.644371,16.712896,16.676239
406,16.592085,16.658497,16.81959,16.567379,16.632599,16.729849
407,16.514557,16.751719,16.638378,16.626104,16.72705,16.742191
408,16.404673,16.881441,16.90305,16.431648,16.694508,16.684685
409,16.450012,16.78912,16.75444,16.543674,16.707504,16.755245
410,16.62037,16.82182,16.934917,16.446274,16.643078,16.53355
411,16.743471,16.507767,16.659813,16.727076,16.622265,16.739607
412,16.597456,16.550146,16.51936,16.766523,16.709852,16.856667
413,16.787697,16.558655,16.290182,16.936352,16.717045,16.71007
414,16.463102,16.716862,17.060608,16.406254,16.616455,16.736723
415,16.93839,16.463413,16.388563,16.901262,16.668242,16.640133
416,16.88492,16.635237,16.55923,16.745964,16.653034,16.521616
417,16.493937,16.90582,17.02461,16.360044,16.656666,16.558924
418,16.850924,16.697836,16.37642,16.834162,16.711033,16.529625
419,16.389147,16.80802,17.104963,16.349892,16.626375,16.721601
420,16.38395,16.926844,17.02202,16.351803,16.671482,16.643902
421,16.356033,16.884838,17.081646,16.328613,16.658344,16.690523
422,16.478596,16.942822,17.006489,16.359081,16.663548,16.54946
423,16.800253,16.494156,16.631636,16.741785,16.630083,16.702082
424,16.908918,16.403755,16.247574,17.016314,16.690603,16.732838
425,16.377657,16.906937,17.04124,16.342548,16.671715,16.659895
426,16.63488,16.73484,16.86627,16.49895,16.645515,16.61954
427,16.56707,16.662071,16.925167,16.489096,16.647264,16.709332
428,16.86113,16.61868,16.285004,16.917051,16.723122,16.595005
429,16.868853,16.47678,16.225927,17.008778,16.706348,16.713316
430,16.82082,16.56622,16.646177,16.702326,16.645155,16.619305
431,16.514992,16.798275,16.681585,16.603981,16.701803,16.699356
432,16.981356,16.490599,16.32397,16.942917,16.670458,16.590694
433,16.853289,16.717653,16.4264,16.80121,16.69428,16.50717
434,16.805946,16.526417,16.287018,16.93559,16.731277,16.713758
435,16.847044,16.412266,16.309673,16.97858,16.675982,16.776457
