,Male,Female
186,7.2311945,92.76881
187,39.39804,60.601955
188,93.09294,6.907062
189,92.47307,7.5269237
190,92.90719,7.0928097
191,88.417854,11.582143
192,92.74604,7.253958
193,7.207498,92.792496
194,6.9019847,93.098015
195,84.74716,15.25284
196,65.404625,34.595375
197,92.049995,7.950011
198,92.7986,7.201395
199,90.25331,9.746683
200,93.16494,6.8350606
201,7.6764183,92.32358
202,59.01357,40.98643
203,92.86672,7.13328
204,92.87564,7.1243567
205,9.2524,90.747604
206,92.77175,7.2282476
207,92.9992,7.000807
208,7.528878,92.47113
209,92.49838,7.501617
210,10.114383,89.88562
211,93.13661,6.86339
212,93.00699,6.9930115
213,6.9086204,93.09138
214,7.1706243,92.82938
215,7.0003204,92.99968
216,93.081894,6.9181046
217,37.060757,62.93924
218,57.1656,42.834396
219,92.35114,7.6488605
220,91.70569,8.294306
221,93.12124,6.8787603
222,92.9962,7.0038056
223,8.6539345,91.34606
224,7.6786532,92.32135
225,74.72617,25.27383
226,6.9155865,93.08442
227,91.6325,8.367503
228,6.853859,93.14614
229,92.0551,7.944902
230,7.3042364,92.69576
231,7.2079196,92.792076
232,65.91362,34.086372
233,8.232561,91.76743
234,92.85773,7.1422706
235,90.94265,9.057345
236,75.21343,24.786562
237,87.57045,12.429556
238,15.289222,84.71078
239,8.768828,91.23117
240,20.691872,79.308136
241,89.778076,10.221922
242,47.730457,52.269543
243,93.047745,6.9522543
244,92.831055,7.1689463
245,8.053151,91.946846
246,28.30106,71.698944
247,43.13681,56.86319
248,91.90666,8.09334
249,48.95206,51.04794
250,7.068739,92.93127
251,92.911865,7.088138
252,16.97585,83.024155
253,28.221586,71.77841
254,53.57066,46.429344
255,7.190968,92.80904
256,7.322996,92.67701
257,92.81049,7.189504
258,90.84181,9.158188
259,7.015635,92.98437
260,82.92288,17.077118
261,93.08124,6.9187694
262,42.18553,57.814472
263,82.83521,17.164791
264,92.424866,7.5751348
265,92.73805,7.2619505
266,6.907789,93.09221
267,84.864044,15.135954
268,9.681307,90.318695
269,77.52625,22.473743
270,92.96869,7.0313087
271,16.713026,83.28698
272,6.980758,93.01924
273,92.88633,7.1136737
274,93.07953,6.920471
275,92.724106,7.2758884
276,7.5604744,92.43953
277,8.810123,91.18988
278,92.590065,7.409937
279,86.586426,13.413572
280,8.318983,91.68102
281,64.70438,35.29562
282,92.608246,7.391755
283,35.396946,64.60306
284,7.28883,92.71117
285,83.27812,16.721874
286,92.62911,7.370887
287,8.929759,91.070244
288,8.089782,91.91022
289,87.4767,12.523302
290,74.87901,25.120989
291,7.7185926,92.28141
292,90.86025,9.139748
293,6.94246,93.05754
294,7.4682436,92.53175
295,93.06665,6.9333487
296,7.9233875,92.076614
297,7.202575,92.797424
298,7.8711295,92.128876
299,22.47109,77.528915
300,92.46635,7.5336547
301,24.402132,75.59786
302,92.826996,7.1730127
303,82.59377,17.406233
304,92.79853,7.2014666
305,92.45662,7.543372
306,12.990371,87.009636
307,92.72411,7.275887
308,6.980365,93.01964
309,6.9951305,93.00487
310,51.12775,48.87225
311,92.77851,7.221487
312,8.248951,91.75105
313,63.8738,36.126198
314,8.491176,91.50883
315,92.77668,7.2233176
316,91.28088,8.71912
317,16.677223,83.32278
318,20.110216,79.889786
319,89.10908,10.890919
320,7.08384,92.91616
321,6.932062,93.06794
322,92.20328,7.7967205
323,8.679835,91.32016
324,93.00557,6.994429
325,13.702472,86.29753
326,10.007315,89.99268
327,16.806852,83.19315
328,86.29718,13.702824
329,89.80807,10.1919365
330,7.155605,92.8444
331,92.289795,7.710208
332,7.856578,92.143425
333,63.015556,36.98445
334,92.54348,7.456521
335,36.048527,63.951473
336,91.55944,8.440561
337,93.07683,6.9231763
338,92.99871,7.001299
339,42.589428,57.41057
340,91.58049,8.419512
341,8.652544,91.34746
342,92.40584,7.594159
343,91.570625,8.429369
344,6.9205737,93.07943
345,7.5745096,92.4255
346,93.14113,6.8588758
347,7.0495896,92.95041
348,7.0696583,92.93034
349,93.09471,6.9052906
350,51.48412,48.515884
351,91.46356,8.536439
352,92.309105,7.690892
353,8.291457,91.70854
354,92.54971,7.450293
355,86.717766,13.282229
356,8.195269,91.804726
357,90.62132,9.3786745
358,16.643787,83.35622
359,76.27701,23.722992
360,7.181305,92.818695
361,90.20172,9.798276
362,92.26009,7.7399044
363,91.927,8.072998
364,74.2441,25.755898
365,88.58053,11.419468
366,9.913108,90.0869
367,6.981509,93.01849
368,7.0149446,92.985054
369,54.02404,45.975967
370,15.102592,84.89741
371,88.22099,11.779002
372,92.94653,7.053467
373,90.22013,9.779865
374,93.11014,6.8898654
375,8.076399,91.9236
376,8.403513,91.59649
377,6.959486,93.04051
378,7.1663284,92.83367
379,15.123257,84.87674
380,8.627317,91.37269
381,8.385352,91.614655
382,7.6485767,92.351425
383,6.8655276,93.13447
384,38.227684,61.772312
385,6.9384837,93.061516
386,6.9490814,93.05092
387,76.03775,23.962254
388,7.43605,92.56395
389,51.80356,48.196438
390,17.667248,82.33275
391,9.101706,90.8983
392,33.82799,66.17201
393,8.914898,91.0851
394,6.9105825,93.08942
395,16.020716,83.97929
396,92.09024,7.909767
397,7.00759,92.99241
398,85.99443,14.005566
399,55.513237,44.486763
400,36.568703,63.431297
401,7.688842,92.31116
402,79.41103,20.588963
403,92.80699,7.193008
404,86.22327,13.776729
405,6.93035,93.06965
406,7.251798,92.7482
407,91.532715,8.46729
408,6.966326,93.03367
409,93.02575,6.974253
410,21.769995,78.229996
411,85.21324,14.786765
412,70.135666,29.864328
413,92.98958,7.0104256
414,88.824326,11.17567
415,90.04934,9.950664
416,7.4454827,92.55451
417,93.05326,6.9467344
418,8.429695,91.570305
419,86.44342,13.556573
420,7.2140775,92.78593
421,84.77515,15.2248535
422,90.33899,9.661008
423,92.54138,7.4586177
424,10.632583,89.36742
425,66.22498,33.775013
426,88.90966,11.090335
427,92.56338,7.4366183
428,7.037879,92.96212
429,92.02708,7.9729214
430,7.1454244,92.85457
431,27.662006,72.33799
432,92.08781,7.9121985
433,11.153291,88.84671
434,92.17033,7.829672
435,87.58011,12.419888
436,31.895988,68.10401
437,51.028286,48.971714
438,15.114406,84.8856
439,7.389263,92.61073
440,91.24504,8.754954
441,91.751205,8.248794
442,8.069622,91.930374
443,9.601054,90.39895
444,51.932518,48.067482
445,68.51309,31.48691
446,87.55914,12.440859
447,7.085502,92.9145
448,6.9097257,93.09028
449,93.004395,6.995609
450,92.31773,7.682263
451,60.66755,39.33246
452,92.57757,7.422429
453,7.949733,92.05027
454,77.315254,22.684744
455,7.9633765,92.03663
456,6.998875,93.00112
457,92.63198,7.36802
458,47.911186,52.088814
459,91.75711,8.242895
460,91.70735,8.292644
461,7.0067844,92.99322
462,89.92466,10.075341
463,12.492158,87.50784
464,70.75758,29.24241
465,92.13896,7.8610363
466,93.1565,6.8434963
467,7.9609804,92.03902
468,14.83102,85.16898
469,18.2485,81.7515
470,11.204016,88.79598
471,7.2136893,92.78631
472,7.511665,92.488335
473,92.97846,7.0215383
474,92.5236,7.4764013
475,33.368515,66.631485
476,10.562888,89.43711
477,90.05865,9.941351
478,92.15862,7.841379
479,92.81454,7.185468
480,6.998225,93.00178
481,7.8348637,92.16514
482,10.127576,89.87242
483,7.014008,92.98599
484,9.86034,90.13966
485,93.08849,6.9115014
486,82.288025,17.711977
487,92.78773,7.2122707
488,15.769681,84.230316
489,12.985824,87.014175
490,6.9302955,93.0697
491,92.44809,7.5519123
492,7.6956162,92.30439
493,22.566729,77.43327
494,7.1032786,92.89672
495,92.54085,7.4591517
496,92.84578,7.154225
497,93.07357,6.926427
498,17.776747,82.22325
499,92.351204,7.648796
500,20.207878,79.79212
501,8.745206,91.25479
502,92.43555,7.5644464
503,59.3567,40.6433
504,84.10251,15.897494
505,80.05279,19.947208
506,90.4591,9.540907
507,92.77895,7.221042
508,91.616264,8.38373
509,87.697426,12.302576
510,7.9784074,92.0216
511,92.628204,7.371791
512,58.846897,41.1531
513,8.062569,91.93743
514,17.626589,82.37341
515,7.249724,92.750275
516,12.922584,87.07742
517,7.243362,92.75664
518,12.084519,87.91549
519,41.83971,58.160294
520,7.399909,92.6001
521,26.045734,73.95427
522,7.822356,92.17765
523,89.05508,10.944923
524,90.664406,9.335593
525,84.04651,15.953498
526,7.3120704,92.687935
527,7.8783393,92.12166
528,7.254505,92.74549
529,7.196506,92.8035
530,92.58939,7.4106035
531,92.69072,7.309281
532,22.594658,77.40534
533,6.934937,93.065056
534,43.33765,56.66235
535,8.390209,91.609795
536,25.536331,74.46367
537,92.89014,7.1098576
538,76.32457,23.675432
539,16.770708,83.229294
540,7.0247188,92.97528
541,10.186046,89.81396
542,91.7247,8.2753
543,92.54893,7.4510717
544,91.87555,8.124454
545,7.310764,92.68924
546,53.267334,46.732662
547,7.367689,92.63231
548,92.243835,7.756163
549,9.308793,90.69121
550,8.0107565,91.98924
551,6.8321323,93.16787
552,89.12341,10.87659
553,82.65961,17.340391
554,92.47331,7.526686
555,23.174734,76.825264
556,92.81996,7.180039
557,86.90879,13.091208
558,90.46461,9.5354
559,92.66991,7.330096
560,92.73581,7.2641892
561,83.45532,16.544676
562,87.513145,12.486861
563,13.322801,86.6772
564,91.081985,8.918011
565,92.81557,7.184431
566,92.5952,7.4048066
567,7.0510244,92.948975
568,7.663989,92.33601
569,7.2628627,92.73713
570,6.963717,93.036285
571,7.8045263,92.19547
572,91.41998,8.58002
573,7.6361365,92.36386
574,92.11066,7.88934
575,7.887279,92.112724
576,10.406431,89.59357
577,7.554759,92.44524
578,32.52466,67.47534
579,92.81248,7.187524
580,47.363453,52.63655
581,89.99848,10.001518
582,90.350845,9.6491585
583,92.43741,7.562584
584,92.3579,7.6420918
585,42.451965,57.548035
586,62.987648,37.012352
587,74.1547,25.845306
588,23.42137,76.578636
589,92.90956,7.090445
590,92.83586,7.164137
591,8.325751,91.67425
592,23.193491,76.80651
593,40.334896,59.665108
594,7.3099194,92.69008
595,82.74527,17.254734
596,7.4133754,92.586624
597,15.906511,84.09349
598,93.050095,6.9499054
599,15.218751,84.78125
600,46.702877,53.297127
601,59.974556,40.025444
602,9.780518,90.21948
603,18.062601,81.93739
604,74.39491,25.60509
605,7.6217265,92.37827
606,9.181156,90.81885
607,7.608064,92.39193
608,92.77454,7.225462
609,92.94954,7.0504656
610,22.684805,77.3152
611,92.35406,7.6459394
612,6.860059,93.13994
613,91.69594,8.304063
614,7.066634,92.933365
615,7.03365,92.966354
616,32.73983,67.26017
617,8.024748,91.97525
618,48.68192,51.31808
619,77.37915,22.620852
620,10.663816,89.33618
621,47.80486,52.195145
622,92.446556,7.5534425
623,83.58214,16.417858
624,7.2608924,92.73911
625,40.43216,59.56784
626,29.258022,70.741974
627,92.97124,7.028766
628,92.76611,7.2338843
629,92.223724,7.7762733
630,88.779396,11.220601
631,92.96084,7.03916
632,92.289276,7.710722
633,88.699326,11.300677
634,19.003399,80.996605
635,14.300935,85.699066
636,7.1520147,92.84799
637,7.257121,92.74288
638,7.329859,92.67015
639,28.749966,71.25003
640,8.612266,91.38773
641,40.3446,59.6554
642,16.477182,83.52282
643,6.9334083,93.0666
644,90.43319,9.566812
645,6.9201326,93.079865
646,21.007992,78.99201
647,55.179985,44.820015
648,6.990584,93.009415
649,93.06123,6.9387712
650,92.69609,7.3039107
651,8.88965,91.11035
652,92.342445,7.6575594
653,10.030023,89.96998
654,85.42136,14.578647
655,8.303726,91.69627
656,90.418335,9.581668
657,16.76024,83.23976
658,68.72972,31.270275
659,91.13951,8.860495
660,12.604422,87.39558
661,12.176845,87.82315
662,92.301254,7.698749
663,92.27362,7.7263794
664,6.932002,93.068
665,7.5548253,92.44517
666,41.925957,58.074043
667,9.404751,90.595245
668,12.689911,87.31009
669,92.28018,7.7198215
670,8.21697,91.78303
671,7.103245,92.89675
672,7.06541,92.93459
673,88.183044,11.816956
674,83.421165,16.578836
675,7.80051,92.19949
676,12.410897,87.589096
677,92.923035,7.0769677
678,48.14421,51.855785
679,29.251602,70.7484
680,92.94762,7.0523806
681,6.9154367,93.084564
682,89.75218,10.247811
683,73.38446,26.615534
684,93.05656,6.943447
685,6.9361796,93.06382
686,87.3324,12.667605
687,53.204483,46.795517
688,92.83687,7.163129
689,90.1333,9.866699
690,91.98562,8.014378
691,7.0449243,92.95508
692,8.372986,91.627014
693,10.070827,89.92918
694,89.5827,10.417296
695,7.492093,92.507904
696,84.713585,15.286413
697,17.331835,82.66817
698,92.895874,7.104121
699,35.163116,64.83688
700,92.00618,7.9938173
701,28.006727,71.99327
702,7.8888946,92.111115
703,29.999262,70.00074
704,39.35866,60.641335
705,88.19195,11.808046
706,7.2362394,92.763756
707,7.038269,92.96173
708,9.798839,90.201164
709,7.9200425,92.07996
710,92.742004,7.2579966
711,6.897985,93.102005
712,49.429985,50.570004
713,86.173645,13.826357
714,8.7323675,91.26763
715,7.078059,92.921936
716,92.75267,7.24733
717,12.315322,87.68468
718,90.32818,9.671826
719,40.21901,59.78099
720,37.99009,62.009914
721,6.929036,93.07096
722,7.130753,92.86924
723,92.87712,7.1228824
724,7.436768,92.56323
725,92.76422,7.2357745
726,92.95078,7.0492163
727,70.83097,29.169031
728,6.884095,93.115906
729,90.7963,9.203698
730,9.265504,90.7345
731,7.4543185,92.54568
732,7.0920005,92.908
733,69.959274,30.040731
734,35.53076,64.46924
735,6.9444447,93.05555
736,8.928076,91.07193
737,7.8133264,92.18667
738,7.3768864,92.62311
739,91.56872,8.431285
740,7.673853,92.32615
741,6.98761,93.01239
742,92.20506,7.794939
743,40.66269,59.33732
744,14.496697,85.5033
745,6.831611,93.16838
746,91.87562,8.124387
747,38.79274,61.207264
748,8.458432,91.54157
749,46.908684,53.091312
750,93.014435,6.9855714
751,6.9066515,93.09334
752,86.65385,13.346153
753,6.870112,93.12989
754,92.749916,7.250084
755,92.86727,7.132732
756,92.41165,7.588352
757,92.85612,7.1438847
758,88.25491,11.745083
759,92.29405,7.7059464
760,35.008003,64.992004
761,68.93233,31.067675
762,35.044144,64.955864
763,11.342923,88.657074
764,82.55901,17.440989
765,93.15713,6.842877
766,8.163958,91.836044
767,7.1144633,92.88553
768,6.9593797,93.04062
769,7.071153,92.92885
770,6.8765087,93.12349
771,89.99856,10.001445
772,15.341454,84.65855
773,40.861675,59.138317
774,92.75135,7.2486467
775,83.090965,16.90903
776,24.872904,75.1271
777,8.315576,91.684425
778,7.8166695,92.18333
779,92.96835,7.0316396
780,7.7801437,92.21986
781,14.815595,85.18441
782,93.01118,6.988817
783,8.38549,91.61451
784,89.84718,10.152816
785,40.105373,59.894634
786,39.842415,60.157578
787,91.22989,8.770109
788,91.12203,8.877969
789,7.198016,92.80199
790,88.65933,11.340669
791,59.892727,40.10727
792,92.98551,7.0144906
793,7.1879225,92.81208
794,7.258998,92.741
795,7.700812,92.299194
796,91.28085,8.71915
797,16.765783,83.23422
798,92.096565,7.903432
799,90.947525,9.052476
800,92.90459,7.0954137
801,42.838894,57.161118
802,76.478745,23.52125
803,15.412593,84.58741
804,69.83339,30.166616
805,6.9103627,93.08964
806,10.951027,89.04897
807,51.672363,48.327637
808,56.034214,43.965786
809,89.90189,10.098108
810,87.256035,12.743963
811,7.8403444,92.15966
812,7.1200275,92.87997
813,91.38482,8.615175
814,84.146255,15.853749
815,70.46786,29.53214
816,89.85812,10.141875
817,92.06131,7.9386883
818,92.22005,7.779952
819,56.2848,43.715195
820,7.3292108,92.67079
821,51.303883,48.696114
822,7.928929,92.071075
823,84.78714,15.212868
824,10.70168,89.29832
825,7.914469,92.085526
826,91.521225,8.478773
827,9.019168,90.980835
828,6.901852,93.098145
829,90.12317,9.876828
830,92.14409,7.855907
831,92.16432,7.8356767
832,92.82641,7.1735954
833,7.087746,92.912254
834,7.1307907,92.86921
835,68.696526,31.303474
836,92.86121,7.1387887
837,92.82108,7.178919
838,73.40908,26.590916
839,93.03,6.9700055
840,75.35944,24.640554
841,89.12252,10.877481
842,17.271461,82.72854
843,6.874212,93.125786
844,92.73492,7.2650814
845,12.577468,87.42253
846,6.9008827,93.09912
847,32.75342,67.24658
848,92.59612,7.4038706
849,6.961123,93.03888
850,7.280576,92.71942
851,92.07081,7.929188
852,28.41003,71.589966
853,68.04386,31.956139
854,91.811485,8.188517
855,6.939,93.061
856,92.54807,7.4519277
857,23.41911,76.580894
858,90.99732,9.002684
859,92.86033,7.1396685
860,21.47324,78.52676
861,38.367893,61.63211
862,7.489401,92.5106
863,50.790024,49.209972
864,8.073843,91.926155
865,7.076992,92.92301
866,7.4550433,92.54495
867,92.94402,7.055978
868,58.068615,41.931385
869,6.935735,93.06426
870,91.74368,8.256318
871,9.190032,90.809975
872,24.531832,75.46817
873,7.0752687,92.92473
874,92.88705,7.1129613
875,80.09802,19.901974
876,48.664204,51.3358
877,8.970347,91.029655
878,14.83247,85.16753
879,65.70847,34.291527
880,7.4741645,92.52583
881,92.23858,7.761425
882,12.650386,87.34962
883,12.633699,87.3663
884,55.377865,44.622135
885,6.9034696,93.09653
886,13.667064,86.33293
887,91.81628,8.183726
888,82.67314,17.326859
889,93.022446,6.9775596
890,91.828705,8.171298
891,91.09354,8.906467
892,91.36678,8.633224
893,92.68312,7.316882
894,91.32263,8.677369
895,92.775406,7.224598
896,93.15741,6.842591
897,93.08517,6.9148273
898,92.45344,7.5465636
899,75.87521,24.124784
900,89.11404,10.8859625
901,7.5447283,92.45528
902,10.449568,89.55043
903,8.942293,91.05771
904,7.1924934,92.8075
905,92.72348,7.2765203
906,7.951893,92.04811
907,10.546451,89.45355
908,7.1220236,92.877975
909,7.655732,92.34427
910,92.71481,7.2851872
911,7.010845,92.98915
912,7.3305593,92.66944
913,6.916229,93.08377
914,6.9634566,93.03654
915,9.58194,90.41806
916,89.20758,10.792421
917,91.42316,8.576848
918,15.213577,84.786415
919,12.970705,87.0293
920,7.2628884,92.73711
921,91.501144,8.498855
922,7.263221,92.73678
923,33.188942,66.81106
924,92.8971,7.1029005
925,8.2106,91.7894
926,93.0369,6.9630966
927,41.052082,58.94792
928,34.99035,65.00965
929,20.665735,79.33427
930,8.530056,91.46994
931,7.3188276,92.681175
932,7.109409,92.890594
933,12.153719,87.84628
934,88.32756,11.672446
935,86.611046,13.388951
936,21.022919,78.97708
937,92.35394,7.646061
938,19.786089,80.21391
939,61.702103,38.297905
940,92.80605,7.193948
941,8.735673,91.26433
942,7.3887324,92.611275
943,13.5379505,86.46205
944,86.609924,13.390076
945,7.8988523,92.10115
946,7.067095,92.93291
947,88.67097,11.32903
948,7.972233,92.02776
949,88.079346,11.920654
950,38.03634,61.96366
951,89.72667,10.273332
952,53.776287,46.223713
953,8.386688,91.61331
954,61.105103,38.894897
955,92.51859,7.4814067
956,40.396183,59.603817
957,16.936218,83.06378
958,92.80659,7.193409
959,30.378824,69.62118
960,92.991875,7.0081196
961,43.814148,56.185852
962,7.1662946,92.8337
963,19.307945,80.692055
964,87.48995,12.510056
965,73.63574,26.364262
966,92.30555,7.694458
967,7.000971,92.99903
968,15.617045,84.38296
969,7.98871,92.01129
970,92.67104,7.3289504
971,90.76738,9.232621
972,7.299366,92.70064
973,34.025356,65.97465
974,9.348292,90.65171
975,51.271236,48.72876
976,92.59992,7.400085
977,65.06416,34.93584
978,90.0754,9.924599
979,92.93154,7.068466
980,7.166403,92.833595
981,91.90662,8.093387
982,59.032597,40.967407
983,6.9138527,93.08615
984,92.384315,7.6156826
985,7.456123,92.54388
986,92.83902,7.1609774
987,8.067384,91.93261
988,15.755993,84.244
989,92.80261,7.197389
990,7.6146574,92.38534
991,18.701624,81.29838
992,11.511704,88.4883
993,90.118065,9.881931
994,7.1825676,92.81744
995,92.37505,7.624947
996,84.37315,15.626843
997,93.09112,6.908884
998,92.73083,7.269173
999,7.6033926,92.39661
1000,11.080263,88.91974
1001,6.9863253,93.01367
1002,42.59663,57.403366
1003,90.93951,9.060489
1004,7.324179,92.67582
1005,7.3049493,92.69505
1006,7.1669736,92.83303
1007,8.834015,91.165985
1008,92.845085,7.1549153
1009,11.229667,88.77033
1010,92.53554,7.464461
1011,92.983665,7.0163345
1012,7.677944,92.32206
1013,7.072976,92.92702
1014,9.02891,90.97109
1015,91.841,8.158995
1016,87.65423,12.345769
1017,9.516935,90.48306
1018,93.04753,6.9524674
1019,92.92761,7.07239
1020,8.808923,91.19108
1021,90.765396,9.234606
1022,26.294464,73.705536
1023,7.113114,92.88689
1024,7.122253,92.87775
1025,11.070232,88.92976
1026,12.132721,87.86728
1027,12.9574795,87.04252
1028,26.053106,73.94689
1029,6.9658203,93.03418
1030,43.97246,56.027542
1031,93.00097,6.999021
1032,12.576769,87.42323
1033,91.95265,8.047346
1034,92.9881,7.011901
1035,70.10747,29.89253
1036,9.323026,90.67697
1037,92.45781,7.542182
1038,91.62217,8.377833
1039,7.7184973,92.28151
1040,11.828634,88.171364
1041,91.821686,8.178309
1042,7.104297,92.895706
1043,92.93776,7.062243
1044,7.3185945,92.681404
1045,17.139265,82.86073
1046,13.479428,86.52057
1047,84.67263,15.327369
1048,92.14005,7.859941
1049,6.914442,93.085556
1050,87.86158,12.138416
1051,92.70309,7.296916
1052,11.94985,88.05015
1053,6.9008784,93.09912
1054,92.30655,7.6934533
1055,7.1522684,92.84773
1056,92.03779,7.962212
1057,6.883806,93.1162
1058,92.331955,7.668043
1059,7.1593814,92.84062
1060,92.90871,7.091286
1061,8.635111,91.36488
1062,27.14572,72.85428
1063,14.174602,85.82539
1064,87.16716,12.832838
1065,7.3439,92.6561
1066,71.46039,28.53961
1067,7.727782,92.272224
1068,6.9521537,93.047844
1069,7.632572,92.36743
1070,6.8952823,93.10471
1071,92.45678,7.543225
1072,7.0987835,92.901215
1073,7.424584,92.57542
1074,92.84214,7.1578584
1075,6.886451,93.11354
1076,7.641676,92.35832
1077,92.80366,7.196342
1078,91.7862,8.2137985
1079,58.967567,41.03243
1080,90.58801,9.411981
1081,18.071198,81.9288
1082,92.7462,7.253806
1083,91.71475,8.285246
1084,6.899687,93.10032
1085,85.56104,14.438957
1086,29.67141,70.32859
1087,7.218662,92.78134
1088,92.55263,7.447375
1089,9.950987,90.04902
1090,89.68798,10.312021
1091,7.4480124,92.55199
1092,58.805763,41.19424
1093,7.406296,92.593704
1094,33.01286,66.98714
1095,12.03774,87.96226
1096,8.202555,91.79744
1097,89.65789,10.342112
1098,10.5451975,89.4548
1099,57.189335,42.810665
1100,30.883015,69.11699
1101,8.338821,91.66118
1102,25.645294,74.354706
1103,24.66095,75.33904
1104,7.4849854,92.515015
1105,13.558703,86.4413
1106,8.42396,91.57604
1107,7.930623,92.06937
1108,9.460384,90.53962
1109,92.569275,7.430723
1110,89.615654,10.384346
1111,7.196037,92.80396
1112,92.083275,7.9167233
1113,92.90615,7.093847
1114,11.243733,88.75626
1115,9.240751,90.75925
1116,63.777016,36.22298
1117,9.892823,90.10718
1118,79.04821,20.951784
1119,62.263004,37.736996
1120,82.164734,17.835268
1121,7.399208,92.60079
1122,87.66306,12.336941
1123,36.262657,63.737343
1124,92.90089,7.099121
1125,79.350105,20.649887
1126,7.4266925,92.5733
1127,92.66066,7.3393426
1128,16.736286,83.26371
1129,20.063894,79.9361
1130,11.583868,88.41614
1131,8.416426,91.58358
