,White,Black,Mexican,Other,Hispanic
47,18.388094,50.33635,11.131132,11.545892,8.598537
48,22.887365,48.89641,11.366914,8.951898,7.8974113
49,15.581337,10.416907,21.414787,27.616272,24.970695
50,9.170047,12.14752,11.247954,45.37992,22.054556
51,9.294266,9.826812,11.069844,47.45923,22.349854
52,8.920756,7.5226436,12.298835,38.5803,32.677467
53,12.948198,9.132159,21.98975,28.105846,27.824041
54,27.257437,9.8235655,40.342247,10.925097,11.651661
55,16.646633,8.435132,26.49127,16.780724,31.646246
56,24.444645,15.643618,26.034647,20.624308,13.252785
57,14.359887,32.53357,10.07588,28.885544,14.145121
58,8.849513,9.34399,16.112297,22.395233,43.298973
59,34.573727,34.973698,15.363543,8.302244,6.786789
60,22.44295,13.38452,24.187393,20.586384,19.398752
61,22.131863,8.158768,47.038795,9.330591,13.339981
62,44.96011,16.039667,24.315268,6.9229827,7.761974
63,15.309839,9.913699,22.731838,18.070286,33.974342
64,9.65944,8.84735,14.623263,22.753141,44.116802
65,12.468011,8.041725,21.837172,17.949074,39.70402
66,19.42822,42.63248,11.7269945,16.268488,9.943806
67,41.555363,15.958015,27.735874,7.368206,7.382547
68,18.051825,20.572678,21.068214,15.32643,24.98085
69,13.204648,11.296223,19.51588,18.935413,37.047832
70,9.613119,12.334992,11.440299,25.54192,41.069668
71,18.857388,47.859867,12.674424,10.144687,10.463638
72,40.147377,16.875284,28.660494,6.4477997,7.8690515
73,24.879042,9.033546,43.596558,8.709504,13.78136
74,12.95522,9.819984,19.031986,34.95499,23.23782
75,7.3681846,9.557321,9.9341345,31.724924,41.415436
76,44.586216,13.661945,26.542967,7.1496935,8.059172
77,10.757603,11.475711,14.454722,20.86808,42.44388
78,35.788837,19.97184,18.871862,12.679717,12.687742
79,15.104551,30.665524,13.535131,22.198565,18.496237
80,15.541599,10.2275305,27.579998,23.191708,23.45916
81,7.681933,9.691739,11.101918,43.941635,27.582773
82,7.0619173,8.872081,10.674476,30.92662,42.464905
83,16.472458,50.06277,9.323247,14.803452,9.338077
84,8.465586,8.3189945,13.658941,23.787876,45.768597
85,11.51083,9.005429,18.276539,35.632896,25.574306
86,22.864138,21.373653,14.923925,24.093195,16.745083
87,43.4538,17.785105,24.411163,7.077229,7.272703
88,28.091087,37.06203,13.549683,12.201492,9.095711
89,9.543778,15.741603,8.825517,45.714344,20.174755
90,20.831404,47.893227,12.119857,11.018957,8.136556
91,37.94078,25.462887,18.494783,8.5106735,9.590879
92,15.393402,49.741924,10.194484,12.625651,12.044534
93,8.975478,8.765137,12.124967,44.98738,25.147045
94,17.35529,9.15174,27.776346,16.022116,29.694506
95,38.7635,11.769467,33.67632,7.059603,8.731117
96,23.830078,47.388275,12.568275,8.696997,7.5163774
97,38.41407,12.220649,33.619473,7.3537426,8.392067
98,33.659,32.777496,16.88446,8.181356,8.497686
99,41.608986,23.964996,18.679768,8.419634,7.326608
100,39.6789,26.945734,17.482271,7.973539,7.919544
101,44.36433,14.861782,24.579962,7.900484,8.293434
102,8.46758,6.9670715,15.550031,29.862398,39.152916
103,13.357965,8.272047,30.163033,18.294971,29.911983
104,23.264818,8.456489,44.94723,9.1720295,14.159435
105,15.108363,16.275267,18.885473,19.1368,30.594099
106,41.6353,15.276996,28.358932,6.603244,8.125528
107,7.4597054,7.577119,12.472756,27.520683,44.96974
108,10.393901,10.8963375,13.901416,20.960285,43.84807
109,28.539244,13.376594,38.6725,7.7776866,11.633977
110,26.09306,43.072178,13.5500965,8.701034,8.583626
111,11.159984,19.457365,10.126929,41.558517,17.697203
112,8.813151,11.790221,9.407102,47.91251,22.077019
113,24.041616,15.036326,25.31206,18.049294,17.560707
114,26.736677,41.990974,12.656734,10.067252,8.548366
115,36.61611,28.47763,17.498476,8.75916,8.648623
116,27.349052,16.45918,34.46299,9.595795,12.132983
117,40.02112,12.429344,32.270508,6.9277005,8.351329
118,20.5589,43.841805,11.716343,14.826706,9.056243
119,45.638115,16.822737,21.799442,7.7368207,8.002892
120,11.954262,13.216807,12.409651,30.270308,32.148964
121,39.07624,28.09783,18.428486,7.613018,6.7844257
122,43.151352,19.006119,23.377525,7.3403416,7.1246567
123,27.528915,29.331053,19.769005,11.319172,12.051854
124,10.026374,7.7148476,18.126411,32.966915,31.165451
125,20.295904,51.09269,9.991507,10.486189,8.133703
126,37.28728,20.257273,22.840538,9.042632,10.572285
127,8.388857,7.6513586,14.575868,23.212498,46.171417
128,38.826508,12.710689,27.369884,9.30475,11.788173
129,14.508869,8.609031,25.408491,17.24812,34.22549
130,30.258984,12.566301,39.370667,7.648749,10.1553
131,11.357576,17.43504,11.537394,38.707767,20.96221
132,16.78598,53.53507,9.817359,10.881997,8.9795885
133,45.53545,17.64993,21.244709,7.7456927,7.824222
134,30.176905,15.8006935,34.824486,8.303908,10.894004
135,35.017742,11.455597,37.24723,6.811983,9.46745
136,17.313917,7.4595647,37.648018,14.0898075,23.48869
137,27.608835,18.575203,25.396208,11.915552,16.504206
138,8.214606,7.735014,10.908354,41.71021,31.431814
139,21.794725,8.640751,47.22825,8.934636,13.401641
140,40.880672,14.4197035,30.124908,6.738875,7.835845
141,6.4842386,8.567942,10.283105,36.49499,38.169716
142,21.836287,22.855738,22.538517,13.721161,19.048292
143,41.294735,14.481322,29.708242,6.7940807,7.7216206
144,10.971875,7.4351406,23.794647,23.565405,34.23293
145,42.262836,17.94015,25.69133,6.918474,7.187207
146,42.09767,16.70119,25.337353,7.0944414,8.769347
147,40.669617,25.039646,19.900864,7.5991893,6.790682
148,6.6761403,8.164339,9.955548,40.152367,35.051605
149,24.244263,14.855157,29.00558,16.760187,15.134807
150,8.327307,8.222993,11.241631,37.40932,34.798748
151,37.342995,11.4860735,35.206272,6.959801,9.004859
152,23.64926,8.511558,45.869595,8.748856,13.220734
153,28.795078,9.298257,42.70866,7.7071047,11.490905
154,16.164068,33.717323,10.659361,24.186825,15.272424
155,22.482912,40.513134,15.400079,11.251162,10.3527155
156,19.621191,19.254442,20.149574,15.899427,25.075361
157,14.303784,9.7705,29.403051,17.24854,29.274118
158,13.361939,47.44854,9.124807,17.751026,12.313687
159,42.84804,17.064356,23.284922,8.954999,7.8476763
160,22.440788,7.9083076,45.699055,10.061056,13.890788
161,43.357346,15.588793,26.70172,6.7891784,7.5629683
162,18.657864,22.936928,16.79339,18.65858,22.95324
163,17.926674,8.617407,35.509388,13.5660515,24.380476
164,43.906425,18.363224,22.970919,7.474619,7.284808
165,22.702917,8.464832,43.538456,9.591097,15.702699
166,20.305815,45.602753,10.293929,14.776646,9.020855
167,7.2611213,7.423772,12.096555,29.40278,43.81577
168,24.194721,12.863228,39.513916,9.524627,13.903503
169,31.033012,39.139866,13.373577,9.1376295,7.315919
170,9.16609,12.85564,9.627739,47.55326,20.797272
171,7.608679,8.252397,10.657128,29.263815,44.217976
172,15.200641,44.017838,9.897555,18.173374,12.710597
173,10.467375,9.098279,18.918682,18.647667,42.867996
174,6.7409067,9.000221,9.445231,37.737686,37.075962
175,31.06345,16.021305,33.921978,8.31597,10.677295
176,8.660137,6.7546954,14.51376,26.63349,43.437923
177,41.4471,24.481853,19.72243,7.391496,6.9571214
178,20.515759,48.033585,13.046427,9.374563,9.029662
179,42.29643,15.065924,28.082598,7.0097766,7.5452766
180,18.137758,27.836414,15.679343,18.806202,19.540277
181,15.947525,39.328064,11.230296,20.216385,13.277724
182,8.120169,7.5464926,11.301134,34.957687,38.074516
183,7.67864,8.97768,9.912699,46.660656,26.770329
184,7.850406,11.89992,8.515222,47.36882,24.365633
185,18.18122,7.944716,42.62729,11.840251,19.406528
186,42.31835,13.256595,29.07302,7.2986813,8.053361
187,19.173384,48.349064,12.258565,9.91694,10.302056
188,14.507612,24.380629,15.814119,17.104736,28.192905
189,10.330685,12.477417,12.842293,25.629559,38.720055
190,7.1077967,10.483683,8.813179,42.6732,30.922144
191,43.66344,16.837873,24.975708,6.989638,7.5333395
192,18.782795,11.801229,22.569424,19.281326,27.565226
193,18.544098,47.430984,11.992028,10.675648,11.357247
194,17.347448,43.74566,10.623618,14.930526,13.352739
195,9.986148,7.8709683,20.211884,23.790747,38.14025
196,41.993534,21.150185,22.352589,7.538209,6.9654875
197,15.086993,49.95877,8.638367,15.907126,10.408739
198,42.22839,20.932726,22.98638,6.8197355,7.032777
199,46.101044,14.638889,23.739565,7.3283353,8.192173
200,24.286457,9.190677,44.226665,8.770521,13.525679
201,22.15202,11.563745,30.727016,19.42131,16.135914
202,33.473957,10.593981,39.09784,7.126178,9.708038
203,43.01004,16.430603,23.543785,8.955723,8.059857
204,7.921937,8.205728,13.713497,25.285942,44.872894
205,10.73077,7.412906,23.26761,19.653273,38.93545
206,43.185677,15.746777,26.265934,7.2900004,7.5116067
207,38.04996,26.069534,17.074608,10.7115555,8.094342
208,21.795736,50.03075,10.557513,9.754216,7.861793
209,40.71129,26.099419,17.694504,7.940365,7.554423
210,27.13801,14.235393,34.345215,10.636529,13.644854
211,41.97625,12.970966,26.973587,8.117896,9.961294
212,22.080736,12.486861,27.299908,20.340311,17.792187
213,35.980328,25.210636,16.311697,12.366069,10.13127
214,27.663744,43.517742,12.29303,9.426014,7.099476
215,16.19698,51.449238,9.782183,12.001553,10.570042
216,16.471199,28.664494,16.084328,20.715124,18.064857
217,10.691515,8.525747,14.30311,34.40088,32.07875
218,41.30597,12.623416,30.195272,7.113681,8.7616625
219,29.569557,38.909904,14.009574,8.957633,8.553324
220,16.31989,35.77723,9.828434,24.596926,13.477516
221,13.594243,12.669489,18.893456,19.944277,34.898533
222,14.991343,13.325063,13.122771,34.60438,23.956438
223,18.822155,44.833942,13.92977,10.817862,11.596267
224,19.29753,51.472378,10.787019,9.65945,8.783615
225,11.367588,10.377477,12.4184675,43.828976,22.007488
226,7.2176924,8.142795,9.582338,40.69297,34.364204
227,37.745125,11.610603,34.17639,7.053371,9.414513
228,35.801456,10.039929,35.27657,8.180169,10.7018795
229,12.707241,12.295361,14.734383,21.131939,39.13108
230,6.836781,9.140665,9.821356,37.039654,37.16154
231,31.368368,17.495743,22.051577,16.785744,12.298563
232,43.023296,14.132474,27.910095,7.1271033,7.807027
233,34.274776,9.888065,36.481472,8.048862,11.306827
234,7.9527206,8.579876,10.183393,45.35254,27.931469
235,24.652527,8.976752,44.903004,9.075352,12.392371
236,12.934312,8.193491,25.501663,16.813818,36.556717
237,7.458964,7.8630238,12.443273,35.308235,36.926506
238,27.789986,17.934942,20.621473,14.853415,18.800184
239,25.789291,9.152837,43.85061,8.166931,13.040336
240,28.134283,11.029802,41.573006,7.532741,11.730158
241,23.336235,48.689964,11.196902,9.201804,7.5750923
242,41.138317,11.971729,28.02108,8.606466,10.2624035
243,22.94776,11.46558,38.793392,10.648213,16.145056
244,11.813546,31.660938,10.389079,27.073181,19.063253
245,26.630438,14.513514,28.090631,11.87267,18.892748
246,38.360126,12.224468,32.928844,7.055003,9.431556
247,8.241102,10.789784,9.821352,48.486275,22.661497
248,44.207157,15.152587,25.661697,7.2392874,7.739266
249,14.161505,12.422798,20.640648,27.399227,25.375822
250,18.767462,9.166335,28.697037,14.3500805,29.019085
251,17.425438,52.22598,10.347575,11.037827,8.963188
252,42.71685,22.353817,20.077993,7.647208,7.2041273
253,20.717985,7.826101,44.189037,11.529567,15.737313
254,16.647417,51.607506,8.879542,13.35445,9.511087
255,39.019276,14.719634,27.152174,8.15838,10.950538
256,29.604193,31.031265,18.884075,9.61985,10.860618
257,23.536488,15.009746,20.97076,17.341923,23.141085
258,16.386618,50.749622,9.211486,14.315647,9.336624
259,14.340379,45.681377,10.765646,16.412918,12.799676
260,11.890836,10.698091,15.795617,38.317276,23.29818
261,30.360552,39.43658,13.320438,9.355562,7.5268617
262,8.648789,12.652101,11.574843,39.664192,27.460075
263,13.033256,7.976165,20.990665,29.462656,28.537258
264,26.542097,9.169838,44.389603,8.386054,11.512411
265,40.614502,11.693386,31.586521,7.2645006,8.841084
266,25.66697,10.640172,36.85636,12.994714,13.841785
267,11.945934,7.481043,23.332777,17.837757,39.402485
268,35.25177,10.395528,36.01951,7.7274365,10.605753
269,20.70962,47.451965,12.588322,11.0357065,8.214388
270,41.211575,19.346935,22.535723,9.305594,7.600168
271,21.50837,7.721428,43.288475,10.476581,17.005148
272,8.862297,13.426147,10.910741,27.066288,39.734528
273,34.335213,34.523903,14.921125,8.989945,7.229816
274,18.121092,37.6801,12.0807495,20.27591,11.842162
275,8.818002,11.785411,9.957308,46.99564,22.44364
276,25.300554,28.759119,20.043358,12.5260725,13.370897
277,8.165927,6.653431,14.976046,32.674828,37.52977
278,14.487817,14.757806,14.5912695,37.817017,18.346088
279,29.095236,13.502494,27.836117,16.409407,13.156746
280,26.316214,9.482614,44.375553,7.8908496,11.934767
281,39.04423,28.34473,18.602055,7.1411552,6.867831
282,44.52017,16.362951,24.076118,7.5000873,7.540676
283,8.0254755,9.743533,9.324961,46.61996,26.286066
284,17.031385,41.246014,10.281938,19.848356,11.592309
285,25.294909,30.9376,16.330793,14.187975,13.24873
286,13.542943,17.041054,11.099657,39.697327,18.619022
287,42.66226,16.02619,21.204117,10.401373,9.706059
288,36.86048,14.802086,31.427404,8.422192,8.487835
289,10.469199,9.412373,14.508788,41.89086,23.71878
290,10.165648,8.4579115,14.92451,24.340921,42.111008
291,30.016285,26.587408,16.295668,15.735036,11.365607
292,45.17508,14.94568,24.008368,7.86467,8.006201
293,15.106217,41.001522,9.347296,22.411306,12.133655
294,18.866093,42.80233,14.2933445,12.929113,11.10912
295,28.134281,11.077138,41.414307,7.526472,11.847806
296,16.240688,46.021397,11.401627,12.681164,13.655128
297,26.430332,39.240246,14.257521,10.130564,9.941335
298,6.6874475,8.61211,10.087666,41.19938,33.4134
299,12.573476,11.119956,18.315697,35.575584,22.415287
300,21.85469,40.936672,11.608828,15.77701,9.822805
301,42.991417,21.76899,20.062649,7.3727427,7.804199
302,14.385301,10.923536,18.775711,33.44391,22.471546
303,15.52286,7.4920683,33.772774,17.35605,25.856245
304,44.50623,13.960578,25.029692,8.057069,8.446434
305,19.456528,8.958111,30.709774,17.158867,23.716722
306,15.578254,47.159683,11.733745,14.032784,11.495539
307,25.420696,8.697786,45.23039,8.547113,12.104012
308,30.760326,39.53966,14.264138,8.557185,6.878687
309,40.000866,13.18638,25.569492,9.781438,11.461827
310,32.92673,25.034115,24.0441,7.984218,10.010842
311,19.628479,44.6226,14.55097,11.070998,10.12695
312,30.82959,37.65879,13.529575,9.945478,8.0365715
313,12.628478,24.37314,11.303842,24.106846,27.587688
314,42.433456,13.095776,28.53919,7.06543,8.866148
315,10.284373,12.966071,10.12816,46.932056,19.689331
316,20.174706,18.984123,27.897125,14.516765,18.427284
317,40.258953,11.491107,32.103252,7.3277183,8.818968
318,16.040545,8.5165615,31.887716,16.229483,27.325699
319,39.88231,24.43628,18.737797,9.515385,7.428222
320,38.4769,23.806168,21.848484,8.093458,7.774998
321,13.233432,10.58692,17.863651,18.235971,40.080025
322,7.5083494,7.474195,11.8175125,34.172424,39.02752
323,39.607075,13.576198,31.931543,6.926915,7.9582715
324,36.181072,24.928339,16.632057,12.00648,10.252048
325,7.2926226,7.4818873,11.970035,29.048538,44.206917
326,15.509399,7.5838113,32.312183,14.056375,30.538235
327,30.11782,9.788058,39.344414,9.715519,11.034184
328,45.31291,16.659695,21.11954,8.404884,8.502975
329,12.060497,8.520469,22.004179,24.92329,32.491566
330,26.687225,9.249755,44.494774,8.284331,11.283917
331,18.066647,48.60175,10.791278,11.458154,11.082178
332,28.25497,43.325226,12.978454,8.35762,7.0837216
333,13.35792,8.624005,26.55129,16.338865,35.12791
334,15.090145,51.641327,9.4022455,14.016728,9.849553
335,21.057787,17.371454,16.280218,21.553295,23.737246
336,22.46154,23.537714,17.29924,23.938232,12.763275
337,26.021832,10.188141,43.294724,8.019708,12.475604
338,7.4659414,9.63117,9.626064,47.113724,26.163097
339,9.458692,7.6967387,14.764559,21.377827,46.702183
340,16.676893,10.036426,29.29874,13.538662,30.449284
341,7.005518,10.507381,8.610732,45.724575,28.151793
342,36.687798,15.431966,25.575537,11.892788,10.411911
343,21.54893,49.73007,11.515974,9.218084,7.986938
344,20.07659,51.418568,10.688157,9.962499,7.8541937
345,14.717195,8.680036,30.923445,18.58913,27.0902
346,22.017591,49.054653,11.389928,9.108017,8.429809
347,11.565471,11.672203,16.699749,36.324726,23.737843
348,17.355593,51.47332,9.035746,12.9827,9.152646
349,28.079063,9.222811,42.868034,7.9583735,11.871717
350,9.770314,12.828965,11.452185,25.519981,40.42856
351,25.648937,8.711739,42.18071,9.129298,14.329317
352,44.41742,14.219936,23.590313,8.19882,9.573513
353,44.68337,17.285318,23.51736,6.8686714,7.6452775
354,29.57014,41.215645,13.22333,8.551608,7.439277
355,17.992298,8.17467,42.10034,11.963914,19.768782
356,21.166613,13.712706,21.872702,25.063917,18.184067
357,38.997494,15.031271,26.217863,8.550433,11.202934
358,17.00434,8.719771,31.769197,13.992073,28.51462
359,43.244053,19.827887,22.04648,7.636432,7.2451534
360,22.775389,11.75642,39.835205,11.402206,14.230778
361,9.019097,8.676954,13.660633,21.162748,47.48057
362,33.135693,15.859963,27.037106,10.238336,13.728907
363,43.405197,14.363125,22.73508,9.466385,10.030216
364,8.338958,8.614743,12.637051,42.665363,27.743885
365,30.968863,20.980164,18.384542,17.737804,11.92863
366,32.410027,9.675726,35.85263,9.499613,12.562008
367,18.767075,21.472034,13.766892,25.016577,20.977427
368,11.03018,7.5190415,18.722534,34.22144,28.506807
369,23.209892,26.854008,25.217253,10.23264,14.486201
370,9.738526,9.2144165,12.23704,45.29924,23.510775
371,12.566903,24.316889,11.968584,23.170828,27.976805
372,7.5402036,7.784776,10.25752,43.061733,31.355768
373,36.628696,31.133001,16.07379,8.695749,7.4687653
374,11.853513,29.12158,8.900163,32.914715,17.210032
375,10.244043,8.945526,15.846962,19.727976,45.23549
376,18.330385,13.938864,23.484556,17.302135,26.94406
377,43.010994,15.790488,22.360826,8.885629,9.952058
378,19.890196,50.7171,11.114887,9.589095,8.68872
379,41.167442,15.292282,22.132586,10.40903,10.998654
380,41.811035,24.255362,18.577475,7.5865703,7.7695527
381,16.146173,9.57541,21.021854,25.35534,27.901226
382,21.392683,50.44207,10.761061,9.406504,7.997684
383,30.151485,15.995937,21.861193,17.474327,14.517054
384,18.785563,8.976047,35.16168,17.309336,19.767378
385,14.600695,19.982145,14.211139,29.501047,21.704971
386,7.126535,11.697464,8.134188,44.530544,28.511269
387,9.173968,7.952662,15.401832,21.925098,45.546436
388,34.99666,10.8089,37.3763,7.7154136,9.102731
389,18.969728,52.071167,10.236718,10.106702,8.615683
390,8.024818,8.034088,10.935727,36.9496,36.055767
391,11.62794,22.377853,13.624694,21.607996,30.761518
392,21.280113,9.329631,44.9195,10.694547,13.776212
393,32.962326,15.487658,23.905338,12.608629,15.036048
394,14.023115,9.574856,19.656658,33.543358,23.20201
395,23.401869,20.122334,21.077555,14.348653,21.049595
396,22.567,16.449127,26.279255,13.892571,20.812038
397,15.568684,22.013884,13.463826,23.345188,25.608421
398,44.411736,18.575832,22.277359,7.0382953,7.6967726
399,33.499863,16.955168,24.548311,13.919231,11.077423
400,41.391556,22.215591,19.81142,8.015936,8.565499
401,18.611065,14.504067,17.88823,21.539202,27.457434
402,24.90391,16.634882,32.259464,11.178808,15.022937
403,8.804348,11.431854,9.10035,47.62028,23.04317
404,42.141186,20.013624,23.876698,6.9953127,6.9731765
405,19.69719,50.960957,9.9125,10.840244,8.58911
406,9.696195,21.790232,9.418468,36.719597,22.37551
407,16.773722,39.73857,12.107166,15.593012,15.787532
408,28.560987,9.248198,42.313858,7.8207245,12.056236
409,31.985971,17.78872,22.626728,12.146796,15.451783
410,29.215082,9.6669445,42.590946,7.6896615,10.837379
411,8.696182,8.361269,10.802032,42.61833,29.52219
412,10.554095,25.71214,8.575086,36.321716,18.836966
413,28.352665,11.426362,28.998358,13.819201,17.40341
414,20.90537,48.066338,12.400054,10.564943,8.0632925
415,39.39275,21.812489,18.102415,11.448196,9.244152
416,15.421936,46.402977,11.666034,13.126337,13.382715
417,40.116444,17.717903,25.700438,7.1752973,9.289915
418,27.518433,43.758648,12.380496,8.844876,7.4975433
419,17.128368,8.922499,38.47729,12.673952,22.797882
420,27.781158,15.063447,35.929756,9.382324,11.843322
421,17.779531,36.335827,14.3597765,16.813318,14.711545
422,18.968683,52.53507,10.274904,10.082923,8.138424
423,9.891168,7.7979217,16.154367,21.406971,44.749565
424,18.938204,51.168507,10.788077,9.819874,9.285338
425,41.797085,12.485546,29.966116,7.289349,8.461899
426,10.475619,12.675686,10.397047,33.213142,33.23851
427,22.30995,10.337961,36.25559,14.751579,16.34492
428,25.115028,14.725621,26.89805,12.984927,20.276379
429,35.30525,18.383532,21.86836,12.220562,12.222298
430,14.417638,21.435816,12.483975,35.741272,15.921301
431,19.649155,49.999416,10.545845,11.786746,8.018839
432,20.096107,51.287205,10.575789,9.644279,8.396619
433,17.838137,46.321346,9.517048,16.528288,9.795187
434,20.407713,9.111229,31.589493,17.524061,21.367498
435,15.335326,15.041767,14.165178,34.300827,21.1569
436,17.902832,52.980156,9.9924345,10.58277,8.541811
437,16.366777,52.098495,9.84394,12.488933,9.201855
438,17.17377,52.118916,10.650373,10.887702,9.16924
439,8.039754,9.355391,9.682003,48.666145,24.256708
440,17.673563,24.001844,13.988484,24.104757,20.231352
441,21.01865,25.621847,15.73166,22.07649,15.551351
442,30.164612,10.048174,39.92463,9.4457655,10.416826
443,14.317301,16.285784,12.198344,38.701637,18.496933
444,42.312576,20.55207,21.963089,7.9899416,7.1823225
445,37.96894,16.342062,23.247702,10.377383,12.063911
446,18.134228,53.52708,10.479419,9.648128,8.211142
447,42.225246,14.16902,28.897503,6.974177,7.734059
448,25.350084,35.534973,12.105576,15.688465,11.320897
449,7.9465075,10.083247,10.03792,31.926733,40.005585
450,17.086006,51.865665,9.805567,12.322185,8.920576
451,41.395863,20.543926,21.891352,8.832803,7.3360453
452,7.943555,9.003502,10.127522,32.97669,39.948734
453,10.704102,12.236188,10.457068,45.23639,21.366253
454,19.938482,8.669606,44.00047,10.374923,17.01651
455,8.948423,8.198349,13.934022,40.58896,28.330242
456,12.042817,31.661024,9.790939,28.816128,17.689098
457,30.628162,9.323645,40.641273,8.852038,10.554882
458,43.79517,19.001513,22.65596,7.3531404,7.194218
459,23.594496,33.103287,16.295185,12.389792,14.617245
460,43.338665,13.987331,27.519089,7.205285,7.9496355
461,28.445076,8.789898,43.353546,8.315031,11.096453
462,33.455708,21.873238,18.162497,14.456412,12.052145
463,20.238802,51.323395,10.868204,9.70221,7.8673897
464,24.905638,9.636118,43.17555,8.245965,14.036727
465,8.46114,7.4609027,13.448301,23.626057,47.0036
466,12.442791,10.49094,15.213754,39.9122,21.940317
467,29.881924,9.6016865,40.30381,8.114987,12.097585
468,18.87505,46.027027,11.288996,14.9095955,8.899331
469,22.777004,9.39295,44.32841,9.115834,14.385809
470,40.638638,17.054998,26.32172,8.409359,7.57528
471,23.688194,33.36874,14.909533,13.882032,14.1515
472,43.90996,17.106825,24.490215,7.1623826,7.3306093
473,44.166317,15.423867,25.227905,7.460793,7.7211065
474,16.653187,11.310087,31.788105,14.591801,25.656818
475,47.120625,15.55673,21.489742,7.636583,8.196314
476,42.90991,15.180159,27.262718,7.038279,7.608938
477,8.849036,9.713216,11.356531,45.8072,24.274017
478,19.022156,9.070157,42.54128,10.919254,18.447157
479,34.96029,18.79027,23.171122,10.410245,12.668077
480,42.21588,11.781023,29.255215,7.6920056,9.055876
481,18.862902,21.016703,15.544417,27.81963,16.756351
482,18.79129,10.111282,38.37001,11.377814,21.349602
483,16.234615,9.430816,24.849018,22.708529,26.777025
484,41.816895,24.23889,19.072077,7.722188,7.1499467
485,9.887786,10.83466,10.757314,47.878246,20.641993
486,14.120661,14.131626,16.476007,36.645622,18.626085
487,37.553875,30.624176,16.119911,8.324697,7.377342
488,10.417304,8.255368,17.493864,19.358107,44.475353
489,8.85825,7.8202615,14.553851,22.388563,46.379078
490,9.233295,7.436079,14.260448,24.06419,45.00599
491,34.82362,9.936726,37.640427,7.572973,10.026248
492,13.717146,8.862864,22.883636,17.766403,36.769943
493,42.126526,18.91723,24.200497,6.990242,7.7655034
494,27.845127,9.033197,43.27849,8.194993,11.648192
495,14.630606,49.02414,10.174511,15.194159,10.9765835
496,8.051603,8.889636,10.062588,47.850372,25.145796
497,14.125631,8.332723,29.066948,21.948914,26.525778
498,7.8314037,10.164804,9.738958,46.978752,25.28609
499,21.096117,49.160843,12.098951,8.993872,8.650213
500,6.8627663,9.036721,9.945585,39.390568,34.764362
501,17.155918,12.550918,17.159155,33.462147,19.67187
502,42.166553,22.025455,20.24967,8.328094,7.230225
503,8.649676,8.865223,16.050014,22.785355,43.649734
504,19.498053,51.288094,9.645848,11.094035,8.47397
505,18.030222,50.999443,10.756874,11.333306,8.880157
506,28.664505,11.82902,40.439995,7.73788,11.328607
507,31.120884,9.838478,41.01402,7.3461013,10.680514
508,13.397549,7.4084387,30.853104,16.931606,31.409302
509,27.171192,11.91645,32.306446,10.624168,17.98175
