,Male,Female
101,21.74046,78.259544
102,56.081062,43.918934
103,91.33353,8.666472
104,8.302638,91.69736
105,8.042399,91.957596
106,16.572578,83.42742
107,91.668236,8.331767
108,83.04087,16.959126
109,8.190585,91.80942
110,91.93743,8.062571
111,85.41741,14.582583
112,8.282047,91.71795
113,68.56026,31.43974
114,8.163362,91.83664
115,50.80237,49.19763
116,8.465815,91.534195
117,35.661785,64.33821
118,13.223091,86.77691
119,91.4502,8.5498
120,75.92915,24.070852
121,8.18675,91.813255
122,91.9355,8.064496
123,91.947464,8.052534
124,8.795412,91.20458
125,15.383831,84.61617
126,90.36221,9.637791
127,8.412961,91.58704
128,8.101767,91.89824
129,11.10841,88.89159
130,90.8068,9.193203
131,8.0426855,91.95731
132,89.768814,10.231189
133,91.12482,8.875176
134,8.219057,91.780945
135,78.70421,21.295792
136,8.341404,91.6586
137,88.23496,11.765039
138,90.80864,9.191364
139,90.01161,9.98839
140,86.65537,13.344629
141,8.311094,91.6889
142,8.6178665,91.382126
143,9.240802,90.75919
144,8.28651,91.713486
145,8.491797,91.5082
146,91.91177,8.08822
147,91.08502,8.914973
148,18.504082,81.49591
149,8.132147,91.86785
150,8.604317,91.39568
151,15.143195,84.856804
152,12.833744,87.16625
153,91.72672,8.273274
154,11.204653,88.79535
155,14.692792,85.30721
156,8.166979,91.83302
157,8.328892,91.671104
158,14.998982,85.00102
159,91.526054,8.473944
160,91.28561,8.7143955
161,90.86013,9.139873
162,91.79055,8.209448
163,8.898093,91.101906
164,88.643906,11.356094
165,85.600914,14.399083
166,91.86954,8.130464
167,91.125435,8.874568
168,66.80013,33.199875
169,8.611466,91.38853
170,87.014786,12.985213
171,90.35052,9.64948
172,9.877498,90.12251
173,9.461761,90.53823
174,79.92588,20.07412
175,8.279928,91.72008
176,80.37639,19.623617
177,10.399253,89.600746
178,84.59766,15.402343
179,90.92537,9.0746355
180,8.108591,91.89141
181,25.638739,74.36127
182,91.953064,8.046932
183,91.82951,8.170485
184,91.81482,8.185176
185,91.93203,8.067967
186,59.406834,40.593174
187,90.6531,9.3469
188,24.019339,75.98067
189,30.49531,69.50469
190,22.228617,77.77138
191,9.621217,90.37878
192,8.434447,91.56555
193,91.0434,8.956593
194,8.408763,91.59123
195,58.53203,41.46797
196,8.061745,91.93826
197,91.86314,8.136863
198,80.347275,19.652727
199,89.94943,10.050571
200,10.938564,89.06144
201,8.338563,91.66144
202,91.9034,8.096607
203,9.002975,90.997025
204,91.85831,8.141693
205,8.043422,91.95658
206,90.2414,9.758599
207,91.43194,8.568062
208,8.892849,91.107155
209,70.42277,29.577225
210,8.0775175,91.92248
211,85.686226,14.313777
212,87.58121,12.418793
213,8.337,91.663
214,8.062371,91.93763
215,8.050828,91.94917
216,91.923134,8.07686
217,57.26367,42.736332
218,16.060549,83.93945
219,79.98877,20.011238
220,11.907994,88.092
221,8.73493,91.26507
222,58.62782,41.372185
223,8.728714,91.271286
224,8.548068,91.451935
225,77.87106,22.128933
226,8.838506,91.1615
227,91.564735,8.435261
228,63.310516,36.68948
229,90.72236,9.277639
230,10.750392,89.24961
231,36.407948,63.592052
232,91.93151,8.068496
233,8.227141,91.77286
234,12.166175,87.833824
235,91.48878,8.511227
236,88.371864,11.628129
237,91.19802,8.801977
238,8.332142,91.66786
239,23.925293,76.07471
240,8.078449,91.92155
241,26.297283,73.70271
242,76.39337,23.606625
243,8.233637,91.76637
244,89.94975,10.050252
245,22.640251,77.35975
246,19.207756,80.792244
247,66.56464,33.435364
248,8.813999,91.186005
249,45.519604,54.480396
250,87.51375,12.4862585
251,34.456944,65.54305
252,8.12856,91.87144
253,87.124374,12.875624
254,91.2156,8.7844
255,23.71443,76.28557
256,43.05506,56.944935
257,80.2539,19.746096
258,91.478,8.522001
259,19.763826,80.236176
260,17.989965,82.01004
261,91.51724,8.482748
262,90.7113,9.288694
263,81.039734,18.960262
264,57.240116,42.75988
265,91.66618,8.3338175
266,8.134339,91.86566
267,90.72406,9.275942
268,8.135375,91.864624
269,9.536726,90.46327
270,56.18087,43.819138
271,8.443241,91.55676
272,91.92149,8.078509
273,38.79544,61.20456
274,8.121016,91.87898
275,10.15204,89.84796
276,64.1936,35.8064
277,91.21998,8.780022
278,84.4964,15.5035925
279,82.7547,17.2453
280,87.19734,12.802662
281,75.01793,24.982073
282,91.227264,8.772738
283,91.969505,8.0304985
284,8.063624,91.93638
285,9.712583,90.287415
286,9.238453,90.76155
287,69.29075,30.709246
288,8.34811,91.651886
289,89.173065,10.826933
290,72.51272,27.487282
291,48.13344,51.86656
292,91.82575,8.174244
293,55.893867,44.106136
294,8.23125,91.768745
295,30.572325,69.427666
296,8.08548,91.91452
297,8.450544,91.54945
298,91.778366,8.221637
299,82.351616,17.648386
300,88.57659,11.423413
301,83.89017,16.109833
302,72.73913,27.260872
303,8.41702,91.58298
304,8.107565,91.89244
305,90.989784,9.010218
306,8.426074,91.57393
307,8.257588,91.74242
308,52.032715,47.967278
309,53.999794,46.00021
310,26.893372,73.10663
311,89.60729,10.392709
312,8.048022,91.95198
313,80.282394,19.717607
314,67.47649,32.523506
315,91.3371,8.662902
316,91.36337,8.636623
317,8.841541,91.158455
318,91.6846,8.315402
319,84.91233,15.087664
320,9.220462,90.77953
321,8.399472,91.60053
322,89.343124,10.656881
323,8.864549,91.135445
324,90.56707,9.432931
325,15.574336,84.42567
326,51.03462,48.96538
327,8.187679,91.812325
328,38.02163,61.97837
329,91.66205,8.337951
330,8.651521,91.34848
331,91.08756,8.912437
332,8.642457,91.357544
333,55.95947,44.040535
334,8.177224,91.82278
335,25.443687,74.55631
336,91.861435,8.138559
337,91.85561,8.144388
338,91.9328,8.0672
339,8.350606,91.6494
340,83.181175,16.818823
341,86.43519,13.564814
342,83.232216,16.767782
343,87.72817,12.271824
344,8.266284,91.73372
345,9.61009,90.38991
346,91.94283,8.057167
347,12.017741,87.982254
348,10.054248,89.945755
349,73.17339,26.826609
350,90.88478,9.115221
351,91.731895,8.268109
352,81.27543,18.724573
353,55.290924,44.70908
354,83.04629,16.95371
355,91.937325,8.0626745
356,8.939656,91.06034
357,28.474295,71.5257
358,91.49493,8.505078
359,88.98072,11.019277
360,89.906,10.093997
361,91.92215,8.077848
362,91.91482,8.085184
363,85.29068,14.709328
364,91.27013,8.729876
365,91.208374,8.791626
366,47.435043,52.564957
367,70.622246,29.377758
368,8.084149,91.915855
369,91.65612,8.343886
370,10.51337,89.486626
371,64.69937,35.300636
372,84.30406,15.695935
373,53.77372,46.226284
374,12.035651,87.96435
375,91.74918,8.250811
376,10.887884,89.112114
377,8.141126,91.85888
378,67.887505,32.112495
379,8.532861,91.46714
380,8.090547,91.90945
381,8.618411,91.38159
382,8.720902,91.2791
383,90.63974,9.360263
384,41.656197,58.343803
385,8.32988,91.67012
386,86.91861,13.081388
387,73.68735,26.312653
388,8.514139,91.485855
389,91.52613,8.473866
390,9.490942,90.509056
391,8.135743,91.86426
392,90.08492,9.9150715
393,52.081673,47.918324
394,8.058492,91.94151
395,8.965252,91.034744
396,91.61325,8.386753
397,84.40214,15.597865
398,91.68915,8.310852
399,85.717735,14.282267
400,91.60009,8.399907
401,9.026241,90.973755
402,75.876076,24.123926
403,55.32111,44.678886
404,8.423223,91.57678
405,91.56019,8.439807
406,8.074435,91.92557
407,91.63835,8.361648
408,71.53965,28.460344
409,70.62374,29.376259
410,72.80284,27.197159
411,85.00679,14.993202
412,91.07197,8.928029
413,79.57169,20.428312
414,91.9236,8.076402
415,13.278333,86.721664
416,9.000963,90.99904
417,91.681984,8.318022
418,8.194621,91.805374
419,91.91217,8.087835
420,10.327243,89.67276
421,65.987434,34.01257
422,89.23394,10.766061
423,90.0655,9.934507
424,90.0312,9.968804
425,87.93821,12.061795
426,8.092102,91.9079
427,90.63015,9.369853
428,8.056711,91.94329
429,91.63419,8.365808
430,8.162088,91.837906
431,20.248514,79.75149
432,29.445019,70.554985
433,76.24993,23.750063
434,87.5772,12.422803
435,8.56456,91.43544
436,8.268062,91.73193
437,34.21975,65.78025
438,8.204614,91.79539
439,8.911068,91.088936
440,29.280886,70.71912
441,10.076174,89.92382
442,81.19399,18.806013
443,31.879864,68.12014
444,8.9018135,91.09818
445,75.28718,24.71283
446,91.590675,8.40932
447,13.172586,86.82741
448,8.241983,91.75802
449,90.788124,9.211878
450,90.40815,9.59185
451,54.588898,45.411106
452,9.9323435,90.06766
453,8.082865,91.91714
454,91.94013,8.059872
455,8.550448,91.449554
456,90.603035,9.39697
457,8.168976,91.831024
458,40.962143,59.037857
459,91.39962,8.600381
460,8.854664,91.14534
461,33.392773,66.60722
462,63.27289,36.72712
463,17.144234,82.85577
464,78.83147,21.168528
465,91.97318,8.026816
466,83.18844,16.811562
467,8.121657,91.87834
468,8.1223135,91.877686
469,9.844043,90.15596
470,85.42258,14.577429
471,90.54693,9.453071
472,8.908221,91.091774
473,67.30839,32.691616
474,89.940445,10.059552
475,15.114333,84.885666
476,8.048755,91.95125
477,91.83641,8.163587
478,91.89691,8.103089
479,79.50744,20.49256
480,87.79733,12.202669
481,8.16956,91.830444
482,8.186955,91.81305
483,8.20266,91.79733
484,19.966297,80.0337
485,8.798338,91.20166
486,9.697808,90.30219
487,75.52587,24.474121
488,9.682105,90.3179
489,8.100316,91.89968
490,8.367576,91.63242
491,91.56338,8.4366255
492,8.1546,91.8454
493,17.29352,82.706474
494,31.807676,68.19233
495,91.48812,8.511875
496,91.03957,8.960425
497,58.958614,41.04138
498,86.287994,13.712009
499,31.682861,68.31714
500,8.140144,91.859856
501,91.808235,8.191768
502,91.51275,8.487253
503,8.234501,91.7655
504,8.868145,91.13185
505,91.97103,8.028965
506,48.6862,51.3138
507,91.14352,8.856484
508,34.543846,65.45616
509,90.157455,9.842544
510,9.082328,90.91768
511,18.098091,81.90192
512,73.85649,26.143507
513,8.294928,91.70508
514,91.13747,8.862538
515,8.136502,91.8635
516,9.589684,90.410324
517,86.2639,13.7361
518,51.183308,48.816696
519,8.502035,91.49796
520,8.304013,91.69599
521,8.4912405,91.50876
522,9.470356,90.52965
523,9.54597,90.45403
524,88.27421,11.725797
525,91.82816,8.171838
526,68.76271,31.237286
527,8.143288,91.85671
528,44.99717,55.002827
529,9.505148,90.49485
530,10.422613,89.57739
531,8.207023,91.79298
532,91.77731,8.222692
533,84.34209,15.657912
534,8.055159,91.94484
535,8.328172,91.67182
536,8.606806,91.393196
537,86.91309,13.086912
538,11.74092,88.25908
539,90.93461,9.065388
540,8.448798,91.5512
541,10.581699,89.4183
542,91.95667,8.043327
543,91.25335,8.746654
544,8.131365,91.86864
545,8.149322,91.85068
546,78.52646,21.47354
547,8.342673,91.657326
548,86.81879,13.181214
549,52.359795,47.640205
550,13.869175,86.13083
551,8.129817,91.870186
552,21.56299,78.43701
553,8.193898,91.8061
554,91.26809,8.731907
555,91.048744,8.951258
556,9.169015,90.830986
557,11.860149,88.13985
558,8.267154,91.73285
559,8.608625,91.39137
560,91.08334,8.916661
561,91.82884,8.171156
562,19.540552,80.45945
563,8.377182,91.62282
564,65.976814,34.023186
565,72.86331,27.13669
566,8.087869,91.91213
567,8.119853,91.88014
568,8.088235,91.911766
569,12.758075,87.24193
570,8.427596,91.5724
571,71.31537,28.684622
572,91.20721,8.792794
573,90.53327,9.466725
574,91.79087,8.20913
575,8.392104,91.607895
576,89.85799,10.142014
577,8.128587,91.871414
578,8.825183,91.17482
579,59.01715,40.982853
580,8.505223,91.494774
581,90.656136,9.343862
582,10.783304,89.2167
583,91.9526,8.0474
584,90.73431,9.265686
585,91.5514,8.448604
586,59.40166,40.59834
587,73.05363,26.94637
588,8.298362,91.70164
589,45.567635,54.432373
590,32.969517,67.03049
591,91.15951,8.8405
592,9.906947,90.093056
593,91.88906,8.110941
594,8.052221,91.947784
595,8.78137,91.218636
596,24.5894,75.4106
597,24.768047,75.23195
598,91.9731,8.026908
599,8.296891,91.7031
600,91.753296,8.246706
601,58.597237,41.402763
602,60.410507,39.5895
603,30.079975,69.92003
604,44.071083,55.92892
605,8.131511,91.86849
606,74.866196,25.13381
607,8.348281,91.65171
608,91.77945,8.2205515
609,91.62358,8.376425
610,8.510528,91.48947
611,91.75381,8.246195
612,8.811608,91.18839
613,8.069499,91.930504
614,9.109438,90.89057
615,12.849586,87.15042
616,91.40521,8.594787
617,8.357751,91.64225
618,24.23169,75.76831
619,42.250755,57.74925
620,8.354024,91.64597
621,91.19347,8.806534
622,91.58809,8.411916
623,91.28709,8.71291
624,11.156512,88.84349
625,89.617004,10.3829975
626,32.976494,67.02351
627,90.341255,9.658746
628,8.408441,91.59156
629,39.234135,60.76587
630,91.83422,8.165778
631,63.34659,36.653408
632,90.7873,9.212705
633,91.33055,8.669445
634,8.269775,91.73022
635,8.307345,91.69266
636,44.557343,55.44266
637,8.630008,91.369995
638,9.123583,90.87641
639,86.752045,13.247955
640,91.599365,8.40063
641,90.84291,9.157088
642,8.192932,91.80706
643,16.615435,83.38457
644,27.793905,72.2061
645,9.764144,90.23586
646,38.556015,61.443985
647,8.316653,91.68335
648,81.21857,18.781437
649,91.362946,8.637051
650,91.6652,8.334794
651,32.62347,67.37653
652,75.098404,24.901594
653,8.469303,91.53069
654,71.717926,28.282076
655,8.494778,91.505226
656,8.311083,91.68892
657,63.873405,36.126595
658,91.46146,8.538544
659,9.662267,90.33774
660,8.124716,91.87528
661,8.682633,91.31737
662,66.30867,33.691326
663,90.00569,9.994315
664,8.758073,91.24193
665,8.133448,91.866554
666,8.229921,91.77008
667,85.55437,14.445634
668,90.6602,9.339805
669,8.091209,91.90879
670,9.632972,90.36703
671,9.233853,90.76615
672,8.505899,91.4941
673,11.038706,88.96129
674,91.35981,8.640194
675,8.210079,91.789925
676,9.590305,90.4097
677,8.127078,91.872925
678,89.30121,10.698793
679,91.66012,8.339878
680,87.30405,12.695959
681,8.376982,91.62302
682,91.84648,8.153527
683,69.668564,30.331436
684,60.311665,39.688343
685,8.105648,91.894356
686,91.88238,8.11762
687,75.51201,24.487991
688,51.69011,48.30989
689,91.54435,8.455657
690,91.81758,8.182422
691,73.644844,26.35516
692,44.890797,55.109203
693,8.570957,91.42905
694,9.186491,90.813515
695,63.63063,36.36937
696,91.68707,8.312932
697,43.974697,56.025303
698,9.586553,90.41345
699,29.136375,70.863625
700,37.35991,62.640095
701,8.225602,91.77441
702,32.157116,67.84288
703,8.4063635,91.593636
704,91.905174,8.094824
705,10.247984,89.75202
706,8.121423,91.87858
707,88.07922,11.92078
708,8.087557,91.91244
709,8.499598,91.500404
710,91.85227,8.14773
711,8.030085,91.96992
712,8.059565,91.94044
713,91.92773,8.072274
714,29.353952,70.64605
715,39.14304,60.856964
716,91.94982,8.05018
717,18.53963,81.460365
718,78.675,21.324995
719,80.67465,19.325356
720,89.37186,10.628141
721,80.256386,19.743608
722,9.199595,90.80041
723,91.96865,8.031355
724,10.335431,89.664566
725,47.781364,52.218628
726,8.071371,91.92863
727,89.29442,10.705573
728,12.147453,87.85255
729,24.865019,75.13498
730,10.587758,89.41224
731,8.13196,91.868034
732,8.238038,91.76196
733,8.540173,91.45983
734,21.755228,78.244774
735,62.19015,37.809856
736,8.851949,91.14805
737,64.2431,35.7569
738,18.94704,81.052956
739,18.998352,81.00165
740,8.497482,91.50252
741,49.12176,50.878246
742,90.58956,9.410438
743,8.361695,91.638306
744,70.318886,29.68112
745,91.78536,8.214637
746,91.19319,8.806803
747,10.16457,89.835434
748,60.223343,39.77665
749,8.254247,91.74575
750,91.14356,8.856446
751,8.080477,91.919525
752,91.35105,8.6489525
753,8.292274,91.707726
754,91.32553,8.674474
755,91.96092,8.039077
756,91.487,8.512993
757,89.868774,10.131223
758,56.52119,43.478813
759,89.84954,10.150465
760,8.132208,91.86779
761,8.750779,91.24922
762,91.72423,8.275769
763,8.336371,91.66363
764,53.35702,46.64298
765,91.96822,8.031778
766,8.125147,91.874855
767,8.584176,91.415825
768,8.0826645,91.917336
769,90.032425,9.9675665
770,10.323209,89.676796
771,91.81497,8.185028
772,8.413889,91.586105
773,8.394822,91.60518
774,91.90485,8.095158
775,8.463605,91.5364
776,28.049046,71.95095
777,8.383034,91.616974
778,88.64404,11.355949
779,77.82801,22.171986
780,8.289053,91.71095
781,8.123263,91.87674
782,85.70504,14.294961
783,29.801172,70.19883
784,8.03904,91.96096
785,91.61297,8.387036
786,23.071756,76.928246
787,91.18575,8.814245
788,91.359985,8.640012
789,30.000082,69.999916
790,76.61646,23.383535
791,91.78735,8.212642
792,91.41161,8.588389
793,90.17359,9.82641
794,9.346977,90.65302
795,74.68004,25.319952
796,33.11815,66.88185
797,8.184748,91.81525
798,8.249615,91.75039
799,91.94548,8.0545225
800,91.594,8.405998
801,91.13339,8.866609
802,91.73391,8.266092
803,17.312107,82.6879
804,14.470511,85.52949
805,8.869504,91.13049
806,9.34103,90.658966
807,18.786877,81.21312
808,18.561985,81.43802
809,68.1226,31.877405
810,91.91128,8.088727
811,8.1986265,91.80138
812,50.779892,49.220108
813,91.45155,8.5484495
814,91.75933,8.240674
815,83.37333,16.626667
816,21.388418,78.61158
817,9.338819,90.66119
818,71.29992,28.70008
819,91.04476,8.955244
820,22.865393,77.13461
821,91.81438,8.185624
822,8.175824,91.82417
823,90.979836,9.020168
824,9.412846,90.58716
825,16.445892,83.55411
826,91.84959,8.150409
827,8.093776,91.90623
828,41.839375,58.16062
829,32.520428,67.479576
830,91.10882,8.891182
831,91.57196,8.428039
832,20.870237,79.12976
833,78.76397,21.23603
834,91.867065,8.132934
835,90.585365,9.414634
836,62.668938,37.33107
837,91.53057,8.469427
838,8.232294,91.76771
839,91.534195,8.465799
840,44.978897,55.021103
841,91.50278,8.49722
842,11.878202,88.121796
843,8.134881,91.86512
844,91.70351,8.2964945
845,8.216505,91.78349
846,9.097727,90.902275
847,31.825218,68.17478
848,22.46992,77.53008
849,29.57192,70.42808
850,86.899826,13.100171
851,91.838776,8.161221
852,88.78393,11.216077
853,8.075611,91.92439
854,60.456013,39.54399
855,24.893032,75.10697
856,60.275494,39.724503
857,84.61965,15.380345
858,80.06325,19.93675
859,91.8234,8.176599
860,90.10809,9.891911
861,8.19636,91.80364
862,8.373306,91.6267
863,91.450714,8.54928
864,8.737887,91.262115
865,9.366672,90.63333
866,79.37677,20.623236
867,91.87969,8.120313
868,8.262129,91.73787
869,8.16258,91.83742
870,85.00299,14.997001
871,22.345242,77.654755
872,29.738695,70.261314
873,8.191198,91.8088
874,90.64284,9.35717
875,8.290195,91.70981
876,8.165307,91.834694
877,43.77863,56.221367
878,11.069198,88.9308
879,10.591453,89.408554
880,8.223441,91.776566
881,91.69663,8.303365
882,8.050045,91.94995
883,52.608948,47.391052
884,8.935245,91.06476
885,81.47185,18.52816
886,17.863703,82.1363
887,90.37264,9.627356
888,13.489956,86.51004
889,91.908676,8.091329
890,78.13604,21.863962
891,61.55776,38.442238
892,91.83902,8.160975
893,52.671017,47.328983
894,82.30325,17.696749
895,81.12911,18.870882
896,91.76555,8.234455
897,91.53054,8.469464
898,91.85675,8.143243
899,81.83035,18.169651
900,71.99748,28.002516
901,52.59965,47.40034
902,8.51671,91.48329
903,8.440708,91.55929
904,18.469936,81.53007
905,91.69921,8.300788
906,9.681912,90.31809
907,8.429931,91.57007
908,89.54923,10.450769
909,8.072286,91.92772
910,10.364919,89.63508
911,86.2217,13.7783
912,8.197943,91.80206
913,13.346362,86.65364
914,91.93317,8.066833
915,29.867527,70.13247
916,70.90856,29.09143
917,12.378598,87.6214
918,8.24323,91.75677
919,8.645885,91.35412
920,8.216882,91.78311
921,27.601355,72.39864
922,88.773834,11.226162
923,90.964905,9.035093
924,8.6480055,91.352
925,85.91971,14.080291
926,8.501936,91.49806
927,47.575653,52.424347
928,91.878075,8.121925
929,91.73427,8.265736
930,18.0408,81.9592
931,8.147402,91.8526
932,8.313709,91.68629
933,8.047669,91.95233
934,91.94337,8.056636
935,43.957848,56.042145
936,91.892845,8.107159
937,33.572247,66.42776
938,91.81095,8.1890545
939,91.81096,8.189038
940,89.82764,10.172359
941,9.392603,90.6074
942,91.30777,8.692227
943,8.308191,91.69181
944,44.024994,55.975014
945,16.641495,83.358505
946,8.325491,91.67451
947,91.872505,8.127495
948,8.428268,91.57173
949,90.389824,9.610174
950,90.16722,9.832783
951,91.89038,8.109618
952,8.830897,91.1691
953,8.703291,91.29671
954,8.5559635,91.44403
955,91.47674,8.523261
956,8.43932,91.56068
957,10.415716,89.58428
958,9.161876,90.83812
959,27.558243,72.44176
960,91.82608,8.1739235
961,83.117035,16.882961
962,8.597863,91.40213
963,22.722921,77.27708
964,90.500114,9.499886
965,8.283104,91.716896
966,91.16676,8.833241
967,8.206921,91.79308
968,8.351614,91.648384
969,8.05309,91.94691
970,91.02583,8.974167
971,91.36277,8.637235
972,91.73845,8.261554
973,88.881714,11.118284
974,91.85742,8.142582
975,8.083926,91.91607
976,25.843657,74.15634
977,8.04767,91.95233
978,89.3336,10.666397
979,86.66662,13.333376
980,8.337097,91.6629
981,91.86762,8.132381
982,83.65726,16.342745
983,50.047512,49.952488
984,91.81623,8.183774
985,8.294503,91.7055
986,91.68501,8.314984
987,91.8097,8.190297
988,8.323273,91.67673
989,27.444813,72.555176
990,8.943289,91.05672
991,8.220807,91.77919
992,9.009775,90.99022
993,90.87159,9.128405
994,8.130225,91.869774
995,91.60726,8.392739
996,44.21631,55.783684
997,87.06185,12.938149
998,90.788635,9.211359
999,9.894267,90.10573
1000,37.41239,62.587612
1001,47.81993,52.180077
1002,87.92364,12.076367
1003,9.691802,90.308205
1004,21.385666,78.614334
1005,8.283048,91.71694
1006,80.890335,19.109667
1007,8.234816,91.76518
1008,76.57231,23.427694
1009,8.143131,91.856865
1010,91.96217,8.037824
1011,91.9716,8.028389
1012,8.30422,91.69577
1013,8.169308,91.83069
1014,8.215679,91.784325
1015,81.15238,18.847614
1016,91.896286,8.103716
1017,91.21165,8.788353
1018,8.191502,91.808495
1019,76.79474,23.205263
1020,14.426785,85.57321
1021,89.8183,10.1817045
1022,8.119248,91.88075
1023,11.964438,88.03557
1024,56.734848,43.26515
1025,8.139494,91.860504
1026,86.36874,13.631262
1027,11.412489,88.58751
1028,8.178159,91.82184
1029,8.1991625,91.80084
1030,10.281953,89.71805
1031,91.84302,8.156979
1032,8.113284,91.88671
1033,87.89345,12.106555
1034,84.982956,15.017043
1035,91.896965,8.103038
1036,8.30344,91.696556
1037,91.7751,8.224901
1038,54.933773,45.066227
1039,8.96351,91.03648
1040,8.935696,91.06431
1041,91.94801,8.051986
1042,8.089898,91.9101
1043,91.79939,8.2006
1044,12.8183975,87.1816
1045,91.45501,8.544981
1046,13.429278,86.570724
1047,8.592812,91.40719
1048,23.469902,76.5301
1049,8.082888,91.91711
1050,90.23044,9.769568
1051,91.75433,8.245661
1052,8.180058,91.81994
1053,91.48475,8.5152445
1054,91.83814,8.161854
1055,8.3008995,91.6991
1056,13.171008,86.82899
1057,65.40994,34.59006
1058,90.03423,9.965763
1059,89.43961,10.560389
1060,9.147908,90.8521
1061,87.35808,12.641928
1062,13.497432,86.50256
1063,77.97253,22.02747
1064,60.744465,39.25553
1065,17.291515,82.70849
1066,81.54245,18.457546
1067,10.549625,89.45038
1068,8.063284,91.93672
1069,11.735114,88.264885
1070,8.355776,91.644226
1071,20.807276,79.19272
1072,8.3157425,91.68425
1073,8.260965,91.739044
1074,8.339644,91.660355
1075,8.321184,91.67882
1076,8.580773,91.419235
1077,15.276243,84.723755
1078,8.888201,91.1118
1079,8.729815,91.27019
1080,59.146698,40.853313
1081,8.085751,91.914246
1082,91.52839,8.471612
1083,91.52959,8.470415
1084,8.165177,91.834816
1085,83.968155,16.031845
1086,10.229149,89.77085
1087,8.226733,91.77326
1088,91.82483,8.175167
1089,31.710169,68.289825
1090,8.042834,91.95717
1091,91.27203,8.727966
1092,8.290257,91.70975
1093,8.473837,91.52616
1094,87.00217,12.997834
1095,8.227936,91.772064
1096,8.11734,91.88266
1097,91.93152,8.068483
1098,8.230005,91.77
1099,91.24506,8.754934
1100,8.164769,91.83523
1101,89.60483,10.395177
1102,8.761202,91.2388
1103,8.197517,91.80248
1104,8.245018,91.75498
1105,91.88959,8.110418
1106,8.371944,91.62805
1107,8.129374,91.87063
1108,9.260247,90.73975
1109,83.50758,16.492416
1110,91.642105,8.357897
1111,8.080478,91.919525
1112,86.26057,13.739434
1113,39.940838,60.05916
1114,27.767172,72.232834
1115,91.7846,8.2154045
1116,9.324284,90.67572
1117,8.160929,91.839066
1118,8.240135,91.759865
1119,91.92754,8.07246
1120,91.35125,8.648752
1121,9.715164,90.284836
1122,91.93684,8.063165
1123,18.22368,81.77632
1124,91.82655,8.173451
1125,9.065371,90.93462
1126,8.175603,91.8244
1127,91.7144,8.285595
1128,8.339086,91.66092
1129,70.56169,29.43831
1130,82.96073,17.03927
1131,8.527656,91.47234
1132,8.621034,91.37896
1133,91.330246,8.669752
1134,11.932729,88.067276
1135,8.237574,91.76243
1136,8.73044,91.26956
1137,88.93497,11.065027
1138,90.28636,9.7136345
1139,8.137683,91.86232
1140,91.76583,8.23417
1141,8.665636,91.334366
1142,91.69606,8.30394
1143,21.63006,78.36994
1144,8.590166,91.409836
1145,11.959756,88.04025
1146,90.19079,9.809215
1147,91.87873,8.121271
1148,25.33206,74.667946
1149,8.097298,91.902695
