,Q1,Q3,Q4,Q2
1060,5.977801,5.336135,3.225189,85.46088
1061,5.306403,4.0834045,2.9066286,87.70356
1062,30.716265,21.572594,18.927252,28.783884
1063,9.144601,5.631868,82.70895,2.5145898
1064,10.445814,5.367005,81.48699,2.700187
1065,3.1333678,87.85472,4.9797797,4.0321293
1066,5.4803376,3.814821,2.621888,88.082954
1067,6.4205527,3.6348715,2.716428,87.22815
1068,28.486391,12.522915,53.780792,5.2098947
1069,5.9489956,4.997063,3.3399134,85.71403
1070,8.812702,7.65781,79.67478,3.8547087
1071,4.76449,83.406204,6.7685366,5.0607705
1072,73.00265,6.225183,11.448084,9.324085
1073,5.7000303,4.448144,2.9841964,86.86763
1074,30.935877,15.9779415,47.242634,5.8435516
1075,6.248821,5.1369452,3.9163198,84.69792
1076,6.145836,3.7029426,3.0287213,87.1225
1077,19.834702,7.568675,53.86447,18.732147
1078,9.1483555,4.781729,83.476685,2.5932252
1079,4.9137526,83.26166,6.4661303,5.3584576
1080,10.018878,5.1015606,81.82718,3.052377
1081,80.25977,2.8868244,10.113323,6.740076
1082,77.45153,3.3909857,12.823155,6.334319
1083,79.83008,2.909529,10.550785,6.7096047
1084,7.6114984,65.200714,7.134144,20.053654
1085,13.639524,6.2180433,77.0168,3.1256423
1086,80.88371,3.2551923,8.435289,7.42581
1087,80.574936,3.6450877,9.242456,6.5375233
1088,19.570503,7.6988616,8.9730215,63.757618
1089,49.79182,7.7907763,35.679497,6.737908
1090,6.711463,4.32601,2.8605134,86.10201
1091,19.193184,7.252916,67.14218,6.4117126
1092,7.386977,73.3982,9.249782,9.965037
1093,35.761906,10.746307,46.13948,7.3523073
1094,7.9984083,3.9276354,3.588401,84.48555
1095,5.552241,81.607796,8.094165,4.745797
1096,6.608065,78.06315,8.206751,7.1220455
1097,3.1716413,87.59801,5.5272217,3.703128
1098,7.1493387,4.166908,4.153651,84.530106
1099,3.2169628,87.891945,5.59273,3.2983713
1100,12.08075,6.763497,7.1739025,73.98184
1101,77.983765,4.451691,12.18748,5.377067
1102,4.7415595,82.61565,8.061366,4.581422
1103,36.17824,11.515287,20.823694,31.48277
1104,8.7714615,5.7989206,82.570724,2.8588886
1105,12.712266,9.5702915,74.68278,3.0346613
1106,32.038353,6.374012,54.919266,6.6683755
1107,45.99867,6.537693,14.775327,32.688313
1108,81.35426,3.132671,8.718587,6.7944713
1109,65.49207,6.310088,19.374388,8.82345
1110,16.561436,4.299474,74.903885,4.235213
1111,9.669104,8.822012,5.3796906,76.129196
1112,74.57816,3.550982,15.32091,6.549944
1113,5.813786,3.6663868,2.831472,87.688354
1114,73.19028,6.0996003,11.128471,9.581654
1115,73.63666,4.402605,10.2492285,11.711507
1116,8.631293,5.592984,3.8854187,81.890305
1117,73.18043,5.1625724,11.396519,10.26048
1118,6.7113743,3.7336967,4.251285,85.30365
1119,13.524982,7.0752993,76.52099,2.8787415
1120,67.50509,8.770036,11.775762,11.949113
1121,7.4533625,5.616913,4.916964,82.012764
1122,73.025475,3.9798007,9.058781,13.935949
1123,6.368987,4.4984827,3.1753109,85.957214
1124,12.813738,47.33074,31.785002,8.070517
1125,61.182148,11.387596,18.711622,8.718636
1126,5.2637854,3.5755758,2.683405,88.477234
1127,82.247536,3.1795285,8.457916,6.1150103
1128,15.638206,23.358168,8.7856865,52.21794
1129,81.850426,3.2623167,9.448929,5.4383283
1130,4.6785264,83.80704,7.322342,4.1920943
1131,78.017166,4.716382,9.7817745,7.484676
1132,53.350376,17.698828,18.718561,10.232227
1133,3.766224,85.74673,6.5782957,3.908754
1134,49.20438,10.3014145,33.856533,6.6376715
1135,5.3419547,3.837803,3.1873775,87.63287
1136,36.060135,28.779598,22.728127,12.4321375
1137,34.139557,28.021261,23.520733,14.318448
1138,8.703745,5.762316,4.3143153,81.21963
1139,3.610741,87.27087,5.528732,3.5896559
1140,7.910846,4.2334547,4.0017414,83.85395
1141,5.0214176,3.6840665,2.608335,88.68618
1142,13.918064,6.0514393,73.31841,6.7120814
1143,3.4356718,88.00399,4.9274607,3.632876
1144,5.392575,5.0051603,2.6928897,86.90938
1145,3.3093572,85.7683,6.4609513,4.461386
1146,10.278628,8.8485775,77.69713,3.1756647
1147,63.805603,4.293108,13.421866,18.479424
1148,7.104161,5.915897,3.7593012,83.22064
1149,4.553411,83.25929,6.240379,5.9469156
1150,29.706482,5.3710775,8.466964,56.455475
1151,80.789505,3.6593902,10.735625,4.8154736
1152,11.085892,8.720554,76.87543,3.3181224
1153,5.8509173,5.7112837,2.6495728,85.78822
1154,18.51448,27.269423,47.35469,6.861403
1155,12.634579,44.18147,11.825035,31.358915
1156,3.1235242,88.467064,4.8875203,3.5218935
1157,8.602118,6.031559,82.62007,2.7462475
1158,7.8214316,5.7143617,4.2642508,82.19995
1159,79.22245,3.7748556,8.684878,8.317823
1160,13.82066,6.5832863,76.586655,3.0093935
1161,81.712326,3.1089792,10.053774,5.1249223
1162,43.877785,6.7482324,40.451164,8.922824
1163,74.83687,3.9770901,15.095158,6.090881
1164,79.595055,4.1248093,10.265062,6.015068
1165,11.806676,4.4807906,80.59647,3.1160624
1166,34.978703,5.9526463,11.719001,47.349644
1167,13.584561,25.471369,55.46326,5.4808083
1168,76.46866,2.8371038,15.2227955,5.4714413
1169,3.1719584,87.98143,5.2441554,3.6024551
1170,3.8465526,86.259224,4.9100456,4.9841847
1171,3.8372896,84.36692,7.2754116,4.5203786
1172,10.489682,6.921713,79.265396,3.3232079
1173,79.355415,3.1781158,9.639866,7.826598
1174,80.22855,3.7679613,10.18132,5.8221664
1175,80.94127,3.139323,8.741722,7.1776853
1176,17.293766,5.018236,6.2088594,71.47914
1177,6.8644614,4.3402123,2.983265,85.812065
1178,6.0435658,79.8139,9.204597,4.937929
1179,80.46108,3.4001975,8.70214,7.4365854
1180,5.85715,4.5400186,2.93632,86.66651
1181,3.4728065,87.19357,4.782057,4.55157
1182,3.4404476,86.839005,4.6448016,5.075746
1183,10.68954,13.20422,8.271362,67.83487
1184,9.007987,5.24397,83.25032,2.4977238
1185,9.838023,65.03041,18.56188,6.569689
1186,58.86103,5.643411,14.54454,20.95102
1187,4.684768,81.337395,6.641709,7.336134
1188,9.406939,8.582324,78.82506,3.1856709
1189,9.102108,5.5859685,5.992018,79.31991
1190,22.35835,5.791617,8.790907,63.059128
1191,7.3764815,75.91848,8.521516,8.183525
1192,29.41412,36.32448,19.78102,14.480385
1193,48.201065,7.686084,37.030895,7.081958
1194,3.3603635,87.86029,5.104633,3.6747084
1195,6.052621,4.8732285,3.335946,85.738205
1196,15.610303,7.1363263,6.1013584,71.152016
1197,15.039617,11.8314705,16.208714,56.9202
1198,79.47599,3.4685736,8.931176,8.124262
1199,3.9112527,85.583954,6.541086,3.9637063
1200,64.15276,7.085491,23.565834,5.1959105
1201,3.2073848,87.90031,5.4908237,3.4014893
1202,74.32667,4.7034163,15.318233,5.651686
1203,3.283357,87.382,4.899515,4.4351234
1204,3.732841,86.41672,4.788583,5.0618625
1205,8.19368,74.9265,11.14866,5.7311583
1206,19.92642,10.675072,65.2546,4.143914
1207,3.3512745,87.41694,5.18729,4.044499
1208,11.801007,5.6431503,79.07784,3.478001
1209,5.3308616,81.09066,9.157591,4.420888
1210,81.432526,3.2294862,8.805474,6.5325193
1211,9.345694,5.9742546,81.99999,2.6800554
1212,4.009603,86.36379,5.072755,4.5538464
1213,78.850815,4.066553,11.133554,5.949072
1214,8.73307,5.2477202,83.36626,2.6529553
1215,6.75667,6.210478,3.8936496,83.1392
1216,3.3476617,87.3541,5.547727,3.7505064
1217,5.7953844,5.1574783,2.7795224,86.26762
1218,6.106552,4.3064594,3.1232378,86.46375
1219,19.33857,25.799393,45.594654,9.267383
1220,65.192116,5.8404403,11.172933,17.79451
1221,3.6753864,86.35783,6.3957877,3.5710142
1222,3.5491307,86.25749,6.7338862,3.4594853
1223,60.57818,10.643725,22.03277,6.745329
1224,10.006151,10.517651,5.365711,74.11048
1225,5.230616,4.148316,2.6609335,87.96014
1226,82.808266,3.0180864,8.731565,5.4420776
1227,12.470619,6.3105373,77.50359,3.7152503
1228,82.59096,2.9212475,9.0862255,5.401573
1229,4.4187827,85.59818,5.457221,4.5258217
1230,77.73376,3.8166854,12.420538,6.0290256
1231,21.881878,14.743755,56.34487,7.0294976
1232,3.7337165,86.08722,5.3243675,4.854695
1233,9.649835,6.492372,6.5319867,77.325806
1234,16.169733,16.699158,62.92468,4.2064214
1235,11.621429,5.7007737,79.92968,2.7481215
1236,11.794048,9.490492,75.30221,3.4132519
1237,11.732429,6.331347,77.888016,4.048204
1238,51.38933,19.918226,17.42817,11.26427
1239,10.587693,6.6881194,76.2001,6.5240803
1240,10.570954,59.620785,21.196293,8.61196
1241,12.644609,5.5158777,78.53171,3.3078003
1242,13.587807,24.915672,17.651148,43.84537
1243,5.7947936,3.413601,2.948574,87.84303
1244,5.628604,80.75746,6.7169113,6.8970137
1245,70.117065,3.1595383,17.687597,9.035805
1246,25.736118,9.683571,59.873646,4.706663
1247,5.204344,5.197564,2.7773397,86.82075
1248,9.694422,5.510755,81.923584,2.8712363
1249,78.221825,2.9560475,11.411495,7.4106345
1250,5.434503,4.8170996,3.248259,86.500145
1251,9.718968,55.453224,23.849789,10.97802
1252,81.25543,3.7298732,9.333243,5.6814575
1253,22.135794,5.313093,11.070809,61.4803
1254,80.8408,2.8305058,10.546329,5.7823615
1255,7.883782,65.347206,9.221638,17.54738
1256,12.702966,9.50805,74.08444,3.7045426
1257,6.7092037,3.924744,3.2113001,86.154755
1258,17.6003,8.483102,32.185776,41.73082
1259,6.394314,5.5258384,3.2881904,84.79166
1260,5.3159847,4.155724,2.5795813,87.94871
1261,56.4201,5.539392,26.030413,12.0101
1262,81.283264,2.9922252,9.140487,6.584026
1263,6.160153,5.294004,3.7508335,84.79501
1264,3.3222528,86.98587,4.484834,5.2070456
1265,74.64995,5.457788,13.367149,6.5251207
1266,5.268812,4.205422,2.591722,87.934044
1267,45.14973,7.28475,12.081363,35.484158
1268,12.735352,5.080563,79.727844,2.456249
1269,11.458451,4.81249,79.83484,3.894221
1270,24.958176,7.588949,62.725323,4.727549
1271,7.50207,3.7556396,2.7889981,85.95329
1272,48.125546,17.48291,24.482521,9.909012
1273,18.719173,11.215511,64.450775,5.614544
1274,80.14393,4.1693807,9.554463,6.1322308
1275,8.658782,6.159024,82.36733,2.814858
1276,12.758904,7.0926204,8.128999,72.019485
1277,80.64272,3.126328,9.077927,7.1530223
1278,80.2704,3.7878473,11.179333,4.7624254
1279,3.3978927,88.16575,4.6099133,3.8264434
1280,41.466343,7.3461905,47.056847,4.1306257
1281,3.5847373,86.213455,6.226001,3.975814
1282,45.21904,11.528971,17.639791,25.612196
1283,3.4185324,87.07385,5.4245944,4.083018
1284,3.1588993,87.710075,5.514794,3.6162398
1285,82.78862,2.8723516,9.004701,5.334325
1286,5.2658105,3.6035001,2.575406,88.55528
1287,72.24899,7.4355235,12.8263445,7.489145
1288,11.94258,4.825917,79.09297,4.138522
1289,20.059776,28.447086,35.811707,15.681432
1290,79.86299,3.036111,11.838015,5.2628827
1291,9.064258,4.940014,83.01044,2.9852939
1292,71.36832,7.1158185,13.321792,8.194068
1293,26.6891,6.4774246,46.18624,20.647232
1294,22.284126,51.386036,16.224442,10.105398
1295,50.378983,5.158128,13.619728,30.843166
1296,8.552314,5.283045,6.3286943,79.83594
1297,80.5283,3.2179456,10.949381,5.304371
1298,4.2074485,84.51523,5.368225,5.909093
1299,3.2605557,88.1468,4.6831374,3.9095016
1300,6.208155,4.8422747,2.9802232,85.969345
1301,67.7987,5.5823383,12.446238,14.172724
1302,82.06832,3.0068626,8.750656,6.1741614
1303,12.284433,4.4951797,79.79408,3.426302
1304,70.05443,7.3314657,16.86775,5.746351
1305,9.227492,5.6884227,82.46254,2.6215472
1306,10.789652,7.5198436,78.347626,3.3428822
1307,10.922814,5.0655,81.061646,2.950046
1308,82.95348,3.0575688,8.541847,5.4470983
1309,80.15089,2.9369047,10.984341,5.927875
1310,10.180335,5.2589445,81.81297,2.747751
1311,82.1199,3.069442,8.628145,6.1825123
1312,9.000392,4.402747,5.655366,80.94149
1313,5.353479,4.0033183,2.6994736,87.943726
1314,3.3411124,86.32653,5.82643,4.5059366
1315,6.65401,78.98705,9.269957,5.088985
1316,81.381035,3.172201,9.148009,6.298759
1317,10.056615,4.6397405,82.502,2.801643
1318,3.100115,88.098274,4.6530957,4.148509
1319,71.100464,6.1982703,16.665115,6.0361505
1320,5.0458155,3.743343,2.8798068,88.33104
1321,11.81227,5.098,78.05466,5.0350795
1322,61.65049,6.4399004,23.349903,8.559706
1323,76.13976,3.8660123,12.167012,7.827206
1324,9.196216,7.31151,3.8167946,79.67548
1325,45.383636,6.7678967,42.83392,5.014546
1326,12.596551,6.9216623,77.56164,2.9201446
1327,9.761007,4.264034,83.43752,2.537439
1328,9.666662,7.0873775,79.09583,4.150126
1329,6.6373982,5.0722914,3.344385,84.94592
1330,20.890123,9.99723,65.21695,3.8956985
1331,11.164666,5.4784155,4.2060113,79.15091
1332,8.53546,72.82912,12.26549,6.369944
1333,45.07712,9.643614,39.247887,6.0313735
1334,6.250602,3.938863,3.0225234,86.78801
1335,19.903797,10.338514,10.251781,59.505905
1336,13.546326,6.811342,70.6839,8.9584465
1337,10.691951,5.0903983,81.311134,2.9065096
1338,5.033987,3.8581512,2.7653105,88.342545
1339,12.760915,38.696228,13.942756,34.600105
1340,5.678386,4.0410776,2.635705,87.64484
1341,42.299397,9.286335,43.783604,4.630664
1342,22.219667,26.817318,26.149803,24.813211
1343,73.86499,3.7137818,13.587989,8.833241
1344,15.852817,8.934794,22.269669,52.94272
1345,56.912086,9.287302,26.892448,6.90816
1346,52.172314,7.600016,35.609592,4.6180787
1347,14.562553,53.91606,20.991497,10.529888
1348,5.386905,3.4663868,2.5498326,88.59688
1349,24.236189,11.033443,22.003946,42.72642
1350,6.5966516,4.3365498,4.03075,85.03605
1351,39.82139,7.0702066,47.237255,5.871155
1352,4.7170935,81.60099,5.8318257,7.8500876
1353,5.6386337,4.912626,2.5761862,86.87255
1354,3.6805458,86.55767,4.8705363,4.8912554
1355,10.051967,6.0956693,81.199524,2.6528466
1356,3.8362384,85.9956,5.761407,4.4067583
1357,7.8867884,7.4855485,4.519247,80.10842
1358,6.8390303,75.34593,11.515288,6.299742
1359,11.570861,8.889196,76.03358,3.5063732
1360,6.8786845,5.0005803,3.4850087,84.63573
1361,7.7789583,4.006576,5.0559764,83.158485
1362,6.5885057,77.57143,8.216223,7.6238437
1363,7.9331713,7.7743797,4.696777,79.59567
1364,78.53338,3.2304988,12.195697,6.0404234
1365,12.201786,6.4901104,76.991905,4.3161993
1366,8.532129,6.170853,82.59094,2.7060723
1367,32.636284,5.6929216,55.775433,5.8953633
1368,35.42695,6.546026,50.985207,7.041815
1369,14.940553,4.859874,77.604034,2.5955467
1370,11.481468,6.9328294,78.921104,2.6645987
1371,18.61433,8.891602,64.59952,7.894549
1372,80.21495,3.9853432,9.579432,6.220282
1373,40.334084,8.0912075,42.483734,9.090975
1374,9.995833,4.8567595,82.36637,2.7810411
1375,5.7583847,4.9713244,2.9716303,86.29866
1376,82.61346,3.1520228,9.370745,4.8637843
1377,9.986849,6.0310683,80.75875,3.2233338
1378,5.666812,4.570362,3.8077433,85.955086
1379,36.438847,12.29094,11.272796,39.997414
1380,72.660995,6.272821,14.1778145,6.8883753
1381,5.754686,5.564718,3.3794742,85.30112
1382,5.8508015,80.518166,6.706667,6.9243736
1383,6.2219653,4.115472,3.4074068,86.25516
1384,69.30181,5.5040693,17.53075,7.663369
1385,9.250167,4.9477773,83.275375,2.5266848
1386,9.477217,4.58523,83.49186,2.4457023
1387,75.19737,2.9738243,11.242034,10.586777
1388,3.1431653,88.46223,4.9271045,3.4675016
1389,5.8158436,3.438827,3.2238488,87.521484
1390,3.2049284,88.5045,4.9389405,3.351636
1391,3.3216245,88.056786,4.708145,3.9134455
1392,30.402061,7.5796785,56.56942,5.448846
1393,66.47701,5.38844,22.845558,5.2889967
1394,79.55332,3.945411,9.991233,6.510027
1395,12.937741,5.438276,7.885333,73.73865
1396,3.9420712,86.31073,4.9500337,4.797164
1397,6.7483435,3.9567661,3.3698623,85.925026
1398,5.1517167,82.72044,7.1252317,5.0026035
1399,74.562485,5.6699696,13.578193,6.189347
1400,8.969831,5.556242,83.004295,2.4696321
1401,74.810486,5.867595,13.637411,5.6845036
1402,14.934562,3.86134,6.455733,74.74835
1403,3.1034899,88.12429,5.2296715,3.5425532
1404,9.571446,5.4480386,82.54261,2.437902
1405,3.9626546,80.655304,8.922709,6.45933
1406,3.0560737,88.82796,4.56254,3.5534317
1407,11.016197,4.919195,80.96293,3.1016843
1408,9.09815,69.5212,13.801798,7.578846
1409,15.502771,22.822908,9.5084505,52.165867
1410,31.896034,11.279603,16.104544,40.719814
1411,4.908002,81.942955,7.196822,5.952213
1412,7.313873,4.2417545,4.852772,83.59161
1413,82.1038,3.1845245,8.4749155,6.236765
1414,9.2784395,5.997425,81.57464,3.1494963
1415,10.118942,4.645766,81.99315,3.2421405
1416,3.3059258,87.66274,5.459989,3.571348
1417,37.76318,6.4710393,49.53197,6.2338157
1418,5.753941,4.849682,3.1430564,86.25332
1419,5.2135186,4.5295367,3.1127787,87.144165
1420,3.990265,86.64874,5.477605,3.8833864
1421,25.855742,6.3516684,7.7747254,60.017864
1422,11.8267145,4.9200554,80.19087,3.0623584
1423,5.3389997,3.527556,2.931182,88.20226
1424,3.4848933,87.56481,5.7658563,3.1844442
1425,5.66373,4.1525903,2.9933815,87.19029
1426,21.513693,13.093998,60.905582,4.486734
1427,3.4960833,87.0424,5.466205,3.9953108
1428,81.32542,3.1531818,9.1057205,6.4156823
1429,7.279446,4.356686,3.5428777,84.82099
1430,82.64333,3.0560977,9.663155,4.6374116
1431,65.75271,10.628193,11.303331,12.315766
1432,5.4443154,4.832168,2.6871638,87.03635
1433,15.601646,5.200338,71.018005,8.180015
1434,39.68336,9.465067,45.808502,5.0430617
1435,32.525738,8.352037,52.575294,6.5469294
1436,4.6379733,85.528595,5.364201,4.4692345
1437,17.292341,25.411665,15.989658,41.306324
1438,9.6095705,4.937879,82.86044,2.5921106
1439,9.6319895,4.5097666,83.07613,2.7821128
1440,5.259423,3.9741437,2.5479612,88.21847
1441,6.471875,5.298828,3.5830774,84.64621
1442,3.2131195,88.17829,4.5033484,4.105239
1443,3.5777133,85.04181,6.2416306,5.1388516
1444,79.20617,3.6137686,8.583046,8.597023
1445,4.479164,85.73648,5.9649143,3.8194287
1446,3.1838217,88.308365,5.1482134,3.3596044
1447,3.0727408,87.090645,5.5605597,4.2760534
1448,64.71892,8.096744,18.170439,9.013897
1449,39.99516,20.549202,29.53751,9.918122
1450,24.784956,13.754243,43.29659,18.16422
1451,10.2605295,7.176623,79.93292,2.629925
1452,3.347056,87.66696,5.424691,3.56129
1453,4.3332696,81.97646,10.277471,3.4127963
1454,9.708643,4.0524745,5.4307203,80.80816
1455,5.6417623,4.8341336,2.8821769,86.64193
1456,81.613014,3.4564652,9.609389,5.321132
1457,10.138302,11.841672,74.27636,3.7436686
1458,72.963104,6.2373867,12.514144,8.285381
1459,5.626771,4.489324,2.884534,86.99937
1460,81.360985,3.3218372,8.603599,6.713573
1461,3.6978106,86.966415,4.5832253,4.7525487
1462,6.768346,4.6289577,4.0735426,84.52915
1463,71.6362,5.9856663,16.725817,5.652321
1464,27.145962,40.46895,19.506056,12.879036
1465,6.0759435,3.9083738,2.7458394,87.269844
1466,5.9796495,4.6699486,2.950677,86.39973
1467,81.31156,3.424826,10.174337,5.089276
1468,3.0945432,87.13996,5.030701,4.734788
1469,23.849043,7.251861,47.892937,21.006157
1470,15.712814,7.7524586,10.808228,65.7265
1471,82.49243,2.9391322,9.184596,5.383838
1472,13.802721,4.365653,76.982445,4.8491755
1473,37.090546,6.7264132,48.16864,8.014398
1474,12.581503,9.684346,74.48725,3.2469049
1475,12.781019,4.0632844,80.137344,3.0183456
1476,3.371619,86.320366,6.2660875,4.0419264
1477,8.60557,5.702408,82.89049,2.801537
1478,66.48642,5.6574163,11.315159,16.541012
1479,81.60761,3.1793203,8.682085,6.530986
1480,6.5541086,74.40724,9.043431,9.995216
1481,8.656879,5.9819055,3.9862025,81.37501
1482,3.5213106,86.97414,5.283881,4.220669
1483,4.233895,84.20846,5.7273498,5.830289
1484,57.475693,4.930619,12.881877,24.711815
1485,9.68243,5.12473,6.1170945,79.075745
1486,74.618126,5.2271333,14.561112,5.593621
1487,6.976998,77.773735,7.240816,8.008457
1488,5.994302,78.66761,9.353125,5.98496
1489,9.011238,6.5064588,81.65004,2.8322573
1490,9.98445,5.448792,81.28035,3.2864046
1491,6.143874,4.5667486,3.0152283,86.274155
1492,10.551127,6.619355,80.2559,2.5736175
1493,70.16901,6.2481112,17.657694,5.9251904
1494,19.25058,5.423903,12.011976,63.313545
1495,6.2037826,3.927307,3.1401675,86.728745
1496,50.144737,8.0390625,35.916664,5.899527
1497,11.296655,5.546782,79.364876,3.7916846
1498,74.12103,2.753461,12.513905,10.611605
1499,31.116013,34.04583,21.351192,13.486965
1500,5.3615165,4.2365675,2.6667871,87.73513
1501,81.79925,3.0878112,9.336186,5.776752
1502,9.554483,6.8204155,80.83688,2.7882268
1503,5.7486086,80.46449,7.2871265,6.499759
1504,13.137134,4.7320175,77.94308,4.187765
1505,13.577511,4.960874,77.25826,4.2033544
1506,14.646917,4.968785,74.45625,5.9280405
1507,17.948202,11.024522,66.6581,4.3691807
1508,82.15712,3.1459396,8.516735,6.1802006
1509,4.295747,82.78663,7.368631,5.548999
1510,16.424175,4.617285,72.85447,6.104078
1511,5.8127193,4.6562524,2.6552145,86.87582
1512,18.121424,5.9629664,70.62896,5.2866516
1513,14.969394,8.716287,72.25076,4.063566
1514,3.3224723,87.2011,5.317942,4.158485
1515,5.4500365,4.1565385,2.7258077,87.66762
1516,5.101405,4.0982304,2.957194,87.84317
1517,13.088502,4.7714043,79.583374,2.5567179
1518,5.387688,3.8879347,3.0142543,87.71012
1519,3.4439747,86.95044,6.3620253,3.2435555
1520,9.978949,5.364018,81.43616,3.220878
1521,73.91653,4.004452,11.61521,10.463808
1522,10.2884655,4.6172,82.659706,2.4346251
1523,65.30651,5.5662937,23.503422,5.6237707
1524,3.156005,88.33209,5.073481,3.4384263
1525,14.281179,9.271159,4.873889,71.57378
1526,3.6047907,87.23643,5.00252,4.156254
1527,9.212513,5.9209723,81.15673,3.7097833
1528,17.809427,58.104195,16.315563,7.770814
1529,3.2812054,87.35033,5.8181534,3.550315
1530,35.12121,6.551893,9.986298,48.340603
1531,5.7504377,3.3556316,2.7455883,88.148346
1532,71.133675,5.638824,14.946577,8.280916
1533,74.66369,5.3076386,13.708843,6.3198276
1534,6.659814,5.8540196,3.4796,84.00657
1535,10.962729,6.292216,78.07009,4.6749606
1536,3.1982367,87.62216,4.6438212,4.535774
1537,7.522436,5.1305647,4.388778,82.95822
1538,9.683134,10.689139,76.064095,3.5636313
1539,5.930021,5.395691,2.905926,85.76836
1540,79.10404,3.1790993,9.806552,7.9103127
1541,48.953686,6.8502374,28.661257,15.534824
1542,6.323687,5.4806495,3.2676563,84.92801
1543,4.281088,85.930084,5.779752,4.009079
1544,13.514254,6.1486654,13.397348,66.939735
1545,6.6279783,4.4684887,2.9387665,85.96476
1546,5.955683,4.4075637,3.1755023,86.46125
1547,17.53648,7.686943,23.224943,51.551636
1548,6.870679,3.9116974,2.9370236,86.2806
1549,8.592086,4.444205,4.222757,82.74096
1550,16.177881,7.450583,10.666942,65.7046
1551,5.879914,5.1159177,2.8690548,86.13512
1552,73.01464,5.905173,15.861323,5.218868
1553,4.0029535,85.59981,6.55985,3.8373942
1554,5.6986575,4.108447,3.2614357,86.93146
1555,3.1019273,87.75432,5.2373743,3.9063783
1556,3.2563262,87.36102,4.9734073,4.409245
1557,7.9878635,4.968307,4.5343776,82.50946
1558,7.3913956,4.000307,4.585916,84.022385
1559,23.427137,34.735622,24.132174,17.705069
1560,6.009061,3.4469047,2.7903626,87.75367
1561,10.9862995,8.211234,77.66722,3.1352508
1562,72.61403,5.8012385,15.46268,6.122048
1563,3.0858395,88.39342,4.577713,3.9430294
1564,3.7973855,86.19905,6.233353,3.7702036
1565,3.2539082,88.3711,4.78835,3.58663
1566,4.8924108,81.45652,7.5330386,6.118037
1567,5.5946937,78.44732,5.313602,10.644383
1568,3.29315,88.15328,4.931769,3.6218035
1569,13.003363,5.5998096,78.0576,3.3392289
1570,5.417492,4.4543667,2.626097,87.502045
1571,3.5468593,86.91106,6.2323494,3.309724
1572,5.7838783,77.92805,10.396203,5.8918657
1573,79.92959,3.9471426,9.168896,6.9543734
1574,77.75442,2.8846054,10.660847,8.700128
1575,10.451704,8.405172,78.31425,2.8288684
1576,79.361786,3.420792,10.4903755,6.7270427
1577,4.154493,85.04051,6.9908023,3.8141966
1578,12.387625,8.535462,5.77626,73.30066
1579,3.574216,85.40525,5.620908,5.399635
1580,13.533809,12.470308,70.444695,3.5511863
1581,12.979895,5.251997,8.667597,73.10051
1582,20.956745,13.9826355,11.878372,53.182255
1583,3.292728,87.768166,5.0640507,3.8750515
1584,3.5952568,87.160934,5.020233,4.223577
1585,81.97833,3.1109207,8.743747,6.166993
1586,3.16623,88.39606,4.6442294,3.7934859
1587,5.5472007,4.449367,2.7121372,87.2913
1588,4.8790298,82.226166,8.5730095,4.321804
1589,14.902784,5.549655,6.4646287,73.08294
1590,6.8201513,4.1942983,3.5035126,85.48204
1591,7.38505,7.378237,5.6772027,79.55951
1592,19.475231,40.150177,14.60037,25.77422
1593,29.128212,24.558207,15.516909,30.79667
1594,36.39627,5.5747895,12.02001,46.008926
1595,79.74827,2.8087878,11.916807,5.526139
1596,75.22795,5.3568068,14.336045,5.079192
1597,71.89612,3.4192874,9.8910885,14.793502
1598,13.949233,13.587114,67.095825,5.3678217
1599,13.12503,40.96089,33.537083,12.376999
1600,6.417631,4.1993833,3.1449642,86.23803
1601,3.0859816,88.9914,4.6474137,3.2752097
1602,42.65083,7.0913596,39.755745,10.50207
1603,26.129822,12.225793,48.842476,12.801914
1604,22.503696,8.313376,65.631935,3.5509982
1605,5.9153857,5.1091504,2.7554617,86.22
1606,3.8626037,86.82631,5.7888308,3.5222578
1607,76.460594,4.8505993,11.225759,7.463051
1608,6.4828763,9.456121,3.3603258,80.700676
1609,16.876823,20.11772,45.965466,17.03999
1610,6.4141693,3.4245512,3.1161976,87.04508
1611,11.0818,7.045975,79.175964,2.6962566
1612,3.3017538,87.06274,4.986896,4.6486115
1613,10.002746,8.262756,78.809265,2.9252357
1614,80.875496,4.0416317,8.934673,6.1481957
1615,61.179604,11.640317,15.674919,11.505156
1616,5.3829985,4.3612924,2.814301,87.44141
1617,68.51604,7.747028,16.248272,7.488669
1618,82.06207,2.9316475,9.219847,5.786438
1619,9.077636,68.575485,12.158074,10.188808
1620,6.0464764,5.4985805,3.0611186,85.39383
1621,13.451558,50.297028,11.324061,24.927347
1622,6.7420235,5.6524096,3.4221697,84.1834
1623,81.782684,3.3666759,9.609547,5.2411
1624,65.2035,6.106451,12.677556,16.012487
1625,12.337417,55.105164,12.172869,20.384554
1626,12.053472,5.6796474,79.45541,2.8114715
1627,11.131081,18.51886,6.266806,64.08326
1628,26.684862,6.438987,59.146275,7.729877
1629,5.535922,4.233451,3.0513885,87.17924
1630,9.071375,5.5814295,82.67182,2.675384
1631,12.227002,4.666341,80.32888,2.7777743
1632,78.756546,2.7268217,10.835684,7.6809444
1633,72.00697,6.757453,13.90786,7.327709
1634,6.9751844,5.8397017,3.2883172,83.89679
1635,12.560935,8.300319,69.38756,9.75119
