,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
64,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
65,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
66,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
67,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1
68,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
69,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1
70,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
71,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
72,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
73,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
74,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
75,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
76,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0
77,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0
80,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
81,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
82,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
83,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
84,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
86,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0
87,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0
88,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
89,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
90,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
91,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
92,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1
93,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
94,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
96,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
97,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
98,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
99,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
102,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0
103,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
104,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
105,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0
106,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0
107,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1
108,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0
109,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0
110,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
111,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
112,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
113,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
114,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0
115,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
116,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
118,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
119,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
120,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
121,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
122,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
123,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0
125,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
126,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0
127,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
128,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
129,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
130,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0
131,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
132,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
133,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0
134,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
135,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0
136,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0
137,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
138,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
139,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
141,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
142,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1
143,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
144,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
145,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1
146,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
147,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0
148,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
149,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
150,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
151,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0
152,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
153,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
154,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
155,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0
156,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
157,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
158,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
159,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
160,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
161,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
162,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
163,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
164,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
166,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
167,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0
168,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
169,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
170,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
171,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
172,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
173,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
174,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0
175,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0
176,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
177,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
178,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
179,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
180,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
181,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0
182,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
183,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
184,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0
185,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0
186,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
187,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
188,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
189,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
190,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0
191,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
192,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
193,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
194,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
195,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
196,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
198,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
200,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
201,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
202,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
203,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
204,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
205,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
206,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
207,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
208,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
209,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
210,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
211,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0
212,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
213,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
214,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
215,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
216,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
217,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
218,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
219,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
220,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
221,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
222,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0
223,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0
224,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
225,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
226,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0
227,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
228,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
229,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
230,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
231,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
232,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
233,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
234,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
235,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
236,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1
237,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
238,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
239,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
240,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
241,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1
242,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
243,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0
244,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0
245,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
246,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1
248,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
249,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
250,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0
251,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
252,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
253,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
254,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
255,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1
256,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
257,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0
258,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
259,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1
260,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
261,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0
262,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
263,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
264,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
265,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
266,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
267,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
268,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0
269,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1
270,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
271,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
272,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
273,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
274,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
275,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
276,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
277,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
278,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
279,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
280,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
281,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
282,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
283,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
284,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
285,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
286,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
287,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1
288,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1
289,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
290,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
291,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0
292,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
293,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
295,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0
296,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
297,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1
298,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
299,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
300,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
301,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0
302,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
303,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0
304,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
305,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
306,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
307,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1
308,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
309,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
310,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
311,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
312,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
313,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
314,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0
315,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
316,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
317,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
318,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
319,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
320,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
321,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
322,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
323,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0
324,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
325,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0
326,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
327,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
328,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
329,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
330,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
