,Divorced,Married,Parther,Separated,Never,Widowed
72,5.1406035,14.983702,10.596719,48.043068,7.6920853,13.543834
73,4.116037,7.49944,9.123193,12.451106,60.86393,5.9462996
74,9.104031,48.234985,12.116577,20.431803,5.147664,4.9649396
75,3.5870664,5.1071067,4.153646,15.791742,6.8868475,64.473595
76,5.359621,53.330658,8.2486515,22.863853,5.33302,4.8641915
77,5.3430843,57.933414,9.316921,18.719582,5.2212114,3.4657822
78,9.599729,9.834768,58.7172,11.004026,8.015258,2.8290102
79,4.0498137,24.22556,19.166473,40.17725,7.048007,5.3329015
80,3.51927,50.528328,8.181263,29.166761,4.0489907,4.555398
81,12.445199,17.174408,6.65387,21.72323,5.045721,36.95757
82,6.3887396,8.778683,12.782425,17.076927,46.173615,8.799609
83,10.547851,9.856955,56.403774,9.185468,11.83165,2.174306
84,5.111853,56.49505,10.346109,21.168951,3.1724527,3.7055779
85,9.598353,27.529839,16.641785,31.968102,5.918289,8.343619
86,3.972576,3.9172146,3.4466758,11.372409,5.572049,71.71907
87,12.830944,6.357851,13.32979,9.408749,50.351734,7.720931
88,39.40826,22.01686,13.57159,12.548094,4.9417663,7.5134225
89,5.917509,58.723606,9.131489,19.17412,3.1178532,3.9354277
90,65.12014,5.2475843,9.394277,4.768517,8.336408,7.1330824
91,12.127788,9.476328,26.624743,11.000004,36.469505,4.3016376
92,9.244055,17.011478,15.041195,24.362047,24.898815,9.442409
93,6.4110255,19.449478,12.9912195,27.996975,24.7097,8.441603
94,70.20569,5.354964,8.519452,4.2135715,5.5438013,6.162512
95,3.2741892,16.542896,10.603613,51.792355,9.255323,8.531624
96,5.5181036,7.729763,13.902921,11.441936,56.97897,4.428304
97,6.0481763,54.707314,9.699878,21.809565,3.1418324,4.593239
98,45.869514,14.52917,17.054543,10.373252,6.2185535,5.9549723
99,8.403149,34.677444,14.87725,26.954842,9.049366,6.0379505
100,4.1655293,4.030081,9.599831,6.949557,71.51447,3.7405317
101,71.125565,6.116572,9.686762,4.0370054,4.2764826,4.75761
102,4.721501,24.05877,7.6912374,45.868465,4.840757,12.819268
103,3.1091037,22.126646,10.953887,46.969448,5.482296,11.358625
104,6.8105884,8.669506,11.844613,14.120319,51.207363,7.3476105
105,5.7422667,7.5200005,10.449677,10.917322,60.02852,5.342214
106,3.5785925,52.311237,9.604857,26.412872,4.274432,3.8180134
107,14.661604,35.91026,10.470882,22.715864,5.73639,10.504999
108,11.125114,7.926958,42.981487,16.646116,12.475205,8.845116
109,5.5636816,61.307514,8.222781,17.76495,3.528046,3.6130369
110,3.702991,6.802151,4.8329635,20.805857,5.3403263,58.515717
111,4.2363906,4.074374,12.01451,7.947605,67.39902,4.3280935
112,47.24536,14.022863,16.780489,10.276543,5.451483,6.2232604
113,71.551216,5.17138,9.558408,3.89322,5.1254134,4.7003627
114,6.900974,9.336826,40.02038,18.723204,19.300785,5.7178383
115,5.433152,57.687508,9.5996065,20.428951,2.9143436,3.936439
116,5.910031,59.119804,10.355866,17.75263,3.683371,3.1783044
117,6.5573835,58.7961,8.661544,18.775902,2.8578405,4.351235
118,61.159916,5.2625275,11.821303,4.5594177,11.534392,5.6624455
119,44.240643,9.255424,15.885912,10.199701,11.038557,9.379766
120,3.4450798,10.821484,6.90152,36.625114,7.1978664,35.00893
121,8.433306,56.966805,9.140126,17.818573,2.910719,4.7304735
122,3.696622,4.016253,9.187436,8.544718,68.209915,6.345055
123,6.4136586,60.009735,10.104157,16.603163,3.7216537,3.1476338
124,4.87222,10.636866,14.266359,22.748512,39.474182,8.001864
125,4.680255,3.4739058,9.71055,7.108658,68.81178,6.214841
126,10.713248,12.195326,57.127308,10.166499,7.5442953,2.2533317
127,7.547479,11.975992,16.274195,13.974099,45.390724,4.83751
128,5.298374,34.997433,15.846884,34.104473,4.5029716,5.2498674
129,6.0881267,39.246464,13.00243,24.234312,12.683049,4.7456226
130,7.7144566,9.157209,43.48609,19.690516,12.913198,7.038516
131,59.553806,9.249031,13.911143,7.157597,5.1433225,4.985099
132,9.342102,10.253342,58.536804,11.233072,7.8550143,2.7796736
133,8.506521,17.060951,17.614323,34.418232,11.852239,10.547739
134,14.166042,11.531802,53.026474,9.871907,8.590497,2.8132622
135,6.014993,47.784187,12.812895,22.181828,7.298023,3.9080765
136,7.767061,54.12475,12.703379,17.77116,3.99762,3.6360335
137,3.8107495,52.595066,9.34881,26.477703,3.4558454,4.3118234
138,4.140931,4.567767,3.0502021,11.444308,4.10552,72.69128
139,15.48499,38.666893,14.065472,20.004536,5.0054607,6.7726493
140,3.8682163,5.8375435,9.382451,9.864042,66.401344,4.646397
141,5.7441974,59.473885,8.4095545,19.167173,3.122543,4.0826488
142,5.8598423,3.561226,9.521807,6.210996,69.80908,5.0370526
143,5.2985897,19.091541,15.441306,32.97752,20.026255,7.1647882
144,37.51291,18.925995,21.379465,11.409959,5.796962,4.974707
145,4.779858,6.723062,10.045198,13.201372,58.077152,7.1733646
146,5.600518,4.3110247,13.695801,6.7440405,65.959015,3.6895957
147,6.9622846,10.5099325,17.371014,18.493908,39.607437,7.0554338
148,4.985848,61.956852,7.5126486,18.573393,3.1466403,3.8246167
149,7.1016088,4.144904,11.201427,6.2029276,67.075005,4.274126
150,7.403947,18.331593,32.112686,20.756603,17.211153,4.184017
151,5.4378467,4.1046915,7.6683774,9.558241,60.199505,13.031337
152,3.3266225,15.219316,10.38931,54.180992,7.7925763,9.09118
153,8.161706,10.949375,36.44215,24.42611,11.550676,8.469981
154,7.7545853,5.3680296,3.5595152,10.199044,5.4408526,67.67797
155,8.150035,54.93819,14.338808,15.531264,4.2438917,2.7978199
156,22.890657,33.147842,10.137975,17.970526,3.8616567,11.99135
157,7.16215,58.189713,10.504018,17.108656,3.3825371,3.6529179
158,3.5142586,4.8286343,9.038723,9.222846,68.61236,4.783183
159,6.569092,38.74824,22.464947,21.700304,7.230853,3.2865655
160,3.9083247,16.89121,6.862791,45.169804,8.620322,18.547552
161,2.935174,18.607655,9.407784,53.708004,6.7395816,8.601802
162,4.4242525,33.686714,9.461848,37.938534,7.8487964,6.639866
163,12.319052,51.14206,13.289944,15.905889,3.2414005,4.1016555
164,31.79816,21.0268,12.804842,14.896224,9.537112,9.936858
165,5.9905453,11.565155,37.96581,25.821638,11.753487,6.903361
166,8.248386,6.4778314,11.926249,8.845041,59.337513,5.1649776
167,17.155943,35.118362,20.850851,16.991482,5.1218414,4.7615294
168,6.2962556,34.45953,12.160965,30.290926,10.492526,6.299793
169,68.18663,7.1362004,12.352314,4.8449802,4.0252113,3.4546626
170,5.5700417,56.85529,12.208441,18.82454,3.446294,3.0953984
171,6.5861835,15.806844,39.41102,23.810823,9.758576,4.626543
172,3.948193,21.323044,11.281042,50.89782,6.055875,6.4940357
173,3.62552,7.4516273,3.854374,19.566954,4.713701,60.787827
174,5.3648086,59.80485,7.660517,19.670757,3.179574,4.3194904
175,6.8329134,59.093697,9.3139925,17.817911,3.0720906,3.8693964
176,3.6126294,4.7456155,8.155885,9.832587,67.54118,6.1121097
177,3.8914175,4.498886,3.1145046,11.556448,4.0507026,72.88804
178,4.0970435,4.070128,7.810653,7.3374205,71.544044,5.140711
179,5.9415507,5.860954,11.82727,8.303491,64.06037,4.006372
180,5.56287,60.311214,8.509824,18.80169,2.9207315,3.8936636
181,16.51115,15.227427,49.176453,10.2618,6.178898,2.6442795
182,6.002282,56.33386,9.8941,20.68146,2.8080716,4.2802277
183,4.6736674,54.575138,7.3359637,24.83794,3.0305953,5.546699
184,6.727534,41.822548,5.8438916,27.21708,4.238325,14.150628
185,6.1300235,54.20175,8.019519,21.389101,5.0957627,5.163845
186,4.9622245,48.716125,10.891099,23.943245,7.417324,4.069983
187,8.539037,9.695755,28.788544,21.162159,23.172977,8.641527
188,7.1715393,52.13783,7.513028,22.449762,3.9162173,6.81162
189,13.316783,11.14761,31.151741,22.503878,9.420291,12.459692
190,23.205616,15.123898,19.746084,19.217585,10.854413,11.85241
191,4.192795,50.37761,8.142351,28.613668,3.1830702,5.4905057
192,28.868326,12.420645,20.011381,14.395146,14.670284,9.634215
193,30.401377,22.095964,14.329068,16.6895,6.1203027,10.363794
194,4.883647,59.44137,9.188886,18.671339,4.5442867,3.2704744
195,4.6336637,5.6612363,8.836102,12.074592,60.370754,8.423649
196,20.9456,17.163858,14.09038,20.118046,13.2102995,14.471811
197,13.406902,51.34186,11.794959,15.680563,3.19851,4.577207
198,10.065915,7.022884,5.4009185,13.4125185,5.830691,58.267075
199,12.590389,4.621449,6.9675794,10.1694355,23.04832,42.60282
200,6.208833,4.627421,2.9588556,9.662566,4.487574,72.05475
201,13.434463,9.285131,6.5662155,15.586172,7.2115173,47.9165
202,4.3583775,57.90515,8.318987,22.311565,3.0617197,4.0442014
203,3.4227803,37.439407,11.707309,36.979427,5.7836604,4.6674123
204,6.479206,55.8204,8.902078,20.984598,2.7509727,5.062748
205,25.985945,15.785328,23.493387,17.668993,7.4543447,9.612007
206,5.65621,21.361954,21.856062,25.858063,20.517944,4.7497683
207,5.0428967,4.620638,5.324315,13.738613,18.407375,52.86616
208,5.974571,9.964391,4.3395715,18.801714,3.7694774,57.15028
209,19.520313,38.015633,10.464868,18.459585,3.6188881,9.9207115
210,4.1520395,3.5524287,9.078881,7.167318,70.74525,5.3040886
211,5.385102,57.65013,8.5342655,20.88295,3.1002586,4.4472895
212,6.259407,10.682499,11.568731,20.289629,40.95916,10.24057
213,4.6912575,31.161,16.960497,34.592648,7.976851,4.617759
214,3.3515592,29.43733,7.9427505,46.601223,4.3829665,8.284167
215,9.721477,6.8573027,49.202087,8.860278,22.491035,2.8678129
216,7.175988,22.537485,25.640789,22.492285,17.813145,4.3403153
217,4.050969,56.510143,9.865525,22.499426,3.6691654,3.404767
218,5.0728707,56.28998,10.751851,20.939972,3.4042108,3.5411224
219,5.915137,33.241055,15.9343195,29.790112,10.138816,4.98055
220,9.430394,8.374077,57.637512,9.491987,12.573722,2.4923074
221,5.1821,20.116594,19.17191,28.098938,22.063885,5.3665695
222,69.99465,6.54477,10.532343,4.046175,5.052312,3.8297489
223,6.2243657,3.6600544,8.306391,7.656692,64.6788,9.473691
224,8.102168,14.7004795,39.518833,23.70821,8.230068,5.740245
225,7.7231517,38.0666,20.811037,23.6053,5.6675987,4.1263123
226,7.578773,47.296432,10.952916,24.576775,3.718957,5.87614
227,5.0465875,9.434251,27.585524,17.472631,35.735382,4.725622
228,4.330573,3.656194,7.7664657,7.620991,69.51018,7.1155987
229,6.232225,19.109392,14.981927,20.84696,33.245247,5.5842485
230,65.44371,5.306257,15.516233,4.448023,5.464267,3.8215115
231,5.6701064,11.646235,10.054801,25.955048,31.764408,14.9094
232,6.8335705,58.35048,9.238826,18.521595,2.8765912,4.1789303
233,4.325857,3.8322725,7.5301557,7.358413,70.777794,6.175504
234,3.6258008,54.36601,8.588658,25.211346,4.299202,3.9089792
235,11.533569,46.490665,8.144469,20.960777,3.4480755,9.422446
236,19.786701,14.484136,47.624733,9.66151,5.728155,2.7147753
237,5.9625163,15.653592,14.673347,22.401808,34.685356,6.6233783
238,3.982358,39.746372,10.996248,35.998253,4.006082,5.270689
239,7.0028334,7.399117,11.918819,14.232823,50.301136,9.145272
240,13.205372,44.593292,20.02708,14.946863,3.9997954,3.227608
241,4.6594353,3.8914006,10.055472,6.856451,69.83462,4.7026167
242,71.85837,5.5094595,10.3310995,3.9271903,4.315815,4.0580807
243,4.754836,58.175545,9.2418375,20.84722,3.2668357,3.7137241
244,8.655713,57.417976,10.1199875,16.68596,3.0666904,4.0536666
245,5.2884645,3.6375484,3.2917485,9.323256,7.642906,70.81608
246,5.5952783,59.30398,8.100406,19.609299,3.1225624,4.2684717
247,9.298816,9.603048,17.781836,16.701452,38.2568,8.35804
248,12.286708,36.531513,11.191031,24.76948,5.89384,9.327427
249,8.228787,9.401606,15.616538,15.695362,43.44844,7.609272
250,6.733902,55.365353,13.451719,17.822525,3.4734607,3.153034
251,38.030655,22.179361,13.463863,13.016796,5.517317,7.792009
252,3.1209064,22.565653,11.489646,46.910927,9.211902,6.7009697
253,3.7360826,21.98197,14.162682,44.11709,9.966028,6.036145
254,8.326368,8.361504,27.838606,17.677708,29.954731,7.841082
255,11.80069,27.589998,16.670588,29.158016,5.2004137,9.58029
256,50.990356,10.563876,23.306202,6.9555497,4.508107,3.6759067
257,3.1706512,29.00039,11.008797,44.829643,6.262741,5.72778
258,12.344928,34.272434,12.235412,24.486273,7.977108,8.683846
259,3.1050694,37.93896,10.064556,38.053493,5.6506276,5.187293
260,7.6578975,28.859863,6.9930925,32.026566,4.749899,19.71268
261,4.827582,27.580414,12.748644,35.12465,13.38159,6.3371234
262,6.1719084,6.850045,5.0770063,16.189913,6.3545966,59.35652
263,16.775743,18.836687,16.856308,21.12992,16.15026,10.251072
264,7.014223,17.021408,6.9659696,32.33338,6.192777,30.47224
265,9.783002,11.549318,57.53374,9.888697,9.0912895,2.1539543
266,10.714052,55.557228,9.5812,16.189837,3.2657475,4.6919413
267,9.095499,27.034954,13.036294,31.018623,10.5212,9.293426
268,6.029876,48.58445,10.413471,24.130981,6.050234,4.790986
269,11.769804,17.76734,36.26103,16.385828,13.6776,4.138404
270,63.31552,4.6089864,10.7740965,4.164325,10.175147,6.961919
271,4.9145412,58.804237,8.2369795,20.413536,3.6130924,4.0176096
272,5.224572,61.16744,9.398322,17.826015,3.141223,3.2424324
273,5.7820134,44.988163,11.301239,24.082045,9.207129,4.639408
274,3.2143912,25.536018,7.226584,48.422565,4.7198186,10.880612
275,3.4310632,14.608483,7.864312,50.43656,6.63876,17.02082
276,71.16264,5.6091986,8.999147,4.008022,4.862681,5.358306
277,6.5623207,12.006465,40.468063,24.276684,10.485648,6.2008166
278,11.616474,25.625536,8.907003,27.484692,3.882583,22.483711
279,5.9757094,47.649265,13.545372,20.125444,9.278875,3.425334
280,6.157617,61.10528,9.53888,16.466276,3.4041042,3.3278446
281,65.94374,7.12204,8.410003,5.8815246,4.3249764,8.317706
282,67.87415,8.712505,9.835261,5.1270757,3.5366104,4.914393
283,5.455397,33.73498,9.617542,38.69849,4.7049594,7.7886333
284,61.321495,11.389828,12.067987,6.681887,3.7308323,4.807968
285,66.27983,6.8347044,9.355734,5.7921576,5.662844,6.0747285
286,8.730195,7.313404,38.835117,9.527801,32.49264,3.1008368
287,4.4971285,6.088998,2.9091952,12.938213,3.9866657,69.579796
288,3.9021213,6.42702,3.7625053,16.673807,7.683362,61.55118
289,9.693028,6.8833323,22.984854,8.029352,49.151917,3.2575169
290,12.816362,41.277378,16.8807,16.47536,8.510106,4.040094
291,5.9788446,59.746773,7.22918,19.075993,3.227053,4.742172
292,5.5523276,5.5937047,11.497421,7.732948,65.91826,3.7053325
293,5.133662,4.69887,8.912906,7.731798,68.80447,4.718307
294,63.929325,4.6319184,14.433315,3.9863234,8.423729,4.59539
295,3.8312786,52.08457,8.65356,27.512281,3.549452,4.368856
296,4.8472013,27.050776,10.494943,39.118214,10.778432,7.710434
297,10.745019,14.535531,21.763683,19.726519,26.164776,7.0644603
298,5.424973,14.457919,13.27907,17.558268,43.87646,5.403308
299,6.071602,15.997374,14.978422,19.972107,37.221016,5.759486
300,6.5559573,14.883312,12.638701,20.845377,37.38205,7.6945996
301,57.850975,6.7790484,12.065122,7.0545273,8.283093,7.967232
302,9.593109,31.59416,21.361221,19.39986,13.943751,4.1079044
303,7.3024206,57.664227,11.682487,16.057316,4.121593,3.1719587
304,59.14738,5.5930743,15.48645,4.7015657,10.866733,4.2047863
305,5.759445,59.564186,9.196385,18.468369,3.4218068,3.5898108
306,4.354219,55.020958,8.462276,24.535128,3.0228932,4.604518
307,9.607453,52.031292,15.993127,15.134011,4.3347335,2.8993866
308,70.03074,7.43602,8.7923355,5.005426,3.8463213,4.889154
309,3.9725866,5.447947,7.796359,10.200365,66.190575,6.3921614
310,17.519829,19.303251,43.14158,11.510257,5.650867,2.8742194
311,5.472392,59.486378,8.559971,19.483633,3.0157309,3.981898
312,4.177775,27.793213,14.028825,42.37251,6.2743587,5.353322
313,7.8440957,7.9857936,20.574253,13.605942,44.10969,5.8802276
314,47.68569,5.8577743,12.827362,7.2703905,15.134851,11.223923
315,3.678198,6.3447056,9.5373,12.228818,62.409092,5.8018804
316,7.0836954,21.041084,11.854222,27.764788,22.778547,9.477665
317,7.0292897,25.44961,16.365126,37.078907,6.9101176,7.166945
318,15.62196,40.04384,15.487346,18.5371,4.5862756,5.723479
319,6.544627,59.79537,8.153638,18.17955,3.0238957,4.3029213
320,17.131592,4.607749,6.888117,9.439075,10.603099,51.330368
321,11.643688,7.9656243,14.208124,10.675354,48.8416,6.665612
322,5.137315,62.372894,8.0161915,17.260426,3.7616491,3.451534
323,10.786473,8.832591,13.129693,21.9392,17.223919,28.088123
324,12.8288765,45.915062,9.831437,19.613035,4.4936447,7.31794
325,34.912796,10.849241,38.35344,7.2175355,5.8312216,2.8357656
326,7.5358777,56.901,11.545231,16.859627,3.6504905,3.507773
327,4.510562,3.7230115,9.656016,7.050173,69.682014,5.37822
328,3.8813744,21.174393,8.613386,48.039368,8.898312,9.393162
329,26.03553,25.609219,15.554747,17.772427,6.181334,8.846744
330,6.1395397,14.206043,13.23239,20.397598,38.984634,7.039793
331,68.04221,5.736745,13.663406,4.350204,4.8295326,3.3778996
332,5.685989,56.53711,7.4275913,20.469217,4.9774323,4.9026628
333,15.591459,6.457615,52.104145,8.614345,13.37187,3.86056
334,4.5904903,20.150919,11.727418,50.073326,5.82193,7.6359086
335,28.515127,19.155876,24.366693,14.288805,7.8182845,5.8552103
336,5.320058,57.33652,11.135044,18.265446,4.9446816,2.9982474
337,36.92285,14.167918,13.197884,12.913171,11.761368,11.036812
338,4.973522,8.18517,11.544028,10.564099,60.531063,4.2021203
339,6.743611,46.30269,8.264338,27.20896,3.7812777,7.699131
340,4.4084277,59.634483,9.419934,19.692585,3.6722827,3.1722784
341,6.7597866,9.376265,55.5308,14.208427,10.563081,3.561645
342,6.236459,4.768146,2.749962,9.77674,5.5944395,70.87425
343,6.478598,46.97786,18.420345,19.125937,6.073126,2.924134
344,10.402848,39.866936,17.190536,23.00956,3.9687276,5.561393
345,8.145367,59.11383,8.78307,16.487415,3.2761943,4.1941223
346,6.3726096,61.748592,8.635359,16.317095,3.370899,3.5554454
347,6.700109,27.618174,13.729342,27.891954,17.453487,6.6069365
348,8.716478,9.689405,10.85271,23.897472,19.796648,27.047285
349,70.19841,5.62984,10.293598,4.842093,4.811553,4.224502
350,6.146449,58.821915,8.657574,19.235168,2.8566597,4.282235
351,67.57898,4.775474,11.168303,4.0746913,7.435958,4.966607
352,4.3934526,21.020123,7.32226,46.905975,6.8092732,13.54891
353,46.978916,14.059266,11.695028,11.264192,5.5145793,10.488013
354,3.5708492,10.723597,4.826974,28.767323,5.330466,46.780796
355,7.273148,8.142597,52.24499,13.992492,14.082885,4.2638855
356,3.953437,31.372461,10.6243305,39.85483,8.291951,5.9029875
357,13.055104,53.062737,10.468432,15.439083,3.2667584,4.707885
358,4.0398846,41.03432,8.594474,33.501686,6.960599,5.869036
359,69.73892,6.630958,10.677462,4.3381953,5.0686436,3.5458188
360,67.621895,8.430966,8.347321,5.359347,4.0085425,6.231928
361,35.260944,18.545403,12.591736,15.22703,5.4098983,12.964988
362,6.0287232,27.48361,14.175163,39.840836,5.4139757,7.0576916
363,4.8328853,58.404892,9.422181,20.142227,3.6866772,3.511132
364,10.402493,56.84237,10.079439,15.219575,3.5113652,3.9447665
365,4.969077,49.380898,13.994021,21.830511,6.644298,3.1811898
366,47.212875,10.873444,16.237366,10.176871,7.911086,7.5883613
367,18.085274,13.549582,28.321886,15.961637,17.331797,6.749829
368,6.11589,6.4793477,16.588896,16.140192,44.861664,9.814013
369,4.9992948,58.32584,9.932714,19.35919,4.114479,3.2684748
370,8.40907,8.805205,39.348663,20.815626,13.094136,9.52729
371,67.05227,4.9635434,9.216395,4.0552235,7.3747225,7.3378496
372,4.6575365,53.100956,8.471036,23.178936,6.171677,4.419856
373,19.441402,20.575846,27.1252,18.79078,7.407751,6.6590242
374,6.4256697,15.362638,7.539278,35.202713,6.738664,28.73104
375,4.2363687,11.304704,8.092945,39.633034,10.380757,26.352198
376,8.757014,8.172495,8.128856,18.41278,22.13935,34.389515
377,19.420347,44.866325,12.023856,14.562874,3.851766,5.2748237
378,5.3130326,5.112155,8.124723,9.571189,64.37023,7.5086703
379,66.38974,6.190977,9.967458,5.7241044,4.333836,7.393887
380,6.053854,57.010853,9.6664715,19.97707,3.136307,4.155444
381,41.590515,14.026783,24.12532,9.477474,6.467905,4.3119984
382,4.6339965,57.414703,10.274818,19.80566,4.7383847,3.1324382
383,4.4122496,4.7424245,7.663005,8.440077,69.08887,5.6533775
384,10.4490385,38.96232,25.69782,16.638844,5.1626887,3.0892951
385,7.354641,9.594859,31.514444,22.33582,21.05048,8.149761
386,46.199818,11.666164,25.134314,8.197937,4.536229,4.2655334
387,3.5553157,37.531677,9.763772,39.08353,4.7892756,5.276432
388,71.79679,5.8371363,9.47918,4.1032934,4.8722796,3.9113202
389,9.386735,6.0779147,18.325594,11.743006,46.54503,7.921724
390,3.2958717,19.47204,8.518723,52.584446,5.0404725,11.088445
391,4.3401804,3.7851412,8.26295,6.7927322,71.979004,4.8399935
392,7.53959,8.6793375,41.66406,11.113453,27.983688,3.0198722
393,3.9152985,4.1342416,3.82563,12.592812,11.679949,63.852074
394,6.0481644,5.0843997,3.108902,10.211568,4.300556,71.24641
395,7.727745,24.58551,17.816422,23.645193,20.66148,5.5636563
396,34.260895,7.8365364,14.231047,10.537459,19.396336,13.737729
397,12.089008,14.0507965,18.28717,23.444323,20.728998,11.399696
398,4.9095316,60.144455,8.777737,19.249249,3.4215624,3.497465
399,4.099806,25.898127,13.914635,44.667866,5.086641,6.332925
400,5.013611,37.424553,14.099378,25.717878,13.426757,4.317821
401,7.0909066,59.701694,10.015676,16.576593,3.1665776,3.4485505
402,4.034336,57.623436,8.35771,22.784672,3.3254054,3.8744352
403,5.0156736,58.14834,7.8658023,21.490839,2.908859,4.5704865
404,9.2318,56.64813,9.513155,16.457806,3.7672276,4.3818846
405,5.9835234,10.913411,11.051893,21.017963,40.34521,10.687994
406,4.067779,5.835535,3.9611592,15.606279,5.858498,64.67075
407,5.28334,3.9721332,10.01478,6.364755,70.35325,4.0117364
408,4.678968,62.55893,8.014837,18.168663,3.195538,3.3830583
409,69.314964,5.0417643,11.347401,3.7563992,5.6640964,4.875376
410,5.3320003,4.3638396,10.542591,7.9684935,66.82585,4.967219
411,4.4556375,59.961617,8.958171,19.820627,3.4716725,3.3322697
412,5.2975526,36.228138,12.151739,29.213568,11.684484,5.424526
413,6.697242,59.03901,9.535397,17.863216,3.1105826,3.7545464
414,5.403725,56.267994,11.945317,18.509842,4.9661417,2.906977
