,White,Black,Mexican,Other,Hispanic
121,20.555328,20.277668,20.538403,19.181953,19.44665
122,20.461864,20.299423,20.409288,19.270205,19.55922
123,20.45068,19.963984,20.39753,19.41651,19.7713
124,20.481392,20.00943,20.460331,19.363457,19.685387
125,19.468182,19.787931,19.54802,20.786255,20.409607
126,19.451475,19.652992,19.526096,20.830757,20.538677
127,19.473494,19.85552,19.571136,20.74358,20.35626
128,19.4451,19.824461,19.517435,20.773464,20.439539
129,20.061909,19.959164,20.040827,19.886715,20.05139
130,19.445913,19.768589,19.482561,20.831131,20.471807
131,20.021471,20.104876,20.066154,19.867,19.940502
132,19.425095,19.80405,19.511908,20.8181,20.440847
133,20.016726,20.128029,20.103872,19.854586,19.896795
134,19.519249,19.948938,19.582445,20.659199,20.290167
135,20.22257,19.892834,20.136244,19.731304,20.017038
136,20.358204,20.38082,20.413994,19.36208,19.484905
137,19.516909,19.666368,19.583311,20.767025,20.466387
138,20.514986,20.210413,20.451033,19.242487,19.581076
139,19.480097,19.654135,19.538187,20.786062,20.541515
140,20.514116,20.096592,20.416817,19.302155,19.670328
141,20.392456,20.307922,20.293694,19.368273,19.63766
142,20.38816,20.17566,20.236956,19.47234,19.726887
143,20.523027,20.343382,20.423042,19.218937,19.491615
144,19.470833,19.916613,19.548018,20.714357,20.35018
145,20.385601,19.963364,20.342531,19.53874,19.769764
146,20.443142,20.182783,20.315817,19.402409,19.655851
147,20.238657,20.003042,20.104248,19.739532,19.914522
148,20.46618,20.294014,20.43691,19.260046,19.542854
149,19.662329,19.854034,19.737019,20.44124,20.305382
150,19.946741,19.933468,20.026392,20.013899,20.079493
151,20.139908,20.411037,20.139717,19.6293,19.680038
152,20.423178,19.93187,20.393648,19.476704,19.774605
153,19.611643,19.67955,19.57167,20.656635,20.4805
154,20.532427,20.0532,20.45858,19.296625,19.659163
155,20.498375,20.328901,20.458729,19.214209,19.499783
156,19.75523,19.651396,19.682526,20.454937,20.455914
157,19.517649,19.866442,19.590965,20.64586,20.379082
158,19.437841,19.84035,19.51827,20.78467,20.418873
159,20.49594,20.407305,20.473816,19.198786,19.424156
160,20.470078,20.191988,20.328457,19.359314,19.650162
161,19.61673,19.790901,19.751322,20.53236,20.308685
162,19.703518,19.621256,19.687773,20.490744,20.496712
163,20.44473,20.09274,20.458633,19.392094,19.611805
164,19.470713,19.622276,19.504063,20.823195,20.579746
165,19.444515,19.717342,19.539022,20.812393,20.486727
166,20.286222,20.154316,20.354727,19.511982,19.692755
167,20.392517,20.030922,20.376053,19.444622,19.75588
168,20.269024,20.092947,20.175646,19.661716,19.800667
169,20.511826,20.385242,20.49774,19.184305,19.420889
170,19.516827,19.909437,19.598188,20.632181,20.34336
171,19.533747,19.65412,19.628992,20.707094,20.476046
172,20.119682,20.413187,20.210785,19.613834,19.642517
173,20.046928,20.347322,19.984856,19.803959,19.816933
174,20.513622,20.173311,20.472075,19.293951,19.54704
175,19.50468,19.856884,19.587318,20.66735,20.383772
176,19.982382,20.377375,20.00495,19.854378,19.780912
177,20.417582,20.22841,20.484465,19.343979,19.525555
178,20.075401,19.834967,19.944923,19.969635,20.175066
179,20.528294,20.372343,20.457405,19.19438,19.447586
180,20.581682,20.298319,20.543118,19.13896,19.437922
181,19.41216,19.693487,19.471937,20.879581,20.542841
182,19.92132,20.03462,19.964304,20.11431,19.965445
183,19.535002,19.77102,19.668114,20.664927,20.360939
184,20.5348,20.206781,20.538807,19.210396,19.509216
185,20.5596,20.26809,20.53236,19.185211,19.454739
186,19.432034,19.710424,19.495216,20.8363,20.526028
187,19.439186,19.710882,19.514862,20.822105,20.51297
188,20.360783,20.004406,20.228558,19.574606,19.831646
189,20.496119,20.399656,20.420172,19.215334,19.46872
190,20.209383,19.836117,20.078484,19.813618,20.062407
191,19.532316,19.632225,19.595634,20.718832,20.520996
192,20.580776,20.188063,20.536037,19.187845,19.507278
193,20.45816,20.228565,20.312538,19.352503,19.648235
194,19.704222,19.81788,19.617514,20.483875,20.376509
195,19.906742,20.302485,19.93887,19.962738,19.889174
196,20.593,20.276869,20.521349,19.142914,19.465866
197,19.513107,19.887136,19.61938,20.645151,20.335215
198,19.984364,19.69897,19.961239,20.147919,20.20751
199,20.494726,20.112051,20.361855,19.353958,19.677412
200,20.10264,19.84216,20.190855,19.860971,20.003372
201,20.368168,20.277552,20.419922,19.403957,19.530401
202,20.581041,20.31883,20.515007,19.141289,19.443829
203,19.555698,19.895828,19.592876,20.588167,20.367426
204,20.530724,20.213789,20.511871,19.21313,19.530483
205,20.415045,19.958563,20.368893,19.498045,19.759453
206,19.652937,20.033476,19.772875,20.419521,20.121185
207,19.598047,20.088053,19.679623,20.469772,20.164509
208,20.40338,20.167572,20.310896,19.460014,19.658142
209,20.46947,20.030922,20.47349,19.374857,19.651262
210,20.273703,20.036667,20.223461,19.666334,19.79983
211,20.23858,20.054066,20.207006,19.703426,19.796917
212,19.487991,19.648544,19.5686,20.80235,20.49252
213,19.539,19.703453,19.635624,20.675377,20.446554
214,20.30014,19.842909,20.213053,19.696795,19.947104
215,19.428799,19.6954,19.513603,20.858469,20.503729
216,20.128021,19.736588,20.038576,19.94703,20.149784
217,20.344707,19.893164,20.299744,19.611744,19.850636
218,19.45681,19.826178,19.54494,20.752214,20.419857
219,20.170431,20.131578,20.173817,19.670382,19.8538
220,20.233288,19.783594,20.147682,19.797392,20.03804
221,19.581114,19.758385,19.639597,20.660427,20.36048
222,19.460184,19.782583,19.55224,20.760962,20.444036
223,19.479927,19.8457,19.493332,20.758837,20.422203
224,19.776747,20.105192,19.888338,20.192175,20.037548
225,20.373707,20.133802,20.306366,19.505184,19.680935
226,19.449144,19.829203,19.482412,20.77742,20.461817
227,20.319992,20.234303,20.295822,19.524857,19.625027
228,19.804552,19.89576,19.732658,20.336563,20.230465
229,20.062714,20.06031,20.207195,19.841774,19.82801
230,20.407284,20.018044,20.318937,19.505634,19.750107
231,20.447592,20.40541,20.41347,19.279053,19.454475
232,19.420208,19.780788,19.499256,20.828842,20.470905
233,19.47383,19.766186,19.542269,20.74748,20.470245
234,19.41246,19.786411,19.479378,20.844555,20.477192
235,19.54634,19.89402,19.630783,20.593067,20.335787
236,19.424135,19.655653,19.481749,20.883427,20.55504
237,20.405373,20.015959,20.294136,19.469719,19.814814
238,20.360725,20.138493,20.275463,19.525763,19.69955
239,20.014137,20.167124,19.985855,19.951649,19.881233
240,19.627886,19.635845,19.589563,20.64238,20.504328
241,20.545143,20.314045,20.502224,19.166786,19.471798
242,20.538605,20.225561,20.436876,19.253157,19.545803
243,19.458273,19.615046,19.489138,20.857183,20.580364
244,19.512835,19.601402,19.515316,20.794989,20.575457
245,19.946007,20.03594,20.098267,19.986696,19.933092
246,19.437113,19.817434,19.493532,20.79241,20.459513
247,20.334124,19.857954,20.253742,19.643917,19.91027
248,19.446617,19.830383,19.546717,20.774061,20.402218
249,20.510021,20.062159,20.489044,19.304913,19.633867
250,20.142511,20.022457,20.170794,19.739292,19.92495
251,20.2273,19.789125,20.186584,19.762686,20.034298
252,19.43419,19.815563,19.479015,20.821835,20.44939
253,20.482098,20.201916,20.372126,19.302168,19.641695
254,19.642118,19.58919,19.614508,20.619825,20.534355
255,19.856985,20.190542,19.826794,20.139305,19.986374
256,19.514828,19.995798,19.569221,20.63141,20.288744
257,20.549845,20.268417,20.522516,19.173716,19.485498
258,19.527172,19.904535,19.532843,20.677366,20.35809
259,19.423706,19.672417,19.478107,20.882814,20.542952
260,19.466942,19.756485,19.503046,20.811098,20.462431
261,20.06237,19.968973,20.126291,19.85861,19.983753
262,19.768965,20.17197,19.865547,20.181173,20.012339
263,19.481949,19.797062,19.505781,20.7787,20.436502
264,19.658243,19.596855,19.688637,20.566608,20.489655
265,20.236359,19.891613,20.092314,19.75893,20.020777
266,20.514034,20.2779,20.515404,19.234262,19.4584
267,19.498648,19.939228,19.550684,20.661957,20.34948
268,19.518589,19.952797,19.553923,20.63202,20.342667
269,20.094067,20.28011,20.07229,19.728842,19.824696
270,19.57513,20.024063,19.681135,20.514805,20.204865
271,19.829733,20.223253,19.950462,20.09684,19.899715
272,20.186073,20.000208,20.21405,19.779871,19.819796
273,20.589535,20.212164,20.509491,19.167868,19.520947
274,20.522373,20.212482,20.505962,19.256603,19.502571
275,19.492548,19.849792,19.5822,20.688143,20.387314
276,20.483152,20.402441,20.4205,19.22333,19.470583
277,20.358065,20.298561,20.376293,19.434875,19.532198
278,19.600258,19.724747,19.69058,20.577188,20.407223
279,20.524748,20.305412,20.52877,19.203108,19.437963
280,20.549007,20.247578,20.54915,19.189024,19.465242
281,19.44639,19.876556,19.499086,20.768486,20.409483
282,19.56251,19.787052,19.66908,20.605404,20.375952
283,19.450977,19.627104,19.501392,20.863073,20.557455
284,20.302929,19.852785,20.308165,19.627914,19.908207
285,20.498762,20.004486,20.41091,19.368376,19.717466
286,19.429598,19.686832,19.507322,20.865063,20.511183
287,19.748566,19.96776,19.8123,20.282818,20.18856
288,20.004396,19.821386,19.90115,20.103424,20.169643
289,20.396517,20.011686,20.259016,19.522001,19.810785
290,20.197079,20.208963,20.0935,19.701242,19.799213
291,19.81295,19.814556,19.856647,20.251247,20.264597
292,19.53664,19.975695,19.583467,20.630089,20.274103
293,20.39519,20.432428,20.409107,19.305435,19.457846
294,19.542946,19.664143,19.65059,20.711458,20.430859
295,19.43923,19.69416,19.516975,20.829327,20.520302
296,19.722706,19.899424,19.811758,20.33492,20.231195
297,20.172789,20.06771,20.073097,19.797972,19.888432
298,19.50647,19.970818,19.581139,20.654764,20.286812
299,20.183813,20.409285,20.187567,19.571283,19.648056
300,19.979105,20.143568,20.078117,19.887247,19.91196
301,20.579988,20.207197,20.513107,19.19213,19.507578
302,19.66536,19.945665,19.657028,20.415642,20.3163
303,19.43732,19.861225,19.507221,20.782948,20.41129
304,20.552288,20.183344,20.445854,19.250204,19.568314
305,20.277382,19.842577,20.260616,19.713142,19.906292
306,20.088715,19.924719,20.153784,19.907793,19.924997
307,19.773148,20.071968,19.716581,20.235584,20.202715
308,19.730495,19.951647,19.809904,20.38391,20.124046
309,19.432426,19.843893,19.486238,20.80335,20.434097
310,19.596197,19.814692,19.705624,20.547304,20.33619
311,19.547869,19.856747,19.650112,20.601675,20.343596
312,19.620296,19.81007,19.72597,20.570911,20.272753
313,19.66578,19.924398,19.737154,20.410885,20.261784
314,20.585835,20.260386,20.549952,19.145668,19.458164
315,19.755354,19.950583,19.76359,20.36552,20.16495
316,20.579227,20.28416,20.483149,19.164703,19.48876
317,19.85363,20.164091,19.80523,20.135721,20.04134
318,19.47898,19.70438,19.52217,20.768866,20.525614
319,20.119423,20.349703,20.176851,19.700256,19.653765
320,19.412125,19.730055,19.4543,20.87397,20.529543
321,20.166872,19.862947,20.027645,19.848635,20.0939
322,19.885769,19.682901,19.96539,20.22328,20.242664
323,19.675173,19.956612,19.750698,20.38545,20.232073
324,20.152786,20.230558,20.147076,19.66504,19.804546
325,20.433517,20.04938,20.397749,19.445004,19.674353
326,19.68402,19.604692,19.643875,20.576582,20.490833
327,19.779558,19.587088,19.825361,20.42645,20.381542
328,19.411734,19.764946,19.48204,20.850716,20.490555
329,20.579916,20.246065,20.551973,19.157022,19.465025
330,20.415064,19.927229,20.371288,19.477589,19.808828
331,20.425117,20.206139,20.343798,19.41249,19.61246
332,20.202961,20.244684,20.255306,19.576328,19.720718
333,19.66325,19.977936,19.719257,20.399061,20.2405
334,19.933594,20.011343,19.894081,20.128784,20.032198
335,20.38256,20.138853,20.292393,19.498093,19.688093
336,20.098902,20.023895,20.053032,19.904703,19.919474
337,20.46304,20.070686,20.44205,19.391373,19.632853
338,19.584824,19.79475,19.615885,20.649729,20.354809
339,19.79886,19.69541,19.836143,20.32437,20.345217
340,20.253508,20.388948,20.20777,19.502861,19.646914
341,20.52729,20.088003,20.497074,19.274363,19.61326
342,19.46157,19.840944,19.50013,20.78228,20.415071
343,20.468864,19.981081,20.418282,19.392603,19.739176
344,20.522978,20.341085,20.462553,19.217436,19.455952
345,19.453384,19.87455,19.491035,20.760792,20.420242
346,19.632948,19.973082,19.68392,20.446293,20.26376
347,19.682058,20.177483,19.739256,20.33825,20.062948
348,20.042143,20.214916,20.043474,19.809252,19.89021
349,19.783072,19.873009,19.914145,20.31165,20.118132
350,20.158169,20.147963,20.192886,19.673964,19.827015
351,19.458618,19.647928,19.51986,20.847893,20.525703
352,19.56459,19.937532,19.567991,20.573265,20.356623
353,20.502813,20.312395,20.470842,19.250355,19.463593
354,19.468693,19.794085,19.530926,20.746704,20.459595
355,20.589247,20.265274,20.53066,19.140984,19.473837
356,19.411322,19.723566,19.460117,20.87075,20.534248
357,19.492405,19.657335,19.589802,20.768604,20.491856
358,19.97334,19.922535,19.999556,20.08851,20.016064
359,19.565313,19.88886,19.687973,20.566786,20.291067
360,19.663574,19.9016,19.62696,20.493652,20.314217
361,20.104895,19.903328,20.062468,19.93587,19.993444
362,19.828215,19.878521,19.709661,20.298157,20.285444
363,19.608215,19.57375,19.60053,20.66742,20.550087
364,20.202852,19.98516,20.066147,19.784523,19.961317
365,20.429457,20.19631,20.430012,19.387873,19.55635
366,19.822798,20.101942,19.849062,20.211739,20.014462
367,20.25143,20.23528,20.109352,19.597734,19.80621
368,19.492697,19.72775,19.501509,20.747774,20.530273
369,20.590574,20.179272,20.50401,19.186665,19.53948
370,19.651669,19.88955,19.65711,20.461008,20.340662
371,20.017944,20.08828,20.06432,19.876648,19.952816
372,19.95047,20.222681,20.061779,19.911081,19.853992
373,20.34499,20.127872,20.411163,19.480654,19.635323
374,20.426353,20.236517,20.310167,19.402468,19.624496
375,19.714304,19.828869,19.824705,20.375767,20.25636
376,19.736364,20.112514,19.771507,20.251368,20.128246
377,20.445896,20.095654,20.468004,19.35363,19.636816
378,20.200562,19.9452,20.069891,19.808525,19.975817
379,19.735605,19.771,19.820782,20.3726,20.300009
380,19.968332,20.157116,20.098791,19.905565,19.870195
381,19.454304,19.846415,19.489632,20.763294,20.44635
382,19.446325,19.767992,19.538576,20.788189,20.45892
383,20.398266,20.359222,20.447596,19.328615,19.466309
384,20.299929,19.992868,20.168861,19.658318,19.880018
385,19.540682,19.948093,19.555645,20.643473,20.312107
386,20.356848,20.250732,20.28377,19.484272,19.624386
387,19.983576,19.95825,20.058056,19.965601,20.034513
388,19.74072,19.85777,19.871284,20.382381,20.147842
389,19.594107,19.780943,19.606949,20.644398,20.3736
390,20.261427,19.882978,20.15538,19.744522,19.955685
391,19.742168,19.666183,19.67797,20.489683,20.423992
392,20.35138,20.264942,20.338625,19.46922,19.575825
393,20.58334,20.23737,20.53238,19.154575,19.492334
394,20.535698,20.313581,20.53093,19.187971,19.431822
395,19.598843,19.873356,19.688398,20.521349,20.318054
396,19.527908,19.62456,19.58005,20.73101,20.536474
397,19.425385,19.77855,19.478664,20.846146,20.471254
398,19.981522,19.77967,19.857481,20.131626,20.24971
399,19.54634,19.983015,19.607765,20.572376,20.2905
400,20.15634,20.059963,20.002071,19.788084,19.993544
401,20.516703,20.094242,20.515272,19.28579,19.58799
402,19.658127,19.885641,19.739613,20.434536,20.282082
403,20.361126,19.943998,20.231693,19.589727,19.87345
404,20.429144,20.2477,20.480324,19.336065,19.50677
405,20.57589,20.281599,20.505428,19.151937,19.48515
406,20.558367,20.355059,20.513992,19.150232,19.422358
407,19.451225,19.860252,19.513893,20.75654,20.418087
408,19.443686,19.789867,19.475132,20.798954,20.492363
409,19.484093,19.746794,19.557718,20.783947,20.427452
410,20.53315,20.172136,20.471975,19.236622,19.586119
411,19.878035,20.143347,19.966702,20.033104,19.978813
412,19.47528,19.899282,19.510727,20.717573,20.397137
413,19.6281,19.727936,19.56117,20.599186,20.483606
414,20.223063,19.875834,20.085358,19.789558,20.026184
415,19.458107,19.611416,19.492498,20.854073,20.583906
416,19.57162,20.025011,19.649542,20.554981,20.198843
417,19.71513,20.200813,19.781652,20.25401,20.048393
418,19.679722,19.802303,19.806814,20.435835,20.275324
419,20.569054,20.31554,20.510778,19.162071,19.442554
420,20.060024,19.75057,20.098234,19.948456,20.142721
421,19.47521,19.782,19.555992,20.738161,20.44864
422,19.98367,19.921871,20.011055,19.977268,20.106136
423,20.228817,19.811808,20.240767,19.767548,19.951061
424,20.240387,20.317642,20.226522,19.5254,19.69005
425,20.180141,19.749386,20.166246,19.834978,20.069252
426,20.442142,19.939383,20.392532,19.448883,19.777063
427,20.459259,20.375082,20.480621,19.250929,19.434109
428,20.083961,20.146315,20.057253,19.873278,19.839197
429,19.43986,19.802187,19.463503,20.814571,20.479883
430,20.386515,20.028015,20.242853,19.528154,19.814468
431,19.58502,19.802643,19.677784,20.567926,20.366627
432,20.15126,19.816536,20.114939,19.90342,20.013844
433,20.073275,19.775455,19.969637,20.025734,20.155903
434,20.243837,20.318527,20.180225,19.595564,19.661848
435,19.550407,19.630178,19.555502,20.744352,20.519566
436,20.567953,20.195162,20.515059,19.187162,19.53466
437,20.494118,20.130222,20.46154,19.331833,19.582294
438,19.577627,19.66567,19.57354,20.703548,20.479614
439,20.032135,20.13523,20.07496,19.846659,19.91102
440,20.01843,20.05764,20.134249,19.88088,19.908806
441,20.25711,20.053606,20.187582,19.69581,19.805891
442,20.211195,20.072744,20.195059,19.651598,19.869406
443,20.526608,20.156477,20.421816,19.296482,19.59861
444,20.185658,20.013731,20.270071,19.746265,19.784273
445,20.57135,20.307718,20.524813,19.15814,19.437977
446,19.4315,19.801144,19.477182,20.831306,20.458876
447,20.320963,19.90414,20.197824,19.623194,19.95388
448,19.717077,20.059692,19.797722,20.28636,20.139147
449,19.63421,19.8676,19.740646,20.526112,20.231441
450,19.74631,19.63624,19.708923,20.447224,20.461304
451,20.505724,20.066278,20.38519,19.348976,19.693829
452,19.645298,20.07809,19.76788,20.400679,20.10805
453,20.258303,19.975409,20.289326,19.600603,19.876368
454,20.479998,20.146662,20.512577,19.308617,19.552145
455,20.594349,20.262703,20.514515,19.149767,19.478664
456,20.409847,20.308535,20.4631,19.31016,19.508358
457,20.349056,20.100588,20.292398,19.547785,19.710178
458,20.533031,20.272177,20.54275,19.197338,19.454704
459,20.222036,20.249195,20.312613,19.54733,19.668827
460,20.295328,20.448254,20.320864,19.425192,19.510365
461,20.54142,20.184902,20.544004,19.217464,19.512207
462,20.003836,20.148373,20.031061,19.880898,19.935837
463,19.748941,20.04174,19.901167,20.264719,20.043427
464,19.628542,19.957443,19.682854,20.454674,20.27649
465,20.580196,20.152237,20.490234,19.213482,19.56385
466,19.767206,19.724176,19.724174,20.446232,20.338211
467,20.04503,19.776854,19.957094,20.063925,20.157099
468,20.092934,20.152817,20.181175,19.818483,19.754585
469,19.551895,19.96898,19.641954,20.562784,20.274384
470,19.432665,19.79024,19.458364,20.826736,20.491985
471,20.32127,20.129984,20.385118,19.522125,19.641506
472,19.448597,19.871496,19.536257,20.759806,20.383844
473,20.347351,20.062164,20.196993,19.571886,19.821606
474,19.464304,19.705435,19.557306,20.811985,20.46097
475,20.080736,20.171635,20.167536,19.758034,19.822062
476,19.82398,20.084127,19.733427,20.20776,20.150705
477,19.621714,19.946436,19.747765,20.461678,20.222412
478,20.40007,20.111069,20.353846,19.473032,19.66199
479,20.43321,20.255789,20.330893,19.385035,19.595078
480,20.520689,20.22849,20.427046,19.240448,19.583326
481,20.48133,20.311243,20.513632,19.234253,19.459545
482,19.614824,19.900648,19.660305,20.498402,20.325825
483,19.943419,19.700884,19.87224,20.16377,20.319687
484,19.469925,19.602928,19.500303,20.843304,20.583538
485,19.521656,20.002493,19.587088,20.61873,20.270033
486,20.427301,20.303349,20.345652,19.321293,19.602407
487,19.67901,19.726463,19.738304,20.537926,20.318296
488,19.51615,19.972395,19.561525,20.629286,20.320642
489,20.176376,19.78595,20.09016,19.871695,20.07582
490,20.472565,20.206976,20.382149,19.351118,19.587187
491,19.470844,19.673525,19.52155,20.830122,20.50396
492,20.17877,20.032679,20.12133,19.785517,19.881702
493,19.603764,20.029581,19.680563,20.468544,20.217548
494,20.304567,20.114496,20.223059,19.604097,19.75378
495,20.519075,20.20816,20.486658,19.270573,19.515532
496,20.169823,20.385984,20.143244,19.610544,19.690403
497,19.65786,19.839235,19.641928,20.547108,20.313873
498,20.552431,20.32856,20.49159,19.181452,19.445972
499,19.43726,19.80633,19.529999,20.804285,20.422123
500,19.5741,19.998016,19.685215,20.521896,20.22077
501,20.558252,20.233206,20.481739,19.189137,19.53767
502,19.443026,19.642778,19.496037,20.86929,20.548872
503,20.005844,20.09066,19.898651,19.9849,20.019943
504,20.05719,20.373678,20.083385,19.730345,19.755404
505,20.330856,20.280544,20.344555,19.481798,19.56224
506,20.493557,20.075682,20.402168,19.367102,19.66149
507,19.856894,19.716507,19.94544,20.206882,20.274277
508,20.55302,20.128729,20.525343,19.230568,19.562334
509,20.308863,20.075191,20.34881,19.57893,19.688215
510,20.571188,20.220015,20.46305,19.198284,19.547462
511,20.480349,20.180439,20.428755,19.338976,19.571484
512,20.268894,20.456638,20.247252,19.47278,19.554424
513,20.46743,20.302933,20.401375,19.310541,19.517721
514,20.185968,20.065924,20.132519,19.691916,19.92367
515,19.957191,20.177528,19.968037,19.931911,19.965336
516,19.756933,19.864357,19.826962,20.30294,20.248806
