,White,Black,Mexican,Other,Hispanic
34,3.9616354,82.44919,3.165116,7.263417,3.160639
35,54.14645,6.187826,17.096231,8.082368,14.487128
36,4.2184653,84.03683,3.9574127,5.038832,2.7484636
37,8.617607,4.028679,78.16901,4.1239767,5.0607314
38,9.956267,65.851555,7.6278014,10.157752,6.4066253
39,14.231101,6.600508,68.58836,4.2516494,6.3283825
40,18.01158,5.307647,67.46454,4.994648,4.2215786
41,8.527286,3.8671982,78.85124,4.0587454,4.695535
42,15.204285,44.738804,17.303156,12.477103,10.276656
43,77.49374,3.4478693,11.54887,2.439725,5.0698056
44,70.02556,9.958057,10.3097315,3.69802,6.008627
45,76.744606,4.4568295,9.726493,3.1439912,5.9280763
46,80.240074,3.8622844,8.743971,2.3798676,4.7738037
47,11.986908,3.618508,76.40401,3.7858267,4.2047534
48,11.107759,9.398885,38.511436,28.401142,12.580779
49,3.9564188,82.86853,3.4640532,6.04545,3.6655445
50,37.488167,4.951334,46.79817,3.7192848,7.043045
51,8.756846,3.0241125,77.99666,4.606708,5.615671
52,10.235307,4.096744,76.682465,3.5768394,5.4086566
53,4.0029383,85.155014,3.1518855,5.123093,2.5670753
54,77.96052,5.8163943,9.20707,2.5201173,4.4959025
55,9.61391,4.620241,77.15081,4.044878,4.5701623
56,22.097254,7.1871214,59.941708,5.76701,5.0069165
57,2.2827468,5.2518983,4.1188846,82.385254,5.9612126
58,77.0672,3.5611942,10.8383665,2.7286935,5.804543
59,5.6351013,80.12028,5.7854176,5.751604,2.707602
60,77.5889,4.147504,10.678181,3.0838325,4.5015874
61,72.29883,5.6935463,11.896248,3.8428857,6.2684894
62,42.50004,8.515449,21.279627,10.512873,17.192013
63,24.74758,5.3303213,58.83509,5.325824,5.761177
64,75.31951,6.448669,9.825139,3.0950828,5.311599
65,79.55025,4.353986,9.819317,2.1353326,4.141122
66,4.278538,81.608215,3.2840319,7.7409916,3.0882294
67,76.76486,3.5434668,12.477183,2.4352114,4.7792816
68,56.918037,9.832718,18.181078,5.0534205,10.014747
69,15.8019285,61.857784,9.30134,6.7779074,6.2610373
70,3.9419742,6.8801684,5.5158715,75.40156,8.260426
71,8.492711,4.4999814,11.002712,19.51185,56.492744
72,56.0801,6.2086787,27.71704,3.423027,6.5711513
73,15.776748,4.408455,71.27736,4.105959,4.4314804
74,42.260784,8.917091,33.501804,7.420762,7.899564
75,5.6752706,14.975612,12.704357,21.254595,45.39016
76,77.45138,4.5456495,8.976897,3.1333454,5.8927307
77,58.043724,16.941296,10.690821,5.887065,8.43709
78,70.22161,5.4061117,14.367218,3.8710742,6.13399
79,6.5884933,77.118866,6.6093497,6.510287,3.1730003
80,5.2714887,26.665915,6.9795213,54.041576,7.0415044
81,2.6632075,5.133855,4.5554495,82.18733,5.4601526
82,4.8109655,9.829675,5.880568,37.862923,41.615875
83,5.346163,82.869736,4.2021966,5.128921,2.4529843
84,54.476826,15.095089,13.328309,6.9520845,10.147685
85,32.48925,40.955193,10.316027,8.534563,7.7049656
86,76.23099,4.9942436,12.137585,2.037426,4.5997524
87,69.428566,5.1408405,14.347185,4.5476756,6.535737
88,7.5024323,66.05974,7.096885,15.634537,3.7064054
89,18.002337,3.246757,70.680695,3.1323757,4.937837
90,5.690109,75.14712,3.9211903,11.100347,4.141235
91,77.66596,5.6715627,8.310956,2.852561,5.498954
92,7.2039156,65.57427,6.999158,15.501663,4.7209973
93,23.462915,31.151283,17.357248,20.816816,7.2117405
94,14.694695,4.3549833,67.31793,4.872699,8.75969
95,28.773102,5.2482357,44.837833,6.433838,14.706991
96,79.898476,4.3603835,8.999652,2.217181,4.524307
97,78.433815,3.7906268,11.096837,2.1724045,4.5063233
98,80.95029,3.9647427,8.903128,2.207144,3.974712
99,80.152664,3.6593657,9.396349,2.2573278,4.5342965
100,70.23289,4.073168,17.37983,3.028297,5.285825
101,76.52038,4.351814,10.809872,3.0999405,5.217986
102,78.29225,5.1113424,9.738504,2.1999428,4.6579623
103,40.124104,5.808985,42.37798,4.4418354,7.247098
104,24.353804,8.701357,31.319227,21.827847,13.797763
105,8.579504,74.265465,5.762717,7.1909437,4.2013702
106,11.3787565,6.5667124,72.85378,4.6064925,4.5942674
107,2.3256881,6.375297,3.9918087,81.57827,5.72894
108,10.210245,34.393753,31.09463,14.205156,10.096221
109,66.52964,3.8854816,21.308802,2.951344,5.324737
110,27.773207,34.253807,8.129824,9.910095,19.933058
111,2.4017346,4.9440556,3.7868798,82.92544,5.941898
112,3.9386146,6.4239993,5.2880225,75.39047,8.958892
113,79.83108,3.593721,9.583423,2.4628537,4.5289197
114,5.3539367,83.53079,4.0308914,4.4149065,2.669478
115,4.3015347,6.907066,5.0816236,77.317635,6.3921466
116,79.47612,3.5641153,9.996531,2.319085,4.6441526
117,79.86105,3.9322228,9.195547,2.2505305,4.7606487
118,9.080817,3.2360706,79.026,4.1783757,4.4787383
119,2.7679777,6.990666,7.938961,75.559395,6.7429976
120,8.618207,3.5326495,75.2936,5.910397,6.6451473
121,22.439684,4.1969376,50.512695,9.802428,13.04826
122,42.225754,10.160553,10.163856,10.281963,27.167871
123,5.7800913,81.91159,4.568252,4.780974,2.9590874
124,3.093682,6.445261,5.307808,79.52937,5.623875
125,13.974859,3.506067,72.34384,4.2939196,5.881315
126,3.5744958,6.045345,3.923571,74.84697,11.609616
127,77.618065,3.8489263,11.704501,2.1423128,4.6861863
128,39.3328,19.250526,23.044521,7.7030034,10.66915
129,8.950241,3.8306549,78.11559,3.9565449,5.1469665
130,14.613995,3.9464335,71.76872,3.3389635,6.33189
131,4.052173,5.588227,8.024844,70.77735,11.557409
132,4.0803385,83.24596,4.072728,5.683765,2.917217
133,23.394264,6.766344,60.17546,4.742461,4.921469
134,79.624725,4.55209,8.738789,2.3006392,4.7837625
135,79.67628,3.6873586,9.427056,2.4891458,4.720167
136,79.00355,4.5958595,9.894021,2.127393,4.3791804
137,77.21506,3.5098863,10.866069,2.719236,5.6897445
138,5.7085986,32.75155,11.108603,39.58136,10.849893
139,79.869865,4.32885,8.530736,2.55576,4.7147894
140,24.892014,5.0669284,57.13187,6.4919906,6.417199
141,5.3720737,3.6331735,4.8725615,9.170773,76.95142
142,72.03462,5.814611,12.5068445,4.378641,5.265281
143,79.84643,3.7526553,9.92473,2.2400684,4.236119
144,8.78133,3.9634507,78.259254,3.9859877,5.009969
145,52.006012,18.748531,15.114039,6.8939,7.2375126
146,7.650896,24.475313,8.805319,51.584183,7.4842997
147,44.817307,20.82469,18.741224,9.377058,6.239721
148,4.81123,2.708292,5.230738,5.7624664,81.48727
149,6.0333233,7.476668,6.95417,29.21025,50.325584
150,4.739556,3.3499985,4.550666,10.406437,76.95334
151,11.228264,11.7776,6.7658396,27.648031,42.58027
152,73.25406,6.3199615,11.995686,2.9723964,5.4579
153,3.7952483,6.4243717,4.356157,77.27229,8.151924
154,57.48679,8.548469,23.669872,4.5073934,5.787486
155,16.84828,29.93439,22.879934,17.010115,13.327281
156,60.41534,11.69522,13.858361,7.398853,6.632226
157,4.2251043,83.0778,4.2952914,5.715852,2.685969
158,5.1305966,81.09748,3.0884752,7.0716286,3.6118102
159,12.434613,4.587876,34.857395,7.563161,40.556953
160,70.58329,5.89412,15.537034,2.9890912,4.9964643
161,59.602295,11.26949,17.704702,5.199774,6.2237353
162,2.77044,5.2560186,6.1256638,79.49904,6.348839
163,14.044642,6.8675337,51.432674,13.849092,13.806059
164,79.36242,4.341662,8.409914,2.6212597,5.264735
165,9.29005,4.3067975,77.30076,4.021237,5.0811634
166,6.0030937,2.8362563,4.5933356,6.156946,80.41037
167,3.0920959,7.2041764,3.807073,79.33951,6.5571465
168,3.89517,13.953784,4.558184,68.4568,9.136055
169,10.316014,29.244328,7.467445,24.371408,28.600798
170,5.68407,60.880314,4.458069,21.084293,7.8932533
171,4.915545,3.6639242,4.616326,6.1499534,80.65425
172,79.31265,4.308972,8.937036,2.3559103,5.0854335
173,8.509078,3.9397597,78.33922,4.188551,5.023388
174,10.501944,8.016694,20.779453,46.13653,14.565368
175,80.71459,4.113274,8.491781,2.2808702,4.399475
176,6.6846824,17.210026,8.117921,53.43839,14.548983
177,4.2147093,3.4351277,4.7731876,11.186069,76.39091
178,9.085562,44.752247,13.309993,16.283846,16.568352
179,80.00546,4.308369,8.810928,2.3127007,4.5625515
180,68.33056,7.577733,15.10223,3.8382657,5.1512113
181,23.222519,55.403423,8.440897,6.3834147,6.5497427
182,8.910211,2.9337215,79.583916,3.708282,4.8638773
183,2.2601447,4.889273,3.7835891,83.08018,5.9868155
184,2.3561018,6.778883,4.115138,81.069435,5.680442
185,11.767283,5.628798,28.75062,11.758755,42.094547
186,77.907166,5.878888,8.277852,2.7930133,5.1430883
187,4.9060216,84.086426,3.8097918,4.4932733,2.7044883
188,10.205056,3.1403456,78.92018,3.3741825,4.360232
189,7.5152555,3.988209,8.1026325,10.84159,69.552315
190,18.683031,4.406691,66.38836,3.7688572,6.7530656
191,80.88153,3.7555199,8.91567,2.2009244,4.2463517
192,4.442972,84.271034,3.5294938,5.0957026,2.660803
193,8.210063,8.212912,18.68473,20.376207,44.51609
194,75.51028,5.4449444,12.57755,2.0527232,4.41451
195,5.0559993,2.5741355,5.20844,5.7335167,81.42791
196,69.96182,4.5478153,17.232462,3.636362,4.6215434
197,5.2416043,7.244374,6.95365,63.65366,16.906708
198,79.867096,3.822371,8.867314,2.4989614,4.944261
199,77.24351,6.314957,9.745355,2.3132355,4.3829517
200,17.384096,6.2255273,59.127934,8.497894,8.764544
201,6.8506427,6.71942,6.8326516,29.337809,50.259483
202,37.453533,6.3939257,47.526047,3.7315195,4.8949766
203,4.802831,80.68326,5.0354652,6.030579,3.4478652
204,10.831896,4.0641136,10.008088,10.572681,64.523224
205,6.8159513,5.9291024,8.718816,18.711578,59.82455
206,6.20536,76.15395,6.3832736,6.321089,4.9363284
207,3.843215,83.26832,3.5203316,6.574314,2.7938235
208,6.8613744,8.418841,6.549877,50.148117,28.02179
209,11.346253,55.91881,14.829858,13.166122,4.738953
210,3.9894824,84.79812,3.436951,4.9458947,2.8295598
211,20.409073,5.6140757,59.59105,6.7915874,7.594213
212,73.54573,8.795045,9.147843,3.7425284,4.768854
213,3.4395125,6.390287,4.4013915,78.034996,7.733814
214,39.604473,23.759216,14.182587,13.487983,8.965735
215,4.7471905,76.47495,3.6889706,10.285954,4.8029294
216,4.2084193,81.6814,3.3945932,6.5747166,4.1408796
217,2.8632944,4.2600136,4.879492,80.54255,7.454647
218,7.28551,71.94023,5.2617354,10.297172,5.215351
219,21.459894,3.5662227,59.25576,6.5859766,9.132143
220,2.5596309,8.219996,3.6223695,79.03684,6.561166
221,75.87592,3.5452642,11.007144,2.925013,6.646644
222,3.023498,8.485524,4.1359425,78.51848,5.836556
223,4.84031,83.23101,4.3926153,4.708147,2.8279166
224,13.644345,2.7028482,73.09021,3.9390697,6.6235213
225,79.981865,3.842517,9.601193,2.1896224,4.3848085
226,3.461134,6.2368245,8.204319,75.47697,6.62075
227,13.980172,3.692444,63.718517,7.200782,11.408087
228,3.0227997,5.0923653,5.244648,80.880615,5.7595696
229,72.200066,8.235252,9.993797,3.753058,5.817828
230,20.548674,9.029673,27.489563,22.723957,20.20814
231,3.3149414,9.867473,4.5019755,76.21632,6.0993
232,47.399853,11.9622965,13.319204,7.198016,20.12063
233,16.503387,4.958312,62.27262,6.4557076,9.809974
234,2.7045596,6.1917005,3.7773333,80.05756,7.2688417
235,78.61102,4.624464,10.150047,2.1992195,4.415239
236,11.991048,68.46266,7.421508,7.325158,4.799623
237,4.186897,4.747427,6.3886747,20.009245,64.66775
238,39.03366,11.71486,18.856348,15.306912,15.088217
239,77.22709,6.080598,10.359777,2.4528015,3.87973
240,11.03095,4.4231644,76.28968,4.2074113,4.0487933
241,5.383425,83.656715,3.5136402,4.755096,2.6911263
242,80.26125,3.9856918,8.592183,2.3852942,4.775581
243,4.1562753,81.55308,3.0435462,7.978031,3.269075
244,11.282892,3.643622,13.800183,5.221073,66.05223
245,23.286592,48.274612,9.363053,9.479858,9.595882
246,3.8600261,5.97559,6.788296,75.142784,8.233303
247,2.645047,5.6991086,5.266696,80.71133,5.6778293
248,74.513016,3.5131984,12.063753,3.0901997,6.819843
249,53.472816,4.9852495,33.396725,2.8806818,5.2645335
250,52.846207,8.658372,20.640097,8.626186,9.229136
251,7.0821924,72.99643,7.82692,6.146615,5.9478354
252,79.67617,3.859792,9.512762,2.2228038,4.7284713
253,46.82221,6.5699806,32.934727,4.583242,9.089843
254,4.5731854,79.95213,4.2390065,6.744764,4.490909
255,76.97607,5.277742,11.495869,2.119357,4.1309657
256,34.46379,35.778976,11.225031,6.527599,12.004602
257,9.511449,4.258107,77.94365,3.7943702,4.492416
258,7.810609,79.05583,4.7287493,4.6578035,3.7469978
259,4.231368,81.13187,4.607176,7.301708,2.727884
260,17.310772,2.7800996,68.77504,4.2529497,6.881135
261,59.49883,11.135041,15.909666,5.1756577,8.280806
262,4.693674,83.35841,4.2898927,4.8423333,2.8156927
263,3.649535,5.629959,5.7766147,71.47392,13.469972
264,6.9796257,2.922404,4.8645997,8.095228,77.138145
265,5.5640554,2.9876478,5.44598,5.405728,80.59659
266,4.149129,14.280267,5.2842045,66.120964,10.165435
267,15.215256,6.1147647,28.101393,13.237619,37.330975
268,73.54866,5.9979424,11.8533745,2.8559718,5.7440424
269,9.688872,3.7975028,72.40762,8.373054,5.7329473
270,80.62741,3.8407624,8.812788,2.2571747,4.4618626
271,13.863155,7.3339915,65.25839,8.200614,5.3438463
272,6.4142756,6.02437,6.693901,22.358618,58.508842
273,79.81024,4.4503236,9.226975,2.5830324,3.9294276
274,79.37856,4.220116,9.308424,2.2594695,4.8334236
275,3.172512,7.863262,4.121963,78.81738,6.0248804
276,56.239193,3.4564812,20.912518,4.34633,15.045481
277,7.330591,3.4676294,4.916355,5.743978,78.54144
278,5.8905654,7.494002,6.40902,34.29676,45.909657
279,9.85119,5.874132,74.34587,5.769114,4.1596866
280,10.159252,7.891446,45.757854,28.20445,7.9869995
281,74.28289,5.4148645,11.406334,3.7726977,5.123216
282,75.26066,3.8932629,11.011974,3.2187397,6.6153617
283,2.5714018,5.562572,3.8827605,81.6259,6.357369
284,6.2431016,23.538687,6.711282,54.426582,9.080343
285,10.303911,5.0797057,66.08366,6.4826803,12.050048
286,74.18401,7.1946793,10.00724,3.1963043,5.4177713
287,69.79798,6.734451,15.930631,3.0207653,4.5161796
288,4.6522183,80.655945,3.433984,8.416047,2.8418126
289,2.1848354,5.351493,4.273893,80.541954,7.647832
290,4.9281497,6.2519484,7.939613,71.07436,9.805922
291,4.8665047,2.8504827,4.870151,5.391581,82.02128
292,78.731346,4.6982245,8.423822,2.8037422,5.342868
293,2.5414212,4.7691126,5.5042095,79.99665,7.188604
294,65.27999,4.7221828,18.49974,4.6541424,6.843944
295,24.374792,3.9558277,58.124043,4.1347194,9.410615
296,5.667255,78.152374,3.812078,8.145976,4.222311
297,6.3649426,3.6210363,4.935846,5.765534,79.312645
298,2.4580512,4.53618,4.469765,81.80159,6.7344136
299,55.065536,5.560436,27.08408,3.9564078,8.333544
300,2.2970076,4.8337784,3.6337707,81.95941,7.2760277
301,4.192033,82.24708,3.216479,6.6790023,3.6654093
302,2.2544496,6.207534,4.3062105,81.08391,6.147899
303,5.4144697,3.4621432,5.033938,6.0376534,80.051796
304,75.6978,3.4032125,12.805941,2.5648606,5.5281816
305,75.56082,5.0071535,11.608382,2.5282829,5.295365
306,3.0294328,8.685045,5.769428,77.466545,5.0495486
307,10.737765,4.705983,64.343,11.522303,8.690947
308,4.943971,72.672646,3.7930987,12.977971,5.6123147
309,78.59043,4.1809897,10.712077,2.104362,4.4121323
310,10.630844,4.902705,24.267538,11.351502,48.84741
311,10.953887,41.83072,11.728644,25.225391,10.261356
312,5.05379,80.24031,5.9466615,5.7597046,2.9995372
313,4.404279,2.4002945,4.602265,6.0406685,82.55249
314,73.40136,3.4269102,12.544109,3.2717664,7.355848
315,8.518898,3.9157827,78.805855,4.270195,4.4892607
316,51.670033,10.211483,17.8646,9.51916,10.734722
317,77.62109,4.5992594,8.82954,3.0564346,5.8936744
318,2.8018506,5.6384683,4.3030705,79.9441,7.3125124
319,3.5793717,7.904537,6.7029247,76.44475,5.368415
320,79.350105,3.7359204,9.364339,2.606181,4.9434514
321,6.6161685,7.948086,9.888278,40.595608,34.95186
322,8.821921,5.6546874,51.38928,15.743735,18.390377
323,77.39583,4.5415106,9.182655,3.1306252,5.7493834
324,78.643486,5.4269185,8.703645,2.3600488,4.8659067
325,9.598767,5.0566025,76.12886,4.797902,4.417877
326,46.601265,8.226857,33.283733,4.673669,7.2144756
327,74.02936,3.8726635,12.149901,3.358827,6.5892534
328,16.969418,4.72824,68.52704,3.2519448,6.52336
329,2.170652,5.9328585,4.2435975,79.7673,7.885591
330,74.81285,3.996776,11.717692,3.1072912,6.365392
331,60.85884,18.339954,10.138814,4.146763,6.5156245
332,10.081641,4.9517574,74.15137,6.5034585,4.3117824
333,5.000924,2.6425552,5.051856,5.2449083,82.05976
334,11.410321,55.597614,16.286419,11.136084,5.569561
335,78.701996,3.8306262,9.905187,2.5852146,4.9769826
336,12.492105,5.60866,66.680565,9.070994,6.1476803
337,9.810932,3.3754659,79.02364,3.5665653,4.2233977
338,10.4189005,7.4373765,63.631065,11.64227,6.8703933
339,5.6714816,3.08921,8.246958,6.2941923,76.698166
340,13.985191,4.9024067,21.207775,14.268732,45.6359
341,2.5770743,4.385101,4.1024265,82.968636,5.9667645
342,41.960396,8.630525,38.599655,5.0764275,5.73299
343,6.5810623,62.95322,5.9856696,10.667646,13.812405
344,4.2834167,83.02602,3.8200088,5.273832,3.5967324
345,9.023391,7.966251,7.879787,39.8634,35.26717
346,7.6440654,79.43988,4.0008955,5.1803603,3.7348006
347,4.766487,80.9306,5.2425423,6.0920477,2.9683297
348,5.971587,2.860803,5.022879,5.6397367,80.505
349,22.45441,4.952182,64.10735,3.470022,5.016043
350,8.843043,72.47804,5.372244,8.51654,4.79013
351,7.8246193,4.4657607,13.327928,18.013023,56.368668
352,77.673874,4.301135,9.2416525,2.9236636,5.8596783
353,61.30191,6.523838,18.979063,4.793564,8.40163
354,78.7811,4.4532137,10.163636,2.1106455,4.491407
355,5.0429707,2.62864,4.930143,6.0383043,81.35995
356,6.602087,8.838097,6.4655995,57.489567,20.604649
357,80.1344,3.9261785,9.43362,2.5265212,3.979283
358,79.4825,4.904963,8.235207,2.5601516,4.8171816
359,78.222,3.56937,11.436553,2.4230318,4.349039
360,11.225279,4.0293283,73.7155,5.2320848,5.7978067
361,3.9125464,2.7181406,5.180311,7.3754044,80.8136
362,78.681984,4.801635,8.255492,2.682753,5.578132
363,78.49185,5.0314417,8.154109,2.7691271,5.5534697
364,2.4071147,4.978073,3.613937,81.0527,7.9481816
365,73.95317,3.780218,11.747185,3.4879222,7.0314975
366,79.29794,4.070255,9.296867,2.3259695,5.008962
367,10.063238,3.579231,78.12728,4.283267,3.9469867
368,5.0954046,5.2931404,10.765019,70.0672,8.779235
369,8.451974,60.299675,6.153356,17.156973,7.9380198
370,2.7990575,4.82748,4.4004817,82.26522,5.707759
371,16.685701,5.9075813,8.956673,7.5465775,60.903473
372,8.904392,3.0174277,79.328865,4.1886144,4.5607
373,75.00241,5.666139,9.891893,3.79593,5.643626
374,7.985135,71.38038,9.309461,7.633367,3.6916595
375,13.365995,57.20147,13.25779,7.139973,9.034764
376,17.118908,13.79624,20.796064,16.04634,32.242447
377,69.47857,6.335225,13.267551,4.4761047,6.442551
378,17.192867,59.45003,10.9729185,7.3856473,4.998534
379,69.13632,3.7320251,15.441498,3.7194853,7.970671
380,79.69581,4.705093,8.567746,2.500563,4.53079
381,71.29288,4.437865,16.887558,2.4549882,4.9267135
382,9.651217,72.840675,6.9466486,6.022932,4.538535
383,4.3399267,81.48884,4.8192167,6.0412636,3.3107567
384,21.074564,4.017633,64.10984,4.763795,6.0341797
385,12.790926,69.94077,6.346026,6.4668417,4.455423
386,5.4961705,80.87214,3.6569972,5.3299575,4.6447444
387,6.158273,2.937508,7.995146,5.5760064,77.33307
388,80.3439,3.7454493,8.990072,2.3165126,4.604059
389,4.8947206,75.926285,4.095575,8.851504,6.231917
390,65.808945,12.441526,9.817271,4.659602,7.272646
391,25.962185,45.42571,17.067343,5.7115912,5.833172
392,16.710407,4.1624947,10.433157,7.6901526,61.003788
393,15.108993,12.460835,46.713432,10.609596,15.107134
394,11.007626,14.134049,7.875807,19.815067,47.167454
395,75.146034,6.807713,11.214876,2.9341917,3.8971808
396,8.299982,3.435063,79.51253,4.2384,4.5140314
397,6.9708204,13.990948,9.061627,46.441227,23.53538
398,78.03135,3.7621424,10.41587,2.8411698,4.9494653
399,8.963995,4.2585945,77.865265,4.6289954,4.283143
400,5.557297,5.458866,7.2941766,14.763956,66.925705
401,4.3505306,81.46061,4.8402023,6.304039,3.044626
402,5.4647136,8.525024,5.9291797,17.01092,63.07016
403,3.8190625,6.2705383,4.5225716,75.04274,10.345086
404,79.079445,4.8140655,9.673272,2.205425,4.227794
405,7.6201544,67.32403,10.548857,7.8060756,6.700888
406,4.732456,4.363326,5.022153,12.136509,73.74555
407,8.367057,73.10275,9.315218,6.1188326,3.0961394
408,73.796555,4.9423056,12.806951,3.5289667,4.925221
409,10.231622,65.53579,9.86549,7.79118,6.5759206
410,25.530928,4.76272,55.423386,5.1647377,9.118233
411,4.3285813,6.756998,8.00245,72.89618,8.015785
412,7.9660015,29.121134,13.672357,28.018475,21.222027
413,76.11592,6.9451294,10.079065,2.5863366,4.2735395
414,69.44418,7.9804673,11.332689,4.6360097,6.6066475
415,9.461618,3.4894567,76.94559,4.5679817,5.535346
416,8.53286,70.85311,6.287951,5.7867994,8.53928
417,44.852264,16.513828,27.113241,4.593127,6.927539
418,3.7827187,83.71041,3.5476537,6.177892,2.781329
419,9.323748,11.00993,38.30301,31.95034,9.4129715
420,61.462395,6.2332435,22.108845,3.2293658,6.9661565
421,5.393726,3.3035674,4.9568663,5.6585917,80.687256
422,74.621925,3.400046,13.762405,2.6219935,5.593624
423,64.3043,3.6520324,21.936522,3.1875591,6.919589
424,70.368805,4.079178,12.614531,3.7105706,9.22693
425,79.016014,4.9906473,8.144558,2.8357415,5.0130396
426,4.1849976,11.961104,6.050362,68.552605,9.250934
427,2.9107594,6.2323203,5.586769,79.89191,5.3782434
428,9.018569,3.7992153,76.54227,4.472374,6.1675763
429,6.442895,11.791558,5.503906,65.31292,10.948725
430,8.592591,4.5436645,4.6339164,6.523711,75.70612
431,5.3332934,78.29858,4.1568866,8.464563,3.746681
432,9.81916,53.98891,20.998363,10.763111,4.4304566
433,4.7997265,84.00312,3.33658,5.2989974,2.56158
434,2.6970284,7.2484074,5.183727,79.583755,5.2870774
435,4.107855,83.21074,3.588464,6.494207,2.5987363
436,3.8541918,82.54505,4.112834,6.2936635,3.1942644
437,21.277733,11.069467,16.076921,17.68795,33.887924
438,4.538316,81.30517,3.8471658,5.8140407,4.4953055
439,5.5518436,3.846017,4.0946193,7.5506554,78.95686
440,69.68773,4.243808,13.77203,4.3465605,7.9498715
441,77.16499,4.2790728,12.031509,2.0758924,4.44852
442,71.55192,4.7983575,15.998409,2.8477306,4.803583
443,7.6553583,77.26644,4.643088,6.8016505,3.63345
444,80.159164,3.7564006,9.004789,2.3353763,4.744269
445,12.785201,3.1797686,74.617294,4.443719,4.974022
446,4.0661163,83.78623,3.6055393,5.5632887,2.9788253
447,60.676003,6.843026,10.827616,6.414979,15.238382
448,78.824005,3.8768,9.200731,2.6783674,5.4200997
449,53.60371,4.397137,30.95343,4.3675804,6.678134
450,4.7698755,83.546036,3.6755517,5.3219557,2.6865807
451,3.9265566,81.8082,4.0513544,7.4130907,2.8008041
452,3.8181748,7.8875346,4.75392,75.01304,8.527335
453,60.528225,10.176613,13.326378,6.0711255,9.897663
454,53.55319,6.5958,24.83136,5.663731,9.35592
455,2.4207544,4.530603,3.9546568,83.53033,5.5636578
456,5.7072496,2.6629395,5.61265,5.2314377,80.78572
457,77.32066,3.6199503,11.039929,2.4458911,5.5735607
458,78.99853,3.655184,9.976569,2.5112479,4.8584785
459,8.824194,5.625204,73.48086,7.190141,4.8796067
460,18.028427,11.848066,16.530857,31.295034,22.297613
461,6.439034,81.07336,4.239208,5.403767,2.8446398
462,9.291454,56.58705,13.469889,11.206352,9.445256
463,4.3208528,81.45054,4.164865,6.8458123,3.2179284
464,21.775421,3.9399884,62.652866,4.1919446,7.4397736
465,2.7260141,5.528681,3.4392133,81.0992,7.2068954
466,2.7319438,6.7488356,3.4120991,79.24252,7.8646
467,9.824833,4.095298,77.673676,3.626044,4.780157
468,6.809078,42.708496,8.2052145,34.284904,7.9923043
469,9.684546,12.147604,18.082184,25.871292,34.214382
470,47.874634,24.898113,12.140901,7.2165275,7.8698263
471,10.015823,4.6551423,5.36611,8.829511,71.133415
472,77.778336,4.9271564,10.492969,2.1033325,4.6982093
473,77.978966,3.4737513,11.261325,2.4336045,4.8523574
474,9.319024,5.7114544,71.442345,5.9751644,7.552001
475,4.553809,3.6381145,4.5736775,9.736496,77.4979
476,78.941055,3.5837657,9.922244,2.5000134,5.052924
477,2.5100822,5.9358935,4.01242,82.12492,5.416676
478,10.450144,6.2432632,13.287565,20.015865,50.003166
479,4.4623895,4.8255687,5.059982,7.6921353,77.959915
480,9.632864,3.840844,75.72583,4.0833683,6.7170925
481,5.1268067,82.85502,3.878538,4.6057553,3.533873
482,29.154804,5.6445036,38.100533,8.123508,18.976658
483,7.4800835,10.191928,9.120529,49.235394,23.972069
484,46.797375,8.791797,32.280495,6.401899,5.728426
485,2.8352132,8.569526,4.513194,78.1194,5.9626656
